neuron_id,source,group,exclusive,n_points,n_points_within_10um,frac_points_within_10um,n_points_within_20um,frac_points_within_20um
737832306,EM,projection,True,12959,42,0.0032409908171926846,151,0.011652133652287984
760686202,EM,projection,True,3827,73,0.01907499346746799,94,0.024562320355369743
768555687,EM,projection,False,9642,34,0.0035262393694254304,83,0.008608172578303257
799586652,EM,projection,True,10931,63,0.005763425121214893,237,0.02168145640837984
829261936,EM,projection,True,3831,119,0.031062385800052206,185,0.04829026363873662
832357089,EM,projection,True,12639,64,0.005063691747764855,199,0.015744916528206344
860983686,EM,projection,True,8187,178,0.02174178575790888,211,0.025772566263588616
862705904,EM,projection,True,8288,68,0.008204633204633204,86,0.010376447876447877
894551935,EM,projection,True,6052,52,0.008592200925313946,75,0.012392597488433575
919763043,EM,projection,True,52430,213,0.004062559603280565,744,0.014190349036810986
922810839,EM,projection,True,2159,24,0.0111162575266327,226,0.1046780917091246
946641153,EM,projection,True,2412,61,0.02529021558872305,93,0.03855721393034826
946645313,EM,projection,True,6892,149,0.021619268717353455,208,0.030179918746372606
946990515,EM,projection,True,4504,39,0.008658969804618118,76,0.016873889875666074
948035783,EM,projection,True,8818,117,0.013268314810614652,150,0.017010660013608528
955464899,EM,projection,True,3574,40,0.01119194180190263,58,0.016228315612758813
956138930,EM,projection,True,2901,56,0.019303688383316097,105,0.03619441571871768
977343309,EM,projection,True,9420,106,0.011252653927813163,125,0.01326963906581741
981362334,EM,projection,True,6417,37,0.005765934237182484,54,0.008415147265077139
983759126,EM,projection,True,6741,76,0.011274291648123424,96,0.014241210502892745
986828383,EM,projection,True,3151,37,0.011742304030466518,54,0.0171374166931133
Cha-F-000009,FC,projection,True,3411,11,0.0032248607446496626,22,0.006449721489299325
Cha-F-400112,FC,projection,True,1969,12,0.006094464195022855,28,0.014220416455053326
Cha-F-400201,FC,projection,True,2378,13,0.0054667788057190915,25,0.010513036164844407
Cha-F-800086,FC,projection,True,1573,11,0.006993006993006993,22,0.013986013986013986
E0585-F-200015,FC,projection,True,2240,12,0.005357142857142857,28,0.0125
E0585-F-300042,FC,projection,True,2530,12,0.0047430830039525695,24,0.009486166007905139
G0239-F-000001,FC,projection,True,2300,12,0.0052173913043478265,27,0.011739130434782608
G0239-F-000003,FC,projection,True,2411,14,0.005806719203649938,41,0.017005391953546247
G0239-F-000005,FC,projection,True,2442,16,0.006552006552006552,28,0.011466011466011465
G0239-F-000007,FC,projection,True,1908,11,0.005765199161425576,23,0.012054507337526206
G0239-F-000008,FC,projection,True,2150,12,0.005581395348837209,24,0.011162790697674419
G0239-F-000009,FC,projection,True,1664,12,0.007211538461538462,24,0.014423076923076924
G0239-F-000011,FC,projection,True,1885,10,0.005305039787798408,22,0.011671087533156498
G0239-F-000012,FC,projection,True,2055,12,0.00583941605839416,24,0.01167883211678832
G0239-F-000013,FC,projection,True,2226,11,0.004941599281221923,22,0.009883198562443846
Gad1-F-001409,FC,projection,True,291,42,0.14432989690721648,127,0.436426116838488
Gad1-F-101173,FC,projection,True,771,44,0.057068741893644616,142,0.18417639429312582
Gad1-F-200227,FC,projection,True,1782,13,0.007295173961840628,25,0.014029180695847363
Gad1-F-300153,FC,projection,True,1449,19,0.013112491373360938,31,0.02139406487232574
Gad1-F-300154,FC,projection,True,1353,14,0.010347376201034738,28,0.020694752402069475
Gad1-F-300275,FC,projection,True,1265,23,0.01818181818181818,72,0.05691699604743083
Gad1-F-300309,FC,projection,True,1894,11,0.005807814149947202,23,0.012143611404435059
Gad1-F-301525,FC,projection,True,2088,18,0.008620689655172414,242,0.11590038314176246
Gad1-F-301704,FC,projection,True,3048,156,0.051181102362204724,452,0.14829396325459318
Gad1-F-400259,FC,projection,True,2681,17,0.006340917568071615,28,0.010443864229765013
Gad1-F-400718,FC,projection,True,2116,24,0.011342155009451797,35,0.0165406427221172
Gad1-F-400957,FC,projection,True,986,140,0.14198782961460446,346,0.3509127789046653
Gad1-F-402516,FC,projection,True,3901,86,0.022045629325813894,381,0.09766726480389644
Gad1-F-500136,FC,projection,True,1219,12,0.009844134536505332,38,0.031173092698933553
Gad1-F-500365,FC,projection,True,1872,13,0.006944444444444444,27,0.014423076923076924
Gad1-F-500524,FC,projection,True,1895,22,0.011609498680738786,36,0.01899736147757256
Gad1-F-500559,FC,projection,True,1857,11,0.0059235325794291865,35,0.01884760366182014
Gad1-F-502126,FC,projection,True,2035,31,0.015233415233415233,160,0.07862407862407862
Gad1-F-600109,FC,projection,True,1670,12,0.00718562874251497,99,0.0592814371257485
Gad1-F-600115,FC,projection,True,1071,11,0.01027077497665733,23,0.021475256769374416
Gad1-F-600345,FC,projection,True,1256,14,0.011146496815286623,25,0.019904458598726114
Gad1-F-601324,FC,projection,True,1122,43,0.03832442067736185,91,0.08110516934046345
Gad1-F-700131,FC,projection,True,1644,16,0.009732360097323601,30,0.01824817518248175
Gad1-F-800094,FC,projection,True,1237,32,0.025869037995149554,70,0.056588520614389654
Gad1-F-900001,FC,projection,True,1294,11,0.008500772797527048,23,0.01777434312210201
Gad1-F-900194,FC,projection,True,1451,11,0.007580978635423846,29,0.019986216402481046
TH-F-000101,FC,projection,True,4905,13,0.0026503567787971457,24,0.004892966360856269
TH-F-100083,FC,projection,False,4548,11,0.002418645558487247,24,0.005277044854881266
TH-F-100099,FC,projection,False,4381,12,0.0027391006619493265,28,0.006391234877881762
TH-F-200030,FC,projection,True,5264,14,0.0026595744680851063,25,0.004749240121580547
TH-F-200033,FC,projection,True,6070,11,0.001812191103789127,37,0.006095551894563427
TH-F-200081,FC,projection,False,5979,13,0.0021742766348887776,29,0.00485030941629035
TH-F-300020,FC,projection,True,7786,11,0.0014127921911122527,24,0.0030824556896994607
TH-F-300073,FC,projection,True,5430,11,0.0020257826887661143,21,0.0038674033149171273
TH-F-700001,FC,projection,True,2365,13,0.0054968287526427064,25,0.010570824524312896
TH-F-700004,FC,projection,True,2311,12,0.005192557334487235,23,0.0099524015577672
TH-F-700016,FC,projection,True,2269,18,0.007933010136624064,29,0.012780960775672102
TH-F-700022,FC,projection,True,1721,54,0.03137710633352702,104,0.06042998256827426
TH-M-300021,FC,projection,True,5165,11,0.0021297192642787998,24,0.004646660212971926
TH-M-500003,FC,projection,True,1344,12,0.008928571428571428,26,0.019345238095238096
TH-M-600002,FC,projection,True,1814,12,0.006615214994487321,22,0.012127894156560088
TH-M-600003,FC,projection,True,1398,13,0.009298998569384835,25,0.0178826895565093
TH-M-700002,FC,projection,True,1336,11,0.008233532934131737,23,0.01721556886227545
TH-M-700013,FC,projection,True,1795,11,0.006128133704735376,23,0.012813370473537604
TH-M-700017,FC,projection,True,1577,12,0.007609384908053266,24,0.015218769816106531
Trh-M-000099,FC,projection,True,2155,14,0.0064965197215777265,26,0.012064965197215777
Trh-M-800009,FC,projection,True,3778,13,0.003440974060349391,25,0.006617257808364214
VGlut-F-200594,FC,projection,True,5034,11,0.0021851410409217324,23,0.004568931267381803
VGlut-F-300680,FC,projection,True,815,82,0.10061349693251534,257,0.31533742331288345
VGlut-F-800070,FC,projection,True,2080,10,0.004807692307692308,24,0.011538461538461539
VT0765-F-700001,FC,projection,True,4448,29,0.006519784172661871,47,0.010566546762589928
VT16811-F-700000,FC,projection,True,2256,37,0.016400709219858155,87,0.03856382978723404
VT24618-F-700000,FC,projection,True,4043,54,0.013356418501113035,110,0.02720751916893396
VT38815-F-700000,FC,projection,True,2879,16,0.0055574852379298365,126,0.043765196248697465
VT38815-F-700001,FC,projection,True,2972,19,0.00639300134589502,40,0.013458950201884253
VT43401-F-700002,FC,projection,True,7433,76,0.010224673752186197,187,0.025158078837616036
VT50245-F-700000,FC,projection,True,1973,37,0.01875316776482514,57,0.02889001520527116
VT50245-F-700001,FC,projection,True,3054,67,0.021938441388343156,249,0.08153241650294696
VT50733-F-700000,FC,projection,True,11127,132,0.011863035858722027,589,0.05293430394535814
VT58722-F-700000,FC,projection,True,13239,35,0.00264370420726641,446,0.03368834504116625
VT58722-F-700001,FC,projection,True,3105,210,0.06763285024154589,710,0.2286634460547504
VT5948-F-700000,FC,projection,True,3459,80,0.02312807169702226,164,0.04741254697889564
VT5948-F-700001,FC,projection,True,4247,77,0.018130445020014128,356,0.08382387567694843
fru-F-200052,FC,projection,True,1258,12,0.009538950715421303,25,0.01987281399046105
fru-F-400010,FC,projection,True,1858,12,0.006458557588805167,51,0.02744886975242196
fru-F-400071,FC,projection,True,1498,12,0.00801068090787717,121,0.08077436582109479
fru-F-400141,FC,projection,True,1641,11,0.006703229737964655,72,0.043875685557586835
fru-F-400196,FC,projection,True,2032,12,0.005905511811023622,77,0.03789370078740158
fru-F-400214,FC,projection,True,2005,11,0.005486284289276808,71,0.03541147132169576
fru-F-400229,FC,projection,True,2728,11,0.004032258064516129,86,0.03152492668621701
fru-F-400338,FC,projection,True,2059,16,0.007770762506070908,28,0.013598834385624089
fru-F-400437,FC,projection,True,1865,11,0.005898123324396783,22,0.011796246648793566
fru-F-400475,FC,projection,True,1830,11,0.006010928961748634,47,0.025683060109289616
fru-F-500083,FC,projection,True,1431,12,0.008385744234800839,56,0.039133473095737246
fru-F-500115,FC,projection,True,1889,11,0.005823186871360508,22,0.011646373742721016
fru-F-500297,FC,projection,True,2034,12,0.0058997050147492625,69,0.03392330383480826
fru-F-500435,FC,projection,True,1823,11,0.006034009873834339,23,0.012616566099835436
fru-F-500584,FC,projection,True,1854,12,0.006472491909385114,53,0.028586839266450916
fru-F-600168,FC,projection,True,2124,11,0.005178907721280603,24,0.011299435028248588
fru-F-600186,FC,projection,True,1806,13,0.007198228128460687,25,0.013842746400885935
fru-F-700104,FC,projection,True,1780,11,0.006179775280898876,34,0.019101123595505618
fru-F-700114,FC,projection,True,1307,18,0.013771996939556235,30,0.022953328232593728
fru-F-700163,FC,projection,True,1670,20,0.011976047904191617,84,0.05029940119760479
fru-F-700245,FC,projection,True,1699,34,0.020011771630370805,209,0.12301353737492643
fru-F-700257,FC,projection,True,2038,73,0.035819430814524045,193,0.09470068694798822
fru-M-400031,FC,projection,True,1183,12,0.01014370245139476,56,0.047337278106508875
fru-M-400362,FC,projection,True,2599,33,0.012697191227395151,122,0.04694113120430935
fru-M-400401,FC,projection,True,2105,33,0.015676959619952493,149,0.07078384798099763
fru-M-500174,FC,projection,True,1991,13,0.0065293822199899544,28,0.014063284781516826
fru-M-500374,FC,projection,True,1951,17,0.008713480266529985,31,0.015889287544848796
fru-M-500377,FC,projection,True,3276,11,0.003357753357753358,23,0.007020757020757021
fru-M-500383,FC,projection,True,1876,12,0.006396588486140725,24,0.01279317697228145
fru-M-700067,FC,projection,True,1553,34,0.02189311010946555,79,0.050869285254346426
fru-M-700270,FC,projection,True,1966,42,0.021363173957273652,154,0.07833163784333673
