neuron_id,source,group,exclusive,cable_length_um,n_nodes,n_branch_points,n_tips,branch_per_100um,span_um,radius_gyration_um,hull_volume_um3,hull_area_um2,occupied_volume_um3,n_voxels,fill_ratio,cable_per_occupied_um2,cable_per_hull_um2,cable_per_rg,cable_per_span,local_density_r5,local_density_r10,revisit_r4um,revisit_r8um,revisit_r16um,overdraw_2d_mean,overdraw_2d_max,elongation,flatness,arbor_separation,arbor_balance,arbor_centroid_dist_um,bridge_fraction
5813048837,EM,dense,True,3151.963114240936,7237,473,477,15.006520788994356,198.74641965654556,66.41016011501256,1119005.5178068934,63868.7219526061,14312.0,1789,0.012789927996110041,0.22023219076585634,0.0028167538623208735,47.462061660176744,15.859219600976237,56.0,161.0,0.9586262512898225,1.1257011122289058,1.4701320495526755,1.5890018951485156,1.862862360662492,0.6872796786877817,0.5255124120174727,1.6624058469004614,0.9839812558364581,84.90213773518,0.3165533925418036
5813049380,EM,dense,False,7939.504506242236,23176,1666,1711,20.98367723943162,326.0955117638247,62.75925346783208,1330615.6772455429,79593.88961608552,33560.0,4195,0.025221407333386667,0.23657641556144923,0.005966790142347867,126.50731274730208,24.347175044814595,110.0,492.5,1.1682614046854378,1.7978950421744193,2.989271274940601,2.094499115538867,2.4603360725882353,0.45883536384011986,0.3115176304498729,1.7562704499617334,0.5770068966423267,84.06291361558712,0.21313023489520644
5813049824,EM,dense,True,5451.209005210829,13045,1327,1345,24.34322365426672,273.1952638563469,67.85847341437801,726962.8768395154,53710.250404401064,22888.0,2861,0.03148441375645756,0.2381688660088618,0.007498607121329305,80.3320312250911,19.953526749560396,72.0,349.0,1.100809572942413,1.7561884681735918,2.887292905302346,2.0818660418113235,2.5652748259815663,0.46120999432701776,0.21640568036407815,2.4666931105676744,0.6776663426904443,106.61333574370174,0.30998185033105163
5813053836,EM,dense,True,4787.174823503432,11319,873,884,18.236225585785192,362.20224001642384,73.92153882438306,1109295.1355254562,78078.15264955476,21496.0,2687,0.01937807109360276,0.22270072680979866,0.004315510516717285,64.76021602954482,13.216855929125012,56.0,180.0,0.9722125961623542,1.2731847934849554,1.9946561764597632,1.7122335290156991,2.0493042908833186,0.39190913892337104,0.190782034280859,2.8214904029440255,0.25738447654816704,137.646163194326,0.3498930395174033
5813053851,EM,dense,True,2481.9137312844136,6638,341,342,13.739397776067314,236.24816277440544,64.2275794495932,1169865.4919130083,66471.13878898697,11624.0,1453,0.009936185040377587,0.2135163223747775,0.0021215376882567027,38.64249209690766,10.505536644762845,60.0,175.0,0.9111283888709302,1.0516583607137346,1.303526119372066,1.494079837805625,1.6758364154520011,0.9363707605277866,0.4627777681328861,2.4928910025460986,0.0903375105983354,131.95842970719085,0.42346285087037844
5813054384,EM,dense,True,13732.77834772406,27395,1498,1511,10.908207808132754,296.7778209453687,72.80525115276491,2402698.9009870756,113396.28647879884,63552.0,7944,0.02645025557463384,0.2160872725913277,0.005715563586466188,188.62345957586237,46.27292667618855,46.0,181.0,0.9499708320229703,1.3093800865488234,2.502328416130477,1.9701202669033704,2.247958478920291,0.4697804507820437,0.3523417627472991,2.942388991628525,0.20215609787889946,143.6561317970844,0.31179199811807884
5813054716,EM,dense,True,11144.33537404038,33485,4066,4168,36.4849034377711,147.01571383881904,29.501873974198265,169810.92255244558,18548.756826844674,34872.0,4359,0.2053578148910291,0.319578325706595,0.06562790665363993,377.7500840721843,75.8037020876455,312.0,1747.5,2.420576753701212,5.197917618488983,10.883140013711309,5.131312061046756,6.799472467382782,0.3936631313602029,0.3148003411444086,1.9684561151381226,0.9696336112609557,41.767098396356126,0.18294353112753167
5813054726,EM,dense,True,13682.187727310707,31155,3599,3649,26.304272911093868,128.47717764370807,39.559025303589095,502837.8626561822,33929.704016667194,58280.0,7285,0.11590217111365225,0.23476643320711577,0.027209939313312944,345.86766540148693,106.49508323769413,69.0,350.0,1.110927876527339,1.977194758281894,4.7245123367785595,2.726597034380197,3.090622933659523,0.8845243599422524,0.5113555236287016,1.478812599173675,0.9026921857448056,47.071590616555476,0.2480191696464154
5813055277,EM,dense,True,17793.455779086336,46385,3792,3879,21.311205912327353,126.92978149811242,39.64999340631101,511355.02360734093,34064.66228046543,76000.0,9500,0.14862472546736696,0.23412441814587284,0.03479667737213738,448.7631459795952,140.18345867357334,97.0,487.0,1.201935678133365,2.3586235126042334,5.947010621352385,3.190034748169303,3.598272149461342,0.9260400612091955,0.524046851371943,1.433753033210998,0.8441228618066202,46.11618739903489,0.18576880449387004
5813055298,EM,dense,True,7272.115957802767,12415,893,936,12.279782186941576,227.04189503849165,64.8920454976947,1060292.972015804,65794.04603811236,32296.0,4037,0.030459505865251195,0.2251707938383319,0.006858591115601938,112.06482862465957,32.02984170199022,48.0,216.0,1.0317985184169647,1.5919693427764376,2.7883880206298954,2.0034962698734344,2.1534249208773373,0.3991065947138212,0.2239038492870087,3.828629684470479,0.33956569242684725,127.89179525120242,0.3324478058476739
5813055800,EM,dense,True,9291.17238669071,27606,1675,1695,18.027864840817944,328.92831955191167,79.28561386397277,2098972.5173641434,100819.32722758694,40928.0,5116,0.01949906426187835,0.22701261695393643,0.004426533606241981,117.18610645597336,28.246799787101857,87.0,343.0,1.064037149185835,1.488969933764537,2.341525299065199,1.871026999778939,2.02952651522296,0.3719540598717966,0.2725478888576498,2.4153127430971053,0.8082896436056801,123.09178282151079,0.22576050154638247
