fc_id,em_id,group,label,score,frac_nn_gt5,frac_nn_gt10,frac_nn_gt20,nn_median_um,orphan_fwd,orphan_rev,nn_median_rev_um
Gad1-F-800094,1198330641,projection,0,-0.6869364245656756,1.0,1.0,1.0,64.35967129398928,1.0,1.0,36.56954529900173
Gad1-F-800094,1290416713,projection,0,-0.7747361061493943,1.0,1.0,1.0,65.6589372739193,1.0,1.0,42.5528327919134
Gad1-F-900001,1290416713,projection,0,-0.7244915942460253,1.0,1.0,1.0,63.26891063007068,1.0,1.0,37.90456425752271
Gad1-F-900001,5813026366,projection,0,-0.7814685238383579,1.0,1.0,0.9930448222565688,51.77938592381392,1.0,1.0,51.08387751522089
Gad1-F-900194,1448929233,projection,0,-0.6329073360729531,0.9717436250861475,0.9558924879393522,0.9035148173673329,59.9524035065699,0.9558924879393522,0.9445,44.00159328113838
Gad1-F-900194,1193560072,projection,0,-0.8789543492798808,1.0,1.0,1.0,71.61761241733524,1.0,1.0,54.39696478486951
TH-F-000101,331662710,projection,1,0.389378180727491,0.49194699286442406,0.1908256880733945,0.019164118246687054,4.936491080785929,0.1908256880733945,0.17966666666666667,5.405963818132527
TH-F-000101,421641859,projection,0,-0.0075047343863395,0.799796126401631,0.6061162079510704,0.3378185524974516,13.454653738797605,0.6061162079510704,0.624,13.923140396702715
TH-F-100083,331662710,projection,1,0.3124930450489763,0.5606860158311345,0.28298153034300794,0.03935795954265611,5.853996258658389,0.28298153034300794,0.27166666666666667,6.4771698062517125
TH-F-100083,329970706,projection,0,-0.1185552535961422,0.9184256816182937,0.7717678100263852,0.5340809146877749,21.93292038876976,0.7717678100263852,0.7618333333333334,15.182213852378174
TH-F-100099,331662710,projection,1,0.3483735981214356,0.4912120520429126,0.17690025108422736,0.009358593928326865,4.882064380261477,0.17690025108422736,0.31,6.271262440265677
TH-F-100099,329970706,projection,0,-0.1074443416286648,0.9230769230769231,0.7409267290572928,0.4702122803013011,18.629161469893077,0.7409267290572928,0.7211666666666666,16.61420846694969
TH-F-200030,328943204,projection,0,0.2758254966704023,0.6179711246200608,0.3476443768996961,0.08339665653495441,7.000062238018577,0.3476443768996961,0.32866666666666666,6.271637691426739
TH-F-200030,203253253,projection,0,-0.0502550301836351,0.9173632218844985,0.7498100303951368,0.30319148936170215,15.204057316769475,0.7498100303951368,0.7118333333333333,16.459266784759
TH-F-200033,517514142,projection,1,0.3289247120460526,0.5825,0.22833333333333333,0.07883333333333334,5.779025120017089,0.22833333333333333,0.25466666666666665,5.47101797039644
TH-F-200033,608922563,projection,0,0.257518916387218,0.6193333333333333,0.37866666666666665,0.19716666666666666,7.210821169846116,0.37866666666666665,0.21833333333333332,5.381405544840245
TH-F-200081,331662710,projection,1,0.3207124758996531,0.5960863020572001,0.27830740926576353,0.032112393376818864,6.14736964737473,0.27830740926576353,0.275,6.1574719909772995
TH-F-200081,330268940,projection,0,0.1063894039790611,0.6751965211573842,0.5015888944639572,0.28332497073089147,10.07038031996777,0.5015888944639572,0.5018333333333334,10.039500695873203
TH-F-300020,484911954,projection,0,-0.1635782142136456,0.9551666666666667,0.8585,0.6146666666666667,24.676614018257606,0.8585,0.767,18.349363538558535
TH-F-300020,1048172314,projection,0,-0.3556647418547027,0.9235,0.85,0.644,27.22795188562426,0.85,0.8436666666666667,37.8781945575418
TH-F-300073,328943204,projection,1,0.2607975253018051,0.6930018416206262,0.4252302025782689,0.15359116022099448,8.4306493906041,0.4252302025782689,0.2771666666666667,5.958221284150261
TH-F-300073,361040812,projection,0,-0.0600716496115868,0.8747697974217311,0.7211786372007366,0.4992633517495396,19.94586218072041,0.7211786372007366,0.6613333333333333,14.33668895717135
TH-F-700001,418969956,projection,0,-0.7204792631740284,1.0,1.0,0.9805496828752642,69.8976518001445,1.0,1.0,41.78778073412646
TH-F-700001,297166053,projection,0,-0.525868251513729,1.0,1.0,0.9716701902748415,37.48965424799316,1.0,1.0,35.72418489125605
TH-F-700004,643830129,projection,0,-0.6388884690126369,0.9965382951103419,0.9870186066637819,0.9467762873215059,55.709686112743476,0.9870186066637819,0.977,39.78062778519147
TH-F-700004,5813089803,projection,0,-0.6663342470920484,0.9956728688879273,0.9865858935525746,0.9519688446559931,56.110511445661885,0.9865858935525746,0.9761834754483976,41.18395572329033
TH-F-700016,5812982779,projection,1,0.3683113308176248,0.6024680475980608,0.21947994711326577,0.03437637725870427,5.918121670677757,0.21947994711326577,0.11302876480541456,5.395002817945517
TH-F-700016,5813089803,projection,0,-0.6625872509646294,1.0,0.998237108858528,0.9832525341560159,67.05183744152703,0.998237108858528,0.9926492208174067,35.70540556126791
TH-F-700022,946645313,projection,0,-0.5694746194111477,1.0,1.0,0.969203951191168,44.50522512528269,1.0,1.0,34.949340484660254
TH-F-700022,981362334,projection,1,-0.3004271490219629,0.9221382916908774,0.8233585124927367,0.5560720511330621,21.514889261353503,0.8233585124927367,0.8286666666666667,32.718615571944724
TH-M-300021,517514142,projection,1,0.2335597622803175,0.6660212971926428,0.344433688286544,0.07879961277831558,7.427192796995715,0.344433688286544,0.3873333333333333,7.811295419740824
TH-M-300021,5813049380,projection,0,0.2081903969533811,0.6859632139399806,0.42787996127783157,0.16418199419167473,8.36331290658401,0.42787996127783157,0.37366666666666665,7.76377041355574
