fc_id,em_id,group,label,score,em_density,em_cable_in_query_hull_um,query_hull_um3,eff_density,orphan_fwd
VGlut-F-800130,1671620613,dense,1,0.2545989090457751,0.0584748301712367,52846.0,439514.2228482744,0.12023729211203041,0.41553133514986373
VGlut-F-800130,1762359683,dense,1,0.4174898983431883,0.0218124189258447,20493.0,439514.2228482744,0.04662647744865911,0.11171662125340599
fru-F-000094,422751191,dense,1,0.3155291351979338,0.0089705383274206,46335.0,1895768.1104830545,0.024441280420205786,0.27016666666666667
fru-F-000131,360591860,dense,1,0.3926119336434378,0.0129901909508792,24545.0,1043695.3940263906,0.023517398026745878,0.21471812334468407
fru-F-000131,298258611,dense,1,0.4043901616941968,0.0152870765449322,23844.0,1043695.3940263906,0.022845746121398603,0.2455542943624669
fru-F-000131,5812980529,dense,1,0.445910016376748,0.0086198761712028,14722.0,1043695.3940263906,0.014105648146251896,0.18426031025349981
fru-M-000335,673776769,dense,1,0.2799207275263968,0.0062372729995221,16631.0,1449457.8401855377,0.011473945318665598,0.31197829716193654
fru-M-000339,329289084,dense,1,0.215032388731456,0.0063103455683726,5277.0,609231.4372852542,0.008661732926183854,0.35642317380352645
fru-M-000339,452029745,dense,1,0.2566885454879554,0.006589321187089,5603.0,609231.4372852542,0.009196833349518312,0.2699412258606213
fru-M-300299,579268807,dense,1,0.2789763862592709,0.0034570917122179,17692.0,1946821.302959947,0.009087634274959434,0.32424603850741185
npf-M-300037,5813069630,dense,1,0.3167082786418715,0.0042747570297907,12938.0,1678767.90316237,0.007706842605001032,0.281
Cha-F-000088,1670597533,dense,1,0.3369657313944184,0.0155216331438215,20272.0,435837.650690229,0.04651273236237292,0.24534474081529944
Cha-F-000239,1672320134,dense,0,0.086935372935164,0.0294518703052594,13389.0,1377276.1282526215,0.00972136213308721,0.5188844971453667
Cha-F-000239,5813069085,dense,0,0.1063907583327194,0.0251274905113265,12316.0,1377276.1282526215,0.00894228814930929,0.4787000439174352
Cha-F-000239,1704347707,dense,0,-0.0017077608419671,0.0415249782413878,14501.0,1377276.1282526215,0.010528752878624068,0.6541501976284585
Cha-F-200299,950880008,dense,0,0.396257557301555,0.0264839921877304,69810.0,1009842.8286281296,0.06912956949433093,0.21316666666666667
Cha-F-200299,5813023322,dense,0,0.3166191124632214,0.0070861497983291,18531.0,1009842.8286281296,0.018350380350944655,0.3095
Cha-F-200299,5813098368,dense,0,0.4656048816895275,0.0191315952296854,50053.0,1009842.8286281296,0.04956513883254184,0.19416666666666665
Cha-F-300344,5813047970,dense,1,0.3433456825115569,0.0048109792305288,12198.0,1461059.2304215499,0.008348737509074557,0.21479342514438027
Cha-F-300344,951916894,dense,1,0.3459274255307237,0.0034135551492969,8662.0,1461059.2304215499,0.005928575529070652,0.22167925366503777
Cha-F-400237,1321564092,dense,1,0.477719090960608,0.0266060785890412,65412.0,889960.0297908339,0.0734999301208771,0.09016666666666667
Cha-F-400237,950880008,dense,1,0.4396321861320724,0.0264839921877304,64684.0,889960.0297908339,0.07268191585548239,0.15316666666666667
Cha-F-400237,951234513,dense,0,0.4565006661980478,0.0059518949476643,20155.0,889960.0297908339,0.022647084504162508,0.14483333333333334
Cha-F-800090,361312808,dense,0,0.2590752555266298,0.0073725653804609,38556.0,1905668.8466765177,0.020232266517470534,0.4555
Cha-F-800090,487144598,dense,0,0.0951869591359538,0.006179140899506,36517.0,1905668.8466765177,0.019162300975683978,0.6045
Cha-F-800090,329897255,dense,0,0.1533643204682109,0.0040497666400079,17017.0,1905668.8466765177,0.008929673185179897,0.5208333333333334
Gad1-F-000694,5813070613,dense,0,0.2956187746411249,0.0064012428181141,9421.0,598340.743783697,0.01574520889288752,0.35841409691629955
Gad1-F-000694,5813057853,dense,0,0.3670931829414756,0.00876409358796,14160.0,598340.743783697,0.023665445061382795,0.19894273127753304
Gad1-F-000694,1383016399,dense,0,0.2895554958157722,0.0061087241824232,8217.0,598340.743783697,0.01373297754727277,0.2551541850220264
Gad1-F-000703,421641859,dense,0,0.2942465014323399,0.0139169057525503,23862.0,612866.6498435102,0.03893506035300328,0.2801666666666667
Gad1-F-000703,360259229,dense,0,0.2851492783248704,0.0144361022727562,11846.0,612866.6498435102,0.019328837689283247,0.3565
Gad1-F-200186,1702306037,dense,0,0.1191188495449317,0.0242560394618248,8998.0,522314.2954808867,0.01722717543412378,0.4853967433445335
Gad1-F-200186,5813039309,dense,0,0.0918029398027129,0.0268565280090131,12412.0,522314.2954808867,0.023763469825332777,0.6420263634013957
Gad1-F-200186,5813034455,dense,1,0.0263855981192124,0.0083860989114603,4455.0,522314.2954808867,0.008529347250391357,0.6397001809253037
TH-F-000009,1406911688,dense,1,0.2661991656774697,0.0039353982580737,20053.0,2616380.0214790953,0.007664406483528953,0.3795
TH-F-000010,298258611,dense,1,0.3085632368912199,0.0152870765449322,19829.0,719306.6360949413,0.027566824779554473,0.3445378151260504
TH-F-000019,675767414,dense,0,0.418209012251088,0.0045263104226847,13301.0,734472.1677876452,0.018109603853424246,0.13483333333333333
TH-F-000019,510049477,dense,0,0.4473907051413572,0.0188060090518777,28665.0,734472.1677876452,0.03902802755119209,0.1685
TH-M-000029,675767414,dense,0,0.3637084223328876,0.0045263104226847,11871.0,738210.6990482695,0.016080774791403813,0.22816666666666666
TH-M-000032,675767414,dense,0,0.3810784400461307,0.0045263104226847,13218.0,864714.5782768554,0.015285968725472322,0.20866666666666667
TH-M-000032,611629428,dense,0,0.3814191510324839,0.0080065116939735,23550.0,864714.5782768554,0.027234419994316326,0.2475
TH-M-100027,5813057579,dense,0,0.2631970768883475,0.0269443117810214,76850.0,1900834.8378818044,0.04042960412364801,0.4036666666666667
TH-M-100027,797442049,dense,0,0.1689921101376564,0.0072627900877114,21398.0,1900834.8378818044,0.011257158998540275,0.46166666666666667
TH-M-100027,5813021583,dense,0,0.0993362632900504,0.0055672555347458,17551.0,1900834.8378818044,0.009233311411504831,0.48633333333333334
TH-M-200034,5813021112,dense,0,0.3165727543781663,0.0054625534536694,29783.0,2289103.7543960772,0.013010768927709656,0.2975
TH-M-200034,1406911688,dense,0,0.2321644874383346,0.0039353982580737,19266.0,2289103.7543960772,0.008416394391473467,0.3913333333333333
TH-M-200034,797442049,dense,0,0.1727511255338997,0.0072627900877114,23553.0,2289103.7543960772,0.01028917975201778,0.471
TH-M-200035,387870860,dense,0,0.1581741608096378,0.0113339391827105,9914.0,995235.1481007283,0.009961464904971984,0.5445
TH-M-300017,5813021112,dense,0,0.3248902442091228,0.0054625534536694,30265.0,2490162.76314625,0.012153824018218403,0.2981666666666667
TH-M-300017,1406911688,dense,0,0.2391433766492354,0.0039353982580737,19123.0,2490162.76314625,0.0076794177003267974,0.4191666666666667
Trh-M-100025,673746277,dense,0,0.2311678958500576,0.0062419666066232,20876.0,1195442.2930896047,0.017462992668635016,0.4655
Trh-M-100060,297251714,dense,0,0.2837295042230477,0.0103776723772329,29926.0,1640776.9327451966,0.018238920478928587,0.2713333333333333
Trh-M-100071,5813062858,dense,1,0.4891158148813547,0.0125198785153089,55738.0,1339307.5604103517,0.04161702781915334,0.07716666666666666
Trh-M-500163,5813033196,dense,1,0.3416172953733924,0.0148940827203284,4021.0,103787.74626313378,0.038742531221417326,0.2764811490125673
Trh-M-700039,797442049,dense,0,0.0323692402512147,0.0072627900877114,23133.0,1858218.030428363,0.012449023538248253,0.6155
VGlut-F-000016,5813098368,dense,1,0.4388143804226058,0.0191315952296854,49707.0,866371.7645259477,0.0573737534338947,0.2035
VGlut-F-000016,1321564092,dense,1,0.5494504018816234,0.0266060785890412,77180.0,866371.7645259477,0.08908415897213658,0.03883333333333333
VGlut-F-000016,857793013,dense,0,0.1413205682671279,0.0111469740916529,18225.0,866371.7645259477,0.021036004110743575,0.578
VGlut-F-000111,5813057579,dense,0,0.3203767684238195,0.0269443117810214,78237.0,1969958.4054742053,0.03971505174047922,0.238
VGlut-F-000158,328870472,dense,0,0.4189925371255816,0.0157092068075062,23049.0,530480.2833873575,0.04344930569864288,0.18506493506493507
VGlut-F-000158,298612190,dense,0,0.366912349984233,0.0118512678613709,14334.0,530480.2833873575,0.02702079690591119,0.20833333333333334
VGlut-F-000158,5813078542,dense,0,0.3789091771343235,0.0227718930423402,17485.0,530480.2833873575,0.03296069721639857,0.23935786435786435
VGlut-F-200036,947573616,dense,0,0.3951499157152099,0.0156777002888211,68683.0,1486744.1171998836,0.04619692064385414,0.1325
VGlut-F-200062,329225149,dense,0,0.1424053917919266,0.0046532270518663,16221.0,1409930.694070042,0.011504820817238111,0.473
VGlut-F-200062,361312808,dense,0,0.2388351014919486,0.0073725653804609,35367.0,1409930.694070042,0.02508421169121881,0.37266666666666665
VGlut-F-200062,329897255,dense,0,0.1326662262798266,0.0040497666400079,15605.0,1409930.694070042,0.011067919909561725,0.45616666666666666
VGlut-F-200143,298254384,dense,0,0.3698212381522347,0.0172205125450256,18965.0,588896.3071062389,0.03220431130429665,0.17444049362058148
VGlut-F-200143,5813020785,dense,0,0.3340662009704704,0.019896021239276,20446.0,588896.3071062389,0.03471918528487473,0.22924074461409746
VGlut-F-400184,1704347707,dense,0,0.2966886778998385,0.0415249782413878,43043.0,761397.3843883302,0.05653158374661172,0.22727272727272727
VGlut-F-400186,5813034455,dense,1,0.2361041290288184,0.0083860989114603,10763.0,691028.5359330598,0.015575333637224232,0.2984023828865421
VGlut-F-400757,1640555311,dense,0,0.2701183545032463,0.0252402226461247,18118.0,594495.2845142061,0.03047627201081197,0.2782037239868565
VGlut-F-400757,1888199872,dense,1,0.2692543510500971,0.0080810472445391,9805.0,594495.2845142061,0.01649298195529371,0.3247535596933187
VGlut-F-400757,1762359683,dense,0,0.3772375294339379,0.0218124189258447,18626.0,594495.2845142061,0.031330778368108166,0.11801752464403067
VGlut-F-400898,1702306037,dense,0,0.3119980013600917,0.0242560394618248,20497.0,713166.1368669978,0.02874084864719621,0.2147558968732858
VGlut-F-400898,5813034455,dense,1,0.2564411130580457,0.0083860989114603,11293.0,713166.1368669978,0.015835019943054435,0.31980252331321996
VGlut-F-500876,5813039309,dense,0,0.283527571005594,0.0268565280090131,21212.0,440868.5949805823,0.04811410983114881,0.24601437949359176
VGlut-F-700261,5813021112,dense,0,0.2536861611886847,0.0054625534536694,26595.0,2063830.574672214,0.012886232196760593,0.38133333333333336
VGlut-F-700541,5813039309,dense,0,0.2425727662051177,0.0268565280090131,20188.0,636854.9531052827,0.031699525773591,0.3233762674705399
VGlut-F-700541,1702306037,dense,0,0.286209959628487,0.0242560394618248,17233.0,636854.9531052827,0.027059536737482355,0.21211290764593038
VGlut-F-800130,1640887603,dense,0,0.3134983062478983,0.0207472586556197,20107.0,439514.2228482744,0.04574823510760692,0.2831841183339821
VGlut-F-800130,1578826464,dense,0,0.3392600976119163,0.0274386051492188,23531.0,439514.2228482744,0.053538654215800396,0.22810432074737252
VGlut-F-800130,1640922754,dense,0,0.3696643720877171,0.0205302439147423,16902.0,439514.2228482744,0.038456093389803166,0.14811210587777346
Cha-F-000088,1640909284,dense,1,0.4033033326045071,0.043444912148615,26470.0,435837.650690229,0.060733623995264954,0.10291897332662304
Cha-F-400237,1135441187,dense,1,0.5285429722437567,0.0177640886697701,26196.0,889960.0297908339,0.029435029802582044,0.0845
Trh-M-200043,1671620613,dense,0,0.3958609809620299,0.0584748301712367,39423.0,231906.29041594834,0.16999538878091966,0.07930189834660134
Trh-F-100001,5813062858,dense,1,0.5505755100961915,0.0125198785153089,58740.0,1400583.0348265665,0.04193967693409462,0.026
Cha-F-000088,1699974843,dense,1,0.3817600047936287,0.0401893785593072,38717.0,435837.650690229,0.08883353684263971,0.11373930548565676
Cha-F-000088,1704347707,dense,1,0.3697236587268988,0.0415249782413878,35955.0,435837.650690229,0.08249631472420671,0.12908907901358832
VGlut-F-400757,1640922516,dense,0,0.3818607291496726,0.0339291077626755,38450.0,594495.2845142061,0.06467671149220225,0.13937568455640745
VGlut-F-200392,792326206,dense,1,0.4755547305808706,0.0120640184743301,19061.0,852843.5428096463,0.022349937641791343,0.07366666666666667
Cha-F-000088,5813055277,dense,1,0.3673887406309593,0.0347966773721373,36041.0,435837.650690229,0.08269363590530202,0.12455963764469048
Cha-F-000088,5813056598,dense,1,0.3898766405100146,0.0321157418284503,30066.0,435837.650690229,0.06898440268385479,0.10140915953699044
Cha-F-200299,1135441187,dense,1,0.5649139484474726,0.0177640886697701,28533.0,1009842.8286281296,0.02825489194072116,0.06816666666666667
VGlut-F-500876,1640922516,dense,0,0.4242389595622123,0.0339291077626755,37576.0,440868.5949805823,0.08523174575783744,0.11472335104720226
VGlut-F-400898,1640922516,dense,0,0.3867917761930171,0.0339291077626755,44805.0,713166.1368669978,0.06282547317351934,0.18376302797586397
VGlut-F-500876,1667251683,dense,0,0.4210793164005559,0.0320342143948245,33015.0,440868.5949805823,0.074886259479322,0.1190997186620819
Trh-M-100024,5813049824,dense,1,0.4060488591610582,0.0074986071213293,8919.0,601197.801643122,0.014835383588602046,0.08592592592592592
Trh-M-500163,862671913,dense,1,0.3627486062164112,0.0104223275534758,1703.0,103787.74626313378,0.016408488104967346,0.16696588868940754
VGlut-F-400186,1640922516,dense,0,0.367793115800637,0.0339291077626755,41275.0,691028.5359330598,0.059729805433097666,0.1925264012997563
VGlut-F-500335,1640922516,dense,0,0.3357606021460195,0.0339291077626755,39335.0,644658.2860508822,0.06101682216940485,0.19316081330868762
Trh-M-100024,5813020684,dense,0,0.2576824390553618,0.0093144618769043,14090.0,601197.801643122,0.023436546110932037,0.1945679012345679
VGlut-F-700541,1640922516,dense,0,0.3518371481234701,0.0339291077626755,37490.0,636854.9531052827,0.05886740743272869,0.19238147437654152
TH-F-200026,330640044,dense,0,0.4214032025191122,0.0088201700440544,44705.0,1382876.9938294876,0.03232753180469227,0.17783333333333334
Trh-M-300140,1008024276,dense,1,0.2057037554242236,0.0027191659778381,3488.0,1130939.933922724,0.003084160259423938,0.33909895414320196
Trh-M-400023,953414780,dense,1,0.4140550975749162,0.0056183269388605,16722.0,1096256.0428959595,0.015253735756681258,0.10086956521739131
Trh-M-100024,5813055834,dense,1,0.2767070309517548,0.0061217821325816,4680.0,601197.801643122,0.007784459602495524,0.19753086419753085
VGlut-F-500876,1669924220,dense,0,0.3895149614225112,0.0200508943047957,11922.0,440868.5949805823,0.02704207134673563,0.12378868396373867
Trh-M-100024,946308203,dense,1,0.3749544028476351,0.0087790802670351,8272.0,601197.801643122,0.013759198682017729,0.11950617283950617
TH-F-000012,328533761,dense,1,0.4989450193570774,0.0082429052688096,32146.0,2675123.9128844934,0.01201663962000851,0.14383333333333334
TH-F-100036,5812980529,dense,1,0.364070375705317,0.0086198761712028,13945.0,898610.2372337653,0.015518407672415972,0.24525691699604743
Trh-M-500163,953410147,dense,1,0.3853398149218358,0.0086877046798652,1352.0,103787.74626313378,0.013026585976462628,0.20556552962298025
Trh-M-500163,768555687,dense,1,0.2530830288537165,0.0104618102834578,4465.0,103787.74626313378,0.04302049288824381,0.3016157989228007
VGlut-F-800130,1671257931,dense,1,0.3706864150384903,0.0196163714185575,9947.0,439514.2228482744,0.022631804576285178,0.2609964966913196
VGlut-F-200319,5813055865,dense,1,0.4223198755979659,0.0100134612576746,8082.0,640312.5925108,0.01262196010905983,0.14490481522956328
TH-M-000029,5813021602,dense,1,0.3413058238926868,0.0107103393802287,21996.0,738210.6990482695,0.029796371182858924,0.218
VGlut-F-800130,2135408892,dense,1,0.3856543778405473,0.0185743082664729,8458.0,439514.2228482744,0.01924397336948025,0.21623199688594785
VGlut-F-800130,5813132949,dense,1,0.3577923520626861,0.0166828700898591,7663.0,439514.2228482744,0.017435158185188832,0.267808485792137
Trh-M-400110,953414780,dense,1,0.3912275888171942,0.0056183269388605,16876.0,1119956.0430217367,0.01506844853880793,0.14129979035639412
Trh-M-500163,672006007,dense,1,0.2338712364882323,0.0084090828203034,2508.0,103787.74626313378,0.02416470238829014,0.3859964093357271
TH-F-000019,5813021602,dense,1,0.469892361819849,0.0107103393802287,27278.0,734472.1677876452,0.0371395965651986,0.07916666666666666
Trh-F-400055,1070426862,dense,1,0.3992197777147421,0.0024039298509311,4606.0,1254989.1184884885,0.0036701513440590434,0.18134937688010314
TH-F-300062,1262360335,dense,1,0.4027574542549341,0.013177048330753,28742.0,1203994.0662224072,0.023872210674741524,0.23543162464518283
Trh-M-500163,891663788,dense,1,0.2791559865052561,0.0052528707941026,1120.0,103787.74626313378,0.010791254655057798,0.3177737881508079
VGlut-F-000463,1037293275,dense,1,0.3152013184816884,0.0032248000527195,7704.0,1844759.988476582,0.004176153021598233,0.29559748427672955
Trh-M-400110,1008024276,dense,1,0.1861430756346603,0.0027191659778381,3387.0,1119956.0430217367,0.0030242258355618903,0.28721174004192873
Trh-F-300112,953414780,dense,1,0.3687924574979174,0.0056183269388605,20261.0,1313751.4502759776,0.015422247485050392,0.14303691275167785
Trh-F-400055,1008024276,dense,1,0.3566340786577849,0.0027191659778381,4907.0,1254989.1184884885,0.003909994061072021,0.14997851310700472
Trh-F-300112,922069357,dense,1,0.3629626797850501,0.0020224414303772,6317.0,1313751.4502759776,0.004808367670058897,0.16946308724832215
Trh-F-300112,1008024276,dense,1,0.3877909247258846,0.0027191659778381,5384.0,1313751.4502759776,0.004098187673832057,0.1040268456375839
Trh-M-400023,988567837,dense,1,0.3892561183999529,0.0050107725284552,7330.0,1096256.0428959595,0.006686394157186558,0.15739130434782608
TH-M-100063,1449247522,dense,1,0.3479227383024713,0.0037206037980019,5850.0,1511274.0685234044,0.0038709060929734357,0.24531835205992508
VGlut-F-400898,1668944259,dense,1,0.3207255962912326,0.0078116674648843,5052.0,713166.1368669978,0.007083903369548483,0.3274821722435546
Trh-M-400052,1008024276,dense,1,0.1660170957818347,0.0027191659778381,4020.0,1210332.5875717313,0.003321401110140523,0.41233629066328686
VGlut-F-800130,1640555311,dense,1,0.3514302057943473,0.0252402226461247,20403.0,439514.2228482744,0.04642170591836197,0.18684312962242117
Trh-F-400055,953414780,dense,1,0.3628387363391328,0.0056183269388605,19638.0,1254989.1184884885,0.015647944440866587,0.17748173614095403
Trh-F-300112,5813053851,dense,1,0.4273344747905668,0.0021215376882567,6293.0,1313751.4502759776,0.0047900993743360204,0.1438758389261745
Trh-M-400131,1008024276,dense,1,0.1319743447521746,0.0027191659778381,3129.0,1222737.1789617112,0.0025590127247598657,0.46224066390041496
Trh-M-400110,957506896,dense,1,0.2877142324022678,0.0024950966738276,4946.0,1119956.0430217367,0.004416244754263097,0.2679245283018868
fru-F-000094,298603730,dense,1,0.4480498661630893,0.0029520140805486,8278.0,1895768.1104830545,0.0043665678065925,0.13516666666666666
Cha-F-000239,1733677514,dense,0,0.1819387193543498,0.0035662085023254,8123.0,1377276.1282526215,0.005897873224816447,0.4694773825208608
TH-F-000036,5813011298,dense,0,0.3886257320416256,0.0056270715394623,14620.0,1205319.3953636256,0.012129565039969658,0.20908748114630468
VGlut-F-400757,5901196806,dense,1,0.3237890567712747,0.0073145639589492,4471.0,594495.2845142061,0.007520665203683647,0.31078860898138005
TH-M-000030,328533761,dense,1,0.4191402019541643,0.0082429052688096,25511.0,2005535.3305883505,0.012720294482429291,0.195
Cha-F-000239,1037293275,dense,0,0.2177075105257011,0.0032248000527195,5715.0,1377276.1282526215,0.0041494947039056995,0.4382960035133948
VGlut-F-000177,672283773,dense,0,0.2870856885220461,0.0134782661841587,24790.0,692876.1887527442,0.03577839793372726,0.21918476934342201
Trh-M-400110,1070426862,dense,1,0.2262573928832207,0.0024039298509311,3561.0,1119956.0430217367,0.003179589076007054,0.3178197064989518
VGlut-F-400049,297251714,dense,0,0.2261255855941339,0.0103776723772329,20259.0,655842.4543745084,0.030890040534691313,0.09939437121482009
VGlut-F-400186,1700644008,dense,1,0.3023716876109292,0.0069635322587279,8102.0,691028.5359330598,0.011724551995613744,0.3197942052531817
TH-M-300005,1289359184,dense,1,0.2892482708864968,0.0044836141178274,13014.0,1965228.7278717377,0.0066221299411258,0.3531666666666667
VGlut-F-500876,5813034455,dense,1,0.2950179694671409,0.0083860989114603,9801.0,440868.5949805823,0.0222311140135343,0.20975304782744608
TH-F-100050,1289359184,dense,1,0.4669047834581008,0.0044836141178274,15053.0,2196659.5868870397,0.006852677624634645,0.15466666666666667
VGlut-F-500876,5901196806,dense,1,0.329424877562995,0.0073145639589492,4327.0,440868.5949805823,0.009814715879661555,0.24820256330103158
TH-M-000032,5813021602,dense,1,0.3619184801071448,0.0107103393802287,23873.0,864714.5782768554,0.027607953652837098,0.203
TH-F-300062,1666561406,dense,1,0.3972862976352032,0.00682889025245,14023.0,1203994.0662224072,0.011647067368029378,0.21856737351811656
VGlut-F-400757,1730651751,dense,1,0.335505469525534,0.0071112693152585,4347.0,594495.2845142061,0.007312084911745206,0.2672508214676889
Trh-F-400055,922069357,dense,1,0.3585119925823296,0.0020224414303772,5707.0,1254989.1184884885,0.004547449787352358,0.2071336484744306
VGlut-F-400898,1700644008,dense,1,0.3146824583651781,0.0069635322587279,8183.0,713166.1368669978,0.011474184733375936,0.3348875479978058
TH-F-300062,1168915489,dense,1,0.3967489538000759,0.0085182347588613,19380.0,1203994.0662224072,0.016096424844356368,0.18517281683085657
Trh-M-300138,1008024276,dense,1,0.1589128208607246,0.0027191659778381,4192.0,1207743.3879710077,0.0034709359966296335,0.3297565002063558
Trh-M-400023,957506896,dense,1,0.2777816388711659,0.0024950966738276,4353.0,1096256.0428959595,0.003970787689799875,0.34347826086956523
TH-M-100057,1449247522,dense,1,0.3291075541656642,0.0037206037980019,6572.0,1562856.3983956038,0.004205120833076334,0.32683945033918943
VGlut-F-400757,5813034455,dense,1,0.2608950704901416,0.0083860989114603,9496.0,594495.2845142061,0.01597321332457614,0.2628696604600219
VGlut-F-700541,1700644008,dense,1,0.3064523830519517,0.0069635322587279,7691.0,636854.9531052827,0.012076533223929483,0.2918607837763771
TH-F-200026,329970706,dense,0,0.2669701548935993,0.0036779189118565,11842.0,1382876.9938294876,0.008563306825437107,0.38283333333333336
TH-F-100075,5813011298,dense,1,0.4381080736604176,0.0056270715394623,16159.0,1257279.5808117804,0.012852352210768199,0.16706186678163398
VGlut-F-300438,5813019526,dense,1,0.3902357512240552,0.0073504657615778,7381.0,795289.980680878,0.00928089147266868,0.19483450351053158
Trh-M-400131,957506896,dense,1,0.2208503898781611,0.0024950966738276,4730.0,1222737.1789617112,0.0038683701464091286,0.35684647302904565
Cha-F-000239,1794055377,dense,1,0.1814628187544201,0.0042350967280475,7055.0,1377276.1282526215,0.0051224295951101855,0.5612648221343873
VGlut-F-200392,5813027276,dense,0,0.3759263174283537,0.0288889589258127,57480.0,852843.5428096463,0.06739805968470522,0.24666666666666667
VGlut-F-400186,1730651751,dense,1,0.332234219326559,0.0071112693152585,4123.0,691028.5359330598,0.005966468511221361,0.31789872732196045
VGlut-F-400186,1888199872,dense,1,0.229101976887696,0.0080810472445391,10499.0,691028.5359330598,0.015193294421371106,0.3850528025995126
Cha-F-000239,1316245799,dense,0,0.1550083242704041,0.0029452015172368,8245.0,1377276.1282526215,0.005986453864164916,0.35046113306982873
Trh-M-400131,953414780,dense,1,0.3169487737855627,0.0056183269388605,16465.0,1222737.1789617112,0.013465690160808943,0.2560165975103734
TH-F-200106,1225640135,dense,1,0.3861273972738852,0.0023488260882978,10188.0,2042138.1940735355,0.004988888621527412,0.13576754949858574
TH-F-100036,359931311,dense,1,0.3740203058675145,0.0047465358944083,3956.0,898610.2372337653,0.004402353585663506,0.20869565217391303
VGlut-F-200392,1135441187,dense,0,0.3004738273930957,0.0177640886697701,16376.0,852843.5428096463,0.019201646231675935,0.2791666666666667
Trh-M-300138,953414780,dense,1,0.3784499098919885,0.0056183269388605,18091.0,1207743.3879710077,0.014979175361409042,0.17540239372678498
VGlut-F-700541,5901196806,dense,1,0.2849665643193131,0.0073145639589492,4327.0,636854.9531052827,0.006794325739168232,0.32447245820772813
VGlut-F-400184,1730651751,dense,1,0.2935331693961051,0.0071112693152585,4533.0,761397.3843883302,0.005953527150138023,0.33162612035851474
Trh-M-400023,1051980223,dense,1,0.3476476512355169,0.003038933550839,4341.0,1096256.0428959595,0.0039598413419299925,0.1817391304347826
Trh-M-300071,1008024276,dense,1,0.2663214461010297,0.0027191659778381,5489.0,1413900.7901884224,0.0038821677150831157,0.3208083359646353
VGlut-F-500335,5813034455,dense,1,0.2272381292886732,0.0083860989114603,10014.0,644658.2860508822,0.01553381103862769,0.35150955021565006
TH-M-200013,1035601661,dense,1,0.2896387283985493,0.0030885933824375,4240.0,1015218.8925079332,0.004176439220438234,0.27155443675267465
Trh-M-300138,1070426862,dense,1,0.1989936794812205,0.0024039298509311,3858.0,1207743.3879710077,0.00319438718392107,0.37680561287659925
VGlut-F-400898,5901196806,dense,1,0.3055723527989588,0.0073145639589492,4762.0,713166.1368669978,0.006677266002729587,0.3447613823368075
VGlut-F-700541,1668944259,dense,1,0.3071026409220665,0.0078116674648843,4602.0,636854.9531052827,0.007226135209533673,0.32830912578788707
VGlut-F-700541,5813034455,dense,1,0.2452703499002945,0.0083860989114603,9613.0,636854.9531052827,0.015094488867719948,0.33296793642093725
VGlut-F-100002,1978573010,dense,1,0.3034236321385943,0.0045077887198236,14510.0,2051935.2017057939,0.007071373398115932,0.3858333333333333
VGlut-F-300438,297580589,dense,0,0.3197363960660149,0.0096492247047832,10589.0,795289.980680878,0.013314640266100616,0.29212637913741224
Trh-M-400052,953414780,dense,1,0.3003899041940999,0.0056183269388605,17080.0,1210332.5875717313,0.014111823622189087,0.27798901563160117
Trh-M-400052,1070426862,dense,1,0.1990224033748682,0.0024039298509311,3659.0,1210332.5875717313,0.0030231359855731775,0.4157160963244613
Trh-M-400052,922069357,dense,1,0.2466511798004153,0.0020224414303772,5229.0,1210332.5875717313,0.004320300100727561,0.33713561470215464
VGlut-F-600204,5813064410,dense,0,0.0905714921182048,0.0048333536343282,42515.0,3672160.683764572,0.011577652412643092,0.38766666666666666
Trh-M-400131,1070426862,dense,1,0.1962114218241899,0.0024039298509311,3262.0,1222737.1789617112,0.002667785077713864,0.42655601659751036
TH-F-200004,484126552,dense,0,0.2859674687471273,0.0060531199753833,13438.0,1197016.218437569,0.01122624722456997,0.37956503898235533
Trh-M-300140,922069357,dense,1,0.2366832331825695,0.0020224414303772,4182.0,1130939.933922724,0.003697809118380421,0.36122284794851167
Trh-M-300140,1070426862,dense,1,0.1848103888156687,0.0024039298509311,3173.0,1130939.933922724,0.002805630878197292,0.4364440868865648
VGlut-F-400184,1700644008,dense,1,0.2495313542902342,0.0069635322587279,8161.0,761397.3843883302,0.010718450269639622,0.38156209987195905
VGlut-F-200319,360259229,dense,0,0.2506468059460791,0.0144361022727562,10839.0,640312.5925108,0.016927669589470368,0.37357222844344906
fru-F-000094,328611004,dense,0,0.3116602290706264,0.0066598917914075,36760.0,1895768.1104830545,0.019390557208303974,0.3471666666666667
Cha-F-000239,610274029,dense,0,-0.0428935639336625,0.0054607533508875,5109.0,1377276.1282526215,0.0037094957904206857,0.6712779973649539
VGlut-F-500335,1888199872,dense,1,0.2256112006702662,0.0080810472445391,10420.0,644658.2860508822,0.016163602059366938,0.40141712877387553
VGlut-F-000158,296543992,dense,0,0.189446365115139,0.0066247097783533,6319.0,530480.2833873575,0.011911847052354737,0.3926767676767677
VGlut-F-400184,1888199872,dense,1,0.206153088865054,0.0080810472445391,11624.0,761397.3843883302,0.01526666657692574,0.4231754161331626
VGlut-F-400184,5901196806,dense,1,0.2928639741779975,0.0073145639589492,4799.0,761397.3843883302,0.006302884798921767,0.3479513444302177
VGlut-F-500335,5901196806,dense,1,0.2293476451364773,0.0073145639589492,4408.0,644658.2860508822,0.006837731082311849,0.4026494146642021
