neuron_id,group,exclusive,n_pairs,sidetot_top1,sidetot_top2,sidetot_top1_2_sum,sidetot_top3_sum,sidetot_balance21,sidetot_dominance_gap,sidetot_hhi,sidetot_entropy,sidetot_neff_shannon,sidetot_neff_simpson,sidetot_n_above_thr,sidetot_n_above_10pct,sidetot_n_above_20pct,regiontot_top1,regiontot_top2,regiontot_top1_2_sum,regiontot_top3_sum,regiontot_balance21,regiontot_dominance_gap,regiontot_hhi,regiontot_entropy,regiontot_neff_shannon,regiontot_neff_simpson,regiontot_n_above_thr,regiontot_n_above_10pct,regiontot_n_above_20pct,top_region,second_region,top_region_laterality,other_fraction,neuropil_fraction,total_voxels,neuropil_voxels,source,cable_length_um,n_nodes,n_branch_points,n_tips,branch_per_100um,span_um,radius_gyration_um,hull_volume_um3,hull_area_um2,occupied_volume_um3,n_voxels,fill_ratio,cable_per_occupied_um2,cable_per_hull_um2,cable_per_rg,cable_per_span,local_density_r5,local_density_r10,revisit_r4um,revisit_r8um,revisit_r16um,overdraw_2d_mean,overdraw_2d_max,elongation,flatness,arbor_separation,arbor_balance,arbor_centroid_dist_um,bridge_fraction
fru-M-000339,dense,True,2,0.41916191303318,0.2401160610307325,0.6592779740639125,0.854252610386278,0.5728479939724995,0.1790458520024475,0.2831074807028854,1.4402764993347017,4.221862997936872,3.5322273982914503,3.0,3.0,2.0,0.4350906973530979,0.41916191303318,0.854252610386278,0.8774450782622427,0.9633897382388968,0.0159287843199179,0.3767413167580306,1.1400726557345136,3.1269955510914613,2.6543412031504614,2.0,2.0,2.0,fb_6,dfp_5,0.1037517579276867,0.1053036732921461,0.8946963267078538,50663.0,45328.0,FC,2117.4146610470043,496,92,94,4.344921270853414,283.32974281542795,68.87575513285017,562516.3462451681,49429.02708969545,9808.0,1226,0.017435937756243,0.2158864866483487,0.0037641833436145,30.74252553693029,7.473322920517988,17.0,66.0,0.8402439131138906,0.9950256865822388,1.4704268479493086,1.5562172352682406,1.7615762571106526,0.4661515605765806,0.1865969657680973,2.607794679477709,0.7961098800083432,109.75265719373988,0.3181612850314728
Trh-F-400055,dense,True,5,0.3175401043796147,0.1601529618316939,0.4776930662113086,0.6287789509127204,0.5043550708172385,0.1573871425479208,0.1803654169259107,1.9565783253670637,7.075076989421059,5.544300104996143,5.0,3.0,1.0,0.3175401043796147,0.3112388465331056,0.6287789509127204,0.7172851679934583,0.9801560251458,0.006301257846509,0.2293788592055329,1.7169657816132982,5.567609466276463,4.359599674806818,4.0,2.0,2.0,dfp_5,fb_6,1.0,0.1336010967074725,0.8663989032925274,41579.0,36024.0,FC,2127.352945331689,403,64,67,3.0084335624910303,239.77358930893809,68.61773685711586,1195546.3542816862,68449.20411212459,10160.0,1270,0.0084982066681173,0.2093851324145363,0.0017793981284898,31.002959916348168,8.872340575386247,12.0,41.0,0.7973586751618026,0.8495818471771922,1.055234595898655,1.4051705637975918,1.5002489036189628,0.8467471260640592,0.3913229066242887,2.54802157244461,0.1034672355562505,140.35823230502754,0.3060426688931776
Trh-F-300112,dense,True,5,0.2474960463890353,0.1506472207579218,0.3981432671469572,0.5335031921747789,0.6086853626789729,0.0968488256311134,0.1480250192968079,2.101690849756656,8.179989358988486,6.75561472479784,5.0,3.0,1.0,0.2860071457857436,0.2474960463890353,0.5335031921747789,0.629590581620102,0.8653491705918492,0.0385110993967082,0.1910240067416447,1.8581459471514,6.411837857985148,5.234944115440294,5.0,2.0,2.0,fb_6,dfp_5,0.0534507474912963,0.1671352427809992,0.8328647572190008,34146.0,28439.0,FC,2154.2544842906204,436,87,91,4.038520083603235,235.97650960241631,66.69529305241646,1245468.1284444744,69819.30319907436,10200.0,1275,0.008189691704708,0.2112014200284922,0.0017296745176299,32.29994780287676,9.129105638184935,15.0,42.0,0.7873737150185016,0.8828911820863199,1.043727947815223,1.449331905205005,1.5851762209644007,0.8123393394358153,0.4338673007222233,2.568712309888244,0.1012347131561188,137.5724814283427,0.3641781202294154
Trh-M-400052,dense,True,6,0.2691724693287859,0.2113826914878499,0.4805551608166359,0.6715219553787125,0.785305763308403,0.057789777840936,0.2020266969790256,1.7316096664909648,5.649740791475392,4.949840862387706,4.0,3.0,2.0,0.4023494860499266,0.2691724693287859,0.6715219553787126,0.7412012694803658,0.6690016482222746,0.1331770167211406,0.2827621630010853,1.4518469083508685,4.270995372337869,3.5365410611750123,3.0,2.0,2.0,fb_6,dfp_5,0.050741700023546,0.2053905546871299,0.79460944531287,42222.0,33550.0,FC,2172.373041339324,411,70,72,3.2222826682126007,229.67516421448812,65.50101550567592,1158236.0805877908,66189.63204153319,10072.0,1259,0.0086959819062868,0.2156843766222522,0.0018755874365758,33.16548643663516,9.458458639918929,12.0,38.0,0.8010225078684824,0.845939657842416,1.0444101160285213,1.442706510858742,1.5764680996656923,0.8983991403809761,0.4368122163893754,2.4529364135540286,0.1014976914559643,131.04054699646318,0.37681579355128
Trh-M-400110,dense,True,6,0.2464136179559338,0.1876587274349646,0.4340723453908984,0.5793808772050244,0.7615598885793872,0.0587548905209691,0.1882173988305656,1.797323267360091,6.033475828813109,5.313005100555053,4.0,4.0,1.0,0.3292607591461322,0.2464136179559338,0.575674377102066,0.7209829089161919,0.7483844069209924,0.0828471411901983,0.2413637160228702,1.571705173573546,4.814851355171916,4.143124809634791,3.0,3.0,2.0,fb_6,dfp_5,0.1398790910986033,0.224472052531631,0.775527947468369,43707.0,33896.0,FC,2178.899276580387,413,91,96,4.176420680758471,206.19902390688944,62.28263462856116,1076100.5487439868,61472.95976038584,9904.0,1238,0.0092036009195979,0.2200019463429308,0.0020248101156751,34.984057588039185,10.566971827976662,16.0,47.0,0.8228471588294513,0.9264027536481236,1.1841843894458624,1.4763149970672156,1.569812158919587,0.8885104694536523,0.4590168104227354,2.3734303497017413,0.0966477421032626,122.6466001461229,0.3352566894408881
Trh-M-300138,dense,True,6,0.2704405686057062,0.1834862385321101,0.4539268071378163,0.6149561447726586,0.6784715750232992,0.0869543300735961,0.1932913047951742,1.7868991825010778,5.970909032127136,5.173538463407209,4.0,3.0,1.0,0.3445155761669523,0.2704405686057062,0.6149561447726586,0.7075814094162719,0.7849879288901894,0.0740750075612461,0.2525366574201125,1.5367469089860937,4.64944058930095,3.9598211610777354,3.0,2.0,2.0,fb_6,dfp_5,0.0651839929768088,0.2238380885169876,0.7761619114830124,39676.0,30795.0,FC,2208.3554804999408,430,75,77,3.396192355001698,243.93851829795696,63.86326876266332,1136204.6553706608,65199.38737746779,10280.0,1285,0.0090476657980655,0.2148205720330681,0.0019436247423044,34.579430763353315,9.052918316911972,13.0,42.0,0.8071474709429608,0.8735583388053563,1.1313296518954614,1.4240894615976194,1.4742025904538991,0.8238285236555266,0.4309835147328903,2.569229983257443,0.0971147365568156,132.53853777147478,0.3487101735159239
Trh-M-400131,dense,True,6,0.1728239988177922,0.1727008521747697,0.3455248509925619,0.511969853701788,0.9992874447769702,0.0001231466430225,0.1752716076523519,1.9023992122290785,6.701954580123265,5.705430636452436,4.0,4.0,0.0,0.3391458548839958,0.1728239988177922,0.511969853701788,0.6387616373577656,0.5095860566448802,0.1663218560662036,0.2328109190804785,1.660707869788983,5.263035069682308,4.295331180984333,3.0,3.0,1.0,fb_6,dfp_5,0.0184458968772694,0.2632382641249199,0.7367617358750801,40602.0,29914.0,FC,2208.46207864473,429,53,56,2.399860088724031,209.441963190942,63.67201262728558,1171510.141215855,64726.26510055167,10504.0,1313,0.0089662049268292,0.2102496266798105,0.0018851412386005,34.68497362526169,10.544506196360183,11.0,36.0,0.7721895379876678,0.7978547971982406,1.0699913171728344,1.4074559141410468,1.478220936174518,0.8538382619572176,0.4608743068593054,2.4668895067658707,0.1009865451017821,127.95085003848736,0.3418906557005683
Cha-F-000427,dense,True,2,0.8403509278231508,0.0568526160861158,0.8972035439092666,0.9324406222042652,0.0676534221642226,0.783498311737035,0.713031419292585,0.6716568567744979,1.957477895822759,1.4024627427948733,2.0,1.0,1.0,0.8403509278231508,0.0568526160861158,0.8972035439092666,0.9324406222042652,0.0676534221642226,0.783498311737035,0.7130314192925847,0.6716568567744979,1.957477895822759,1.4024627427948737,2.0,1.0,1.0,lh_25,dfp_5,1.0,0.0469539118640154,0.9530460881359846,34651.0,33024.0,FC,2218.3613025855648,599,155,161,6.9871395529368,185.210807362464,47.99399179798542,289878.58768053626,28854.346715093587,9800.0,1225,0.0338072573018059,0.2263633982230168,0.0076527256474366,46.221646074429714,11.977493830822487,22.0,88.0,0.9212463881169288,1.1901079949493374,1.800617940410361,1.7672873400760114,2.141275388596105,0.3355145464063239,0.213658378857222,4.604522610958458,0.1481397954196853,120.15616569396924,0.3105514994408703
Trh-M-300140,dense,True,5,0.262590537506883,0.207442077173959,0.470032614680842,0.6710364691431234,0.7899830631502539,0.0551484603329239,0.2095186620248496,1.7036931082512274,5.494200647720193,4.772844530103942,3.0,3.0,3.0,0.4084459316362404,0.262590537506883,0.6710364691431234,0.7138802998856368,0.6429015866431609,0.1458553941293574,0.2930379214932455,1.4099469666762792,4.09573818770219,3.412527617259426,2.0,2.0,2.0,fb_6,dfp_5,0.0157627294410453,0.233046719471388,0.766953280528612,47218.0,36214.0,FC,2269.5878058518774,441,80,82,3.524869132347688,241.9050189531461,63.891499878283874,1083028.5135383997,63623.942974771824,10520.0,1315,0.0097135023394995,0.2157402857273647,0.002095593770137,35.522531325380406,9.38214434604793,15.0,45.0,0.8199377911314586,0.9034983303550468,1.1920104022331288,1.4664288154016296,1.5304031057666063,0.767126216666733,0.387879912561368,2.807297332891145,0.0954065762330765,140.6333767246149,0.4233655247717656
Cha-F-500310,dense,True,1,0.6073155011279407,0.1474111075303469,0.7547266086582878,0.824309807712966,0.2427257451136464,0.4599043935975938,0.4119468346881673,1.2369522887805515,3.445097785352712,2.427497715225736,3.0,2.0,1.0,0.6073155011279407,0.1474111075303469,0.7547266086582878,0.824309807712966,0.2427257451136464,0.4599043935975938,0.4119468346881673,1.2369522887805515,3.445097785352711,2.427497715225736,3.0,2.0,1.0,dlp_23,idlp_24,1.0,0.1236437855838435,0.8763562144161564,37236.0,32632.0,FC,2483.085752574025,553,109,115,4.389699384606756,190.7535702621033,43.814648594584895,442571.922881009,36670.90934028839,11528.0,1441,0.0260477436638009,0.2153960576486836,0.0056105812958262,56.67250182809665,13.01724391927324,15.0,53.0,0.8222138253556374,0.8944833402644181,1.3856505315703262,1.5492683478941458,1.6845900628046302,0.6452421834027581,0.3497975091090819,1.7601636554011613,0.8719823158629794,57.95256964553778,0.2998969510897231
Gad1-F-600059,dense,True,5,0.3481693683622135,0.1758664058133035,0.524035774175517,0.6355855226383454,0.5051173991571343,0.17230296254891,0.2042151752890388,1.7963737213026474,6.027749484771141,4.896795738047556,5.0,4.0,1.0,0.3481693683622135,0.2465238960313024,0.5946932643935159,0.7062430128563443,0.7080573951434879,0.1016454723309111,0.2291625539736342,1.640458097116146,5.157531621517896,4.363714676155392,4.0,4.0,2.0,dlp_23,mb_4,1.0,0.1539267747344885,0.8460732252655114,57248.0,48436.0,FC,2508.367133110122,476,96,100,3.8271909535415456,323.4375849758304,90.57989151546238,942643.7091007,65953.37277896411,11904.0,1488,0.0126283132057992,0.2107163250260519,0.0026609917500039,27.69231770035773,7.755335958551524,14.0,42.0,0.7958017554283381,0.8758265129574447,1.1443280716743256,1.5197747339525451,1.862187923615532,0.3734544389030677,0.1449330519212484,3.0043034866381464,0.5789765152408748,154.65825793523513,0.3959891511746363
Gad1-F-700172,dense,True,1,0.729248947351242,0.0407024186441231,0.7699513659953652,0.7991970493194505,0.0558141616686062,0.6885465287071189,0.5627501315702745,0.9078380943217226,2.478957463869965,1.7769875898733984,1.0,1.0,1.0,0.7699513659953651,0.0550641381336292,0.8250155041289944,0.8313803570845709,0.0715163847556064,0.7148872278617358,0.6236434586956243,0.7056445015889903,2.025151477752013,1.603480299611481,2.0,1.0,1.0,al_3,ms_12,0.8942727542498622,0.1665633058067043,0.8334366941932957,30637.0,25534.0,FC,2517.724335349003,601,85,86,3.376064599551064,260.2092443433063,63.30185303020805,609010.0273595271,52815.10954807866,11696.0,1462,0.0192049383007864,0.2152637085626712,0.0041341262413445,39.77331175672739,9.675768213781256,13.0,47.0,0.8185059607766589,0.9043550055132912,1.3565325082699369,1.5499074123253491,1.7545117319505248,0.4375547399266538,0.2087708801038239,4.32421065987322,0.1252653581842229,162.14846085573205,0.3658322734651161
VGlut-F-400049,dense,True,6,0.4279209846095473,0.3036590860584789,0.7315800706680262,0.7883753468187531,0.7096148517594901,0.1242618985510683,0.2984017185667474,1.4403762571711656,4.222284182863292,3.351187133918321,3.0,2.0,2.0,0.4279209846095473,0.3036590860584789,0.7315800706680262,0.7883753468187531,0.7096148517594901,0.1242618985510683,0.2984017185667474,1.4403762571711656,4.222284182863292,3.351187133918321,3.0,2.0,2.0,dfp_5,dlp_23,1.0,0.1322298370841139,0.867770162915886,42169.0,36593.0,FC,2546.2910612068126,554,122,136,4.791282577969629,253.85143170583825,59.88736265365819,600173.7624517014,49612.620561612726,11360.0,1420,0.018927851750124,0.2241453398949659,0.004242589764013,42.51800293715679,10.030635021816389,18.0,68.0,0.8660853949683036,0.9977629550183436,1.5013508615606206,1.6443410415020905,1.8791815949865776,0.3214992475552427,0.2144138272187886,3.0924270963024973,0.1030300439401562,137.66294180971303,0.4484771478987756
Gad1-F-100171,dense,True,1,0.4706660583941606,0.1442518248175182,0.6149178832116788,0.7474680656934307,0.306484443152079,0.3264142335766423,0.2859086105246683,1.5715788149122474,4.814242995436894,3.497621139023791,3.0,3.0,1.0,0.4706660583941606,0.27680200729927,0.7474680656934307,0.7896897810218979,0.5881070078511195,0.1938640510948905,0.3241502496220497,1.3796310244789072,3.973435256639562,3.0849891405790144,2.0,2.0,2.0,dfp_5,fb_6,1.0,0.1521669708029197,0.8478330291970803,43840.0,37169.0,FC,2607.6231560746337,611,126,133,4.831986543242436,268.9183811615296,68.7084722392373,750657.0993502499,52881.92824784012,11976.0,1497,0.0159540221632035,0.2177374044818498,0.0034737873768618,37.95198861350173,9.69670851360781,19.0,65.0,0.8510519438885881,1.025009102230595,1.5375136533458924,1.5251430755286248,1.629764472546646,0.4029480062915651,0.239137203602444,3.3428981555542983,0.4559229876830309,124.49864107086071,0.3599264432364141
Gad1-F-200719,dense,True,2,0.6872649627127286,0.1246414685448403,0.811906431257569,0.8579100006373893,0.1813586830512404,0.5626234941678883,0.5068600480974768,0.9900477568703836,2.691363000354153,1.9729311942291516,2.0,2.0,1.0,0.7332685320925489,0.1246414685448403,0.8579100006373893,0.8695264197845625,0.169980659321555,0.6086270635477086,0.5701571754407034,0.8104071856853778,2.2488234890077656,1.753902332680544,2.0,2.0,1.0,al_3,ms_12,0.8745246322011431,0.1296290394543948,0.8703709605456053,62756.0,54621.0,FC,2819.887191573741,603,120,127,4.255489381226971,184.61020465282604,47.39358032518692,483403.2061176111,39529.10481733441,13056.0,1632,0.027008509324664,0.2159840067075475,0.0058334060591391,59.49934932590724,15.274817537181976,16.0,49.0,0.8463046793438598,0.9450024100448192,1.3251349584463068,1.5633980018065066,1.7059208660458205,0.6344901712835707,0.3374143837410771,1.7221104449990925,0.9659773628872385,61.85245357542752,0.3452792704684077
VGlut-F-500876,dense,True,8,0.7522559265867959,0.0478715268926841,0.80012745347948,0.8238338006627581,0.0636372877909931,0.7043843996941117,0.5960696348891539,0.7997440355365343,2.2249713420028447,1.6776563365553114,1.0,1.0,1.0,0.7759622737700739,0.0478715268926841,0.823833800662758,0.8338516441498852,0.0616931112644131,0.7280907468773897,0.631736115221844,0.6937072598437758,2.0011204723150366,1.5829394202812583,1.0,1.0,1.0,al_3,ms_12,0.938898196511284,0.1650012745347948,0.8349987254652051,39230.0,32757.0,FC,2829.789842917076,686,119,122,4.205259280927003,178.63565240696272,42.80741761630731,419395.7815030447,35018.77646890945,13136.0,1642,0.0313212497105306,0.2154224910868663,0.0067473016365962,66.10512851490203,15.84112580432896,15.0,51.0,0.8197537204278899,0.9140148071437584,1.498829365951841,1.5873068789704785,1.7708321920632517,0.7069444618763892,0.3339929012693029,1.514514837768557,0.5703335691858064,52.40524066069423,0.3487004238340724
Gad1-F-700607,dense,True,3,0.447093046745586,0.1821946588016645,0.6292877055472506,0.7543533594602237,0.407509488523405,0.2648983879439214,0.2689844954571825,1.6350576951440283,5.12975395038254,3.717686397873375,4.0,3.0,1.0,0.4479616985172316,0.3072603127146378,0.7552220112318694,0.8300270696133489,0.6859075535512965,0.1407013858025938,0.3154909831745199,1.4050800660088467,4.075853065491212,3.169662695072432,3.0,2.0,2.0,dfp_5,fb_6,0.9961217587373168,0.1193689143872974,0.8806310856127025,49502.0,43593.0,FC,2846.197694502864,600,123,132,4.321555042981089,294.58907607957883,67.7381826195019,808743.9039066486,57105.55393554621,12824.0,1603,0.0158566883015173,0.2219430516611715,0.0035192817908787,42.01762705224159,9.661586004411127,17.0,59.0,0.8762923936277289,1.0372440577634343,1.423098847251432,1.54227888746286,1.62732858462142,0.3601662026683159,0.2432339991044925,2.705741170531581,0.5167392937941748,112.70720070982036,0.3333456409438293
VGlut-F-400184,dense,True,8,0.5633732052793291,0.0770836151423216,0.6404568204216508,0.7170959825310634,0.1368251354874116,0.4862895901370075,0.3845200746596493,1.2708872249562844,3.564013241523878,2.6006444550005123,3.0,1.0,1.0,0.6404568204216506,0.0839050029952269,0.7243618234168776,0.7468550116910472,0.1310080559997586,0.5565518174264237,0.4724874572491634,1.0107144999019866,2.7475634476685222,2.116458298855235,2.0,1.0,1.0,al_3,ms_12,0.7592855203210331,0.2335117586813271,0.7664882413186728,51749.0,39665.0,FC,2853.2063113883514,624,88,92,3.0842494511790064,230.9525091097567,56.43173052556519,726176.5325211838,52423.1237455478,13616.0,1702,0.0187502616653379,0.2095480545966768,0.0039290808551502,50.56031925329257,12.354082327949111,12.0,37.0,0.7916776668669122,0.8294204393570789,1.061460681320071,1.4995776754372054,1.6685417025662874,0.5736680485577658,0.2649520335269916,2.6627753603423967,0.1288521621780608,114.677849763941,0.3942339944035571
TH-M-200013,dense,True,5,0.2588447624342333,0.2325864333309162,0.4914311957651495,0.6048520300049148,0.8985556869825064,0.0262583291033171,0.2182831998795782,1.728369444705107,5.631464004690481,4.581204602789755,3.0,3.0,2.0,0.2588447624342333,0.2325864333309162,0.4914311957651495,0.6048520300049148,0.8985556869825064,0.0262583291033171,0.2182831998795782,1.728369444705107,5.631464004690481,4.581204602789755,3.0,3.0,2.0,cmp_13,ms_12,1.0,0.2859732662976481,0.7140267337023519,124113.0,88620.0,FC,2855.6929521891643,658,130,136,4.552310145960981,176.6515145553076,54.24135169505853,948833.4343146032,56426.0947927803,13256.0,1657,0.0139708398972845,0.2154264447939924,0.003009688369858,52.647894326890864,16.16568620641562,18.0,81.0,0.8311097066906764,1.1120299658057493,1.7161616299213729,1.552195220732511,1.6271754713328572,0.5415046246038292,0.4828027474546583,2.1572176254038977,0.4687545248374544,82.50824740220982,0.2750288613843313
Trh-M-200043,dense,True,3,0.7383347359702909,0.0090570272111569,0.7473917631814478,0.7487409663500715,0.0122668307068806,0.7292777087591339,0.6078512505347732,0.6297110384842353,1.8770681004468683,1.645139331572031,1.0,1.0,1.0,0.7383347359702909,0.0090570272111569,0.7473917631814478,0.7487409663500715,0.0122668307068806,0.7292777087591339,0.6078512505347731,0.6297110384842353,1.8770681004468683,1.6451393315720315,1.0,1.0,1.0,al_3,ammc_2,1.0,0.2502571501088713,0.7497428498911286,74859.0,56125.0,FC,2968.736333216677,577,171,180,5.760026516558934,153.6282783507418,31.24326888211475,210142.36777394687,22147.19076526828,13328.0,1666,0.0634236691114907,0.2227443227203389,0.0141272622206778,95.02002957559073,19.324152851852503,23.0,126.0,0.9277301041302116,1.4163818383667353,2.6133242369865117,1.961281386043369,2.1388590296950123,0.6348779898111983,0.3938687399286015,1.7472997615737869,0.5339851225475498,41.958333560203656,0.2769557576505237
VGlut-F-500335,dense,True,7,0.6595784957092378,0.0881814740030287,0.7477599697122665,0.8226432357395255,0.1336936764565196,0.571397021706209,0.474439130822827,1.0713598029738292,2.919346538274868,2.1077519433645464,3.0,1.0,1.0,0.7344617617364967,0.0881814740030287,0.8226432357395255,0.8316980060575466,0.120062716123628,0.6462802877334679,0.5732688212647867,0.8206560965350749,2.2719899933982943,1.744382326242213,2.0,1.0,1.0,al_3,ms_12,0.7960866857106037,0.1611086572438162,0.8388913427561837,63392.0,53179.0,FC,2931.8774571453187,597,114,116,3.8882934797349407,202.07428249220425,50.43905300836877,606498.9420706999,44398.39144392369,13704.0,1713,0.0225952578799428,0.2139431886416607,0.0048341015190155,58.12713130555536,14.508909401959286,14.0,44.0,0.8090169583734323,0.8503124875711481,1.1671486692457478,1.5360657961145716,1.6888695029638932,0.5961696917624756,0.3146288379374797,2.1963306575314783,0.272762624467331,82.29179652705109,0.4243857625319772
Gad1-F-200186,dense,True,5,0.407574931880109,0.1746321525885558,0.5822070844686649,0.6609264305177112,0.4284663725096937,0.2329427792915531,0.2783704697488288,1.5271781677679617,4.605163471470927,3.5923350666552065,3.0,2.0,1.0,0.4091553133514986,0.1944686648501362,0.6036239782016348,0.6836784741144414,0.475293020777837,0.2146866485013623,0.2868446717994787,1.4392737839625451,4.217631792711481,3.4862073390683674,3.0,2.0,1.0,al_3,ms_12,0.9922749067661162,0.2734059945504087,0.7265940054495913,36700.0,26666.0,FC,3394.292070030749,842,126,130,3.712114261247369,184.8995879605521,47.18592570688913,501126.0567092187,40517.98108320431,15808.0,1976,0.0315449571786539,0.2147198930940504,0.0067733298330569,71.93441729034859,18.35748855619361,14.0,49.0,0.8175077239958453,0.8857755923879826,1.3014923581406248,1.56129387938722,1.6954505844309438,0.7716345109016177,0.3121087690190326,1.5591244816491985,0.904519204823145,58.049011913406666,0.357178242967315
TH-M-200064,dense,True,4,0.429923962663628,0.1190079272967707,0.5489318899603987,0.6509597867296911,0.2768115704913205,0.3109160353668573,0.2547859795593768,1.688617632347516,5.411994166078073,3.924862748450231,3.0,3.0,1.0,0.4421349539625933,0.2210358240660631,0.6631707780286564,0.7120780490549846,0.4999284089282021,0.2210991298965301,0.2895698321359061,1.4801906774050388,4.393783396265827,3.453398417313936,2.0,2.0,2.0,dfp_5,mb_4,0.944763510826161,0.1997017591986888,0.8002982408013112,142167.0,113776.0,FC,4411.930437574553,995,210,219,4.759821193269922,337.12452477479764,81.29783780931882,1326147.046813791,80295.70490083432,19944.0,2493,0.0150390562252636,0.2212159264728516,0.003326878756149,54.26873034338968,13.086945960166394,18.0,65.0,0.867124692919527,1.0425166440393556,1.5234566428088927,1.6236292087929112,1.8694620498197256,0.3078966535244146,0.239910061778656,2.105523263009737,0.6858701922749935,118.97945194136484,0.3003474408818077
TH-F-000010,dense,True,7,0.4388688095534834,0.136379601409456,0.5752484109629394,0.6701374332944335,0.3107525493739512,0.3024892081440273,0.2648774161027173,1.6346153246016344,5.127485200196285,3.7753313012242913,4.0,2.0,1.0,0.4388688095534834,0.136379601409456,0.5752484109629394,0.6701374332944335,0.3107525493739512,0.3024892081440273,0.2686863645370335,1.5751369179235033,4.831403078503469,3.721811494688515,4.0,2.0,1.0,dlp_23,fspp_19,1.0,0.1994312323676369,0.8005687676323631,88261.0,70659.0,FC,4575.773703887985,1145,273,283,5.966204136538371,271.00679890366564,68.2490431236033,673610.8560976073,49029.46275803907,20552.0,2569,0.0305101971174615,0.2226437185620856,0.0067929037402938,67.04524333917725,16.884350217038385,20.0,90.0,0.8672808384927947,1.179323119558759,1.945482016959177,1.7385807065528829,1.959646125862092,0.2861902729598411,0.2270592466743294,4.127747528616833,0.2989216608438531,140.5295768640895,0.3697540923896767
TH-F-200037,dense,True,5,0.3570992630648849,0.17736543419051,0.5344646972553949,0.6337368713506226,0.4966838426610886,0.1797338288743749,0.2098332390593252,1.851537047108051,6.36960238123805,4.76568919434768,3.0,2.0,1.0,0.3718015285254921,0.2766376082857377,0.6484391368112299,0.7027573579646381,0.7440464523716189,0.0951639202397544,0.2560253038629712,1.5917661722500596,4.912417446399772,3.905863931852672,3.0,2.0,2.0,dfp_5,mb_4,0.9209133673069384,0.1864473168820994,0.8135526831179005,109779.0,89311.0,FC,4661.939270703542,1096,206,214,4.418761979473666,354.6151879071436,90.67763279087973,1620386.7883275584,90327.1304016483,21512.0,2689,0.0132758426290324,0.2167134283517823,0.0028770533703963,51.41222953465142,13.146473782516829,18.0,72.0,0.8470093151714284,1.0499863222305277,1.517558356348809,1.683856342529368,2.008590810298812,0.2742576699420772,0.2303540227400448,3.7595730966279306,0.1960132090384148,198.9297100508406,0.2763193103903714
TH-M-000045,dense,True,4,0.3653138384497837,0.1338503590722233,0.4991641975220071,0.595378335138858,0.3663982717989001,0.2314634793775603,0.2393411222576599,1.7030030989745129,5.490410905933992,4.178137006157519,4.0,2.0,1.0,0.3740951451713574,0.2300644966890743,0.6041596418604318,0.6578805770982947,0.6149892605093586,0.1440306484822831,0.2715142227327493,1.5045242917635175,4.502011476868583,3.6830483130318266,3.0,2.0,2.0,dfp_5,mb_4,0.953053083768027,0.2727155330124043,0.7272844669875956,139387.0,101374.0,FC,4710.572386043248,1073,256,264,5.4345837197723865,350.4668609254664,83.1173335935155,1567582.2115800653,89699.4421095875,21088.0,2636,0.0134525639830679,0.2233769151196532,0.0030049922429874,56.67376685927217,13.440849652957754,18.0,69.0,0.8678283688362654,1.0276117770600457,1.52544442553214,1.6610219844766034,2.046295563007493,0.3026413731164791,0.2935560392028873,3.1129118575342827,0.151257513932849,178.29626040702863,0.2804474379508186
Cha-F-300267,dense,True,4,0.5353772060249531,0.1154082358264916,0.6507854418514448,0.7274064257547352,0.2155643432849337,0.4199689701984614,0.3252788350364602,1.6036361764068268,4.97107530771235,3.074285481525138,4.0,2.0,1.0,0.6119981899282436,0.1154082358264916,0.7274064257547354,0.7889811881828174,0.1885761064751241,0.4965899541017519,0.4083981269694804,1.3241193655778156,3.758873703464848,2.448591053589063,3.0,2.0,1.0,dfp_5,dlp_23,0.7496038871870708,0.1200950287672118,0.8799049712327881,61876.0,54445.0,FC,4865.788056131909,1109,202,209,4.151434416577965,366.30119011056985,77.75797399663256,1914896.9852131535,98536.68484925086,22160.0,2770,0.011572424089191,0.2195752732911511,0.0025410181820252,62.5760652707159,13.283571518463116,15.0,51.0,0.8208144494149644,0.9132485090337666,1.3950080436157997,1.5788310058814072,1.815592558258175,0.3805540378051584,0.2925281117115434,3.5443333445390257,0.1414130587989888,179.2654324363223,0.3766026953169784
VGlut-F-000158,dense,True,9,0.671457748031949,0.1185720723744139,0.7900298204063629,0.8482035842018966,0.1765890299455924,0.5528856756575351,0.4774747571982607,1.1384171476480187,3.121823067395844,2.094351554557202,3.0,2.0,1.0,0.671457748031949,0.1185720723744139,0.7900298204063629,0.8482035842018966,0.1765890299455924,0.5528856756575351,0.4774747571982608,1.1384171476480187,3.121823067395844,2.0943515545572016,3.0,2.0,1.0,dlp_23,idlp_24,1.0,0.0842066908937492,0.9157933091062508,104291.0,95509.0,FC,4997.909049154264,1102,252,271,5.042108560231662,224.09374411356904,40.24348195988206,490593.99326693447,38332.11673700952,22696.0,2837,0.0462622867615319,0.220211008510498,0.0101874648237588,124.19176487105618,22.302760252965207,18.0,79.0,0.8505631465545037,1.1484166013681671,2.199783912479869,1.8622908127548463,2.022626082215404,0.6009634235094632,0.3718522259627974,1.7820312116338668,0.4775089089713838,55.09012418189724,0.3717886636153708
