fc_id,em_id,score,label_c,label
Gad1-F-400756,915951605,0.4354118425405226,0.3725693,0
Gad1-F-400756,1005261469,0.4881289865343728,0.6161972,1
Gad1-F-400756,916296860,0.4781382228490832,0.80344605,1
Gad1-F-400756,912488890,0.48705096073517123,0.6764504,1
Gad1-F-400756,881458145,0.4802005012531328,0.6406191,1
Gad1-F-400756,881458181,0.5328320802005012,0.71719974,1
Gad1-F-400756,1008028537,0.47451963241436923,0.6991799,1
Gad1-F-400756,1097718659,0.5794486215538847,0.6931954,1
fru-M-300354,5813047713,0.5745893395910158,0.4250041,0
fru-M-300354,266187342,0.726323639075317,0.34993857,0
fru-M-300354,5813092319,0.590560709963695,0.4225722,0
fru-M-300354,298616588,0.6571769763553857,0.40536258,0
fru-M-300354,5813019517,0.6842740876870569,0.32520136,0
fru-M-300354,298962041,0.5886339937434829,0.26818803,0
fru-M-300354,326888433,0.6277021617293836,0.49946177,0
fru-M-300354,5813007108,0.5984648187633262,0.29728517,0
fru-M-300354,328269766,0.6258890469416786,0.42195198,0
fru-M-300354,5813020696,0.6318204997450281,0.31406742,0
fru-F-000183,5813061512,0.3201406214561125,0.059944514,0
fru-F-000183,1316077922,0.26396155899626267,0.25954512,0
fru-F-000183,390818643,0.3220501868659904,0.19172673,0
fru-F-000183,1164305231,0.2573411639081687,0.17403363,0
fru-F-000183,703196977,0.2370528563801388,0.10519483,0
fru-F-000183,669088684,0.3071009076348105,0.08764762,0
fru-F-000183,1068449058,0.36679124399359314,0.15934773,0
fru-F-000183,730497472,0.27549386011745863,0.03320942,0
fru-F-000183,1068441202,0.3049652963160705,0.2387327,0
fru-F-000183,942959557,0.21099839829151096,0.1950656,0
fru-M-200165,363371001,0.2656555772994129,0.44122842,0
fru-M-200165,704750842,0.2872191011235955,0.4875487,0
fru-M-200165,1047157958,0.2903846153846154,0.50402987,1
fru-M-200165,848287126,0.3394495412844037,0.5787288,1
fru-M-200165,5812982211,0.36625194401244165,0.53260136,1
fru-M-200165,755173189,0.38331160365058664,0.6130949,1
fru-M-200165,954053261,0.3063173359451518,0.63964,1
fru-M-200165,705091939,0.3104008667388949,0.5720115,1
fru-M-200165,5812983106,0.3179524152847873,0.39264548,0
fru-M-200165,5813021312,0.29985408560311283,0.50396395,1
fru-M-000079,693453332,0.4856215213358071,0.6138166,1
fru-M-000079,5812981042,0.4675324675324676,0.6356359,1
fru-M-000079,5813050818,0.40936519430364465,0.5210985,1
fru-M-000079,5813021446,0.4744897959183673,0.63111556,1
fru-M-000079,704750842,0.3439560439560439,0.4555066,0
fru-M-000079,693785633,0.3863198458574181,0.56479526,1
fru-M-000079,363034174,0.4619666048237477,0.59330904,1
fru-M-000079,785189156,0.3840445269016698,0.68120396,1
fru-M-000079,725174424,0.3581661891117478,0.43909818,0
fru-M-000079,5813021312,0.3741258741258741,0.50880843,1
Gad1-F-800089,5813109327,0.3185754683633793,0.29682395,0
Gad1-F-800089,912951014,0.34105101920584424,0.38028106,0
Gad1-F-800089,861073717,0.31661659007894427,0.4351815,0
Gad1-F-800089,642504699,0.2682043124779074,0.12293673,0
Gad1-F-800089,519046655,0.33960763520678683,0.6978085,1
Gad1-F-800089,673863199,0.2930069518086485,0.22529173,0
Gad1-F-800089,550068041,0.3635265700483092,0.25113592,0
Gad1-F-800089,643847447,0.31053375751148815,0.30496627,0
Gad1-F-800089,796978752,0.3156887003652646,0.24515012,0
Gad1-F-800089,390486371,0.3051726169435608,0.14856347,0
TH-F-200065,1127436650,0.3969305894663412,0.22687289,0
TH-F-200065,5812990995,0.309993024066969,0.2734315,0
TH-F-200065,1470556458,0.34635507499128015,0.15644284,0
TH-F-200065,1531935755,0.38585629577956054,0.18439384,0
Cha-F-000242,1199872316,0.48762603116406966,0.19897297,0
Cha-F-000242,1480525330,0.5,0.2622712,0
Cha-F-000242,1480516899,0.5087507543753772,0.24400061,0
Cha-F-000242,5813058137,0.5104285714285715,0.18327995,0
Cha-F-000242,1506120610,0.6127912741695588,0.26825854,0
Cha-F-000242,1131988003,0.5842673308426732,0.29964206,0
Cha-F-000242,1006146837,0.6130488305293395,0.4901137,0
Cha-F-000242,1598232593,0.5876641918903484,0.25561047,0
Cha-F-000242,1289238793,0.6731008717310087,0.31748468,0
Cha-F-000242,1477148598,0.6580246913580245,0.31372523,0
fru-F-400532,1413058496,0.616602687140115,0.6675471,1
fru-F-400532,1010010166,0.39999999999999997,0.28246573,0
fru-F-400532,1500693034,0.6164901664145234,0.6721405,1
fru-F-400532,1099748830,0.4494845360824742,0.19967382,0
fru-F-400532,861924584,0.5936485023457234,0.6668346,1
fru-F-400532,5813097142,0.5555555555555556,0.5472106,1
fru-F-400532,1374839724,0.6532399299474605,0.65699106,1
fru-F-400532,1471337816,0.5107235701906412,0.611936,1
fru-F-400532,1473764281,0.5978039853599023,0.6725786,1
fru-F-400532,1685586866,0.3932584269662921,0.23828067,0
VGlut-F-500494,2185189361,0.6229994072317724,0.65877247,1
VGlut-F-500494,1254261370,0.582995951417004,0.7726404,1
VGlut-F-500494,944249308,0.6286954915003696,0.7962559,1
VGlut-F-500494,1254261625,0.5846153846153846,0.7446115,1
VGlut-F-500494,1005624122,0.6539419087136928,0.8088273,1
VGlut-F-500494,1130458829,0.6476868327402135,0.8399717,1
VGlut-F-500494,1254261493,0.5610687022900763,0.8241885,1
VGlut-F-500494,2247340372,0.6401688357368978,0.8048669,1
VGlut-F-500494,1099073905,0.6604609929078014,0.8492801,1
VGlut-F-500494,975289165,0.6441827266238401,0.83051735,1
VGlut-F-200278,5813047616,0.4165587419056429,0.06157602,0
VGlut-F-200278,733203990,0.3818719554627696,0.20693785,0
VGlut-F-200278,454935401,0.3399833748960931,0.033078857,0
VGlut-F-200278,362866879,0.33355886332882273,0.06155652,0
VGlut-F-200278,946304488,0.36863691194209897,0.029993976,0
VGlut-F-200278,5813041796,0.4175365344467641,0.07373979,0
VGlut-F-200278,5813058422,0.3675375208449138,0.026719641,0
VGlut-F-200278,486315287,0.3592758419310881,0.04812902,0
VGlut-F-200278,5901217908,0.3942928039702233,0.018302888,0
VGlut-F-200278,1069693466,0.4332755632582323,0.4615533,0
Trh-M-000162,552101431,0.4708427219468228,0.08886694,0
Trh-M-000162,1325138112,0.4261363636363636,0.00088456966,0
Trh-M-000162,1667251683,0.44408678297817544,0.20349777,0
Trh-M-000162,1011184205,0.43857593510590354,0.01856792,0
Trh-M-000162,1542033633,0.46928045666216006,0.13084027,0
Trh-M-000162,1232038141,0.5162986330178759,0.071939245,0
Trh-M-000162,984536209,0.5379299984978219,0.15008369,0
Trh-M-000162,796978752,0.46973111010965896,0.043434452,0
Trh-M-000162,1479626494,0.4698813279254919,0.12827237,0
Trh-M-000162,5812981791,0.43005214704178196,0.0074991058,0
VGlut-F-200561,1198943369,0.3343059608170071,0.07392525,0
VGlut-F-200561,910105915,0.34930002744990396,0.52865654,1
VGlut-F-200561,1261130146,0.4486369536996972,0.6438737,1
VGlut-F-200561,1322176928,0.40224622030237583,0.54886615,1
VGlut-F-200561,1199383847,0.4630669546436285,0.546,1
VGlut-F-200561,1167563121,0.3926616266944734,0.052844062,0
VGlut-F-200561,1281963826,0.42764578833693306,0.5499065,1
VGlut-F-200561,5813020409,0.370964896807197,0.060294706,0
VGlut-F-200561,5813048896,0.3892356776251907,0.05691493,0
VGlut-F-200561,1107233491,0.41365010799136065,0.7900978,1
Gad1-F-300408,1076185604,0.48944171246745727,0.3726925,0
Gad1-F-300408,1324430237,0.3412826297131808,0.751995,1
Gad1-F-300408,1570111396,0.46222690181626747,0.42800626,0
Gad1-F-300408,1261130146,0.5202020202020201,0.6083824,1
Gad1-F-300408,1004700437,0.45052310374891014,0.5818169,1
Gad1-F-300408,1166674437,0.326970748636589,0.57746917,1
Gad1-F-300408,326525255,0.4123884514435695,0.8201259,1
Gad1-F-300408,1066420480,0.4025023607176581,0.41741055,0
Gad1-F-300408,941939879,0.37893241323320476,0.4899693,0
Gad1-F-300408,1320480289,0.471127900701565,0.5745339,1
fru-F-500384,946658448,0.2936406316688007,0.065211505,0
fru-F-500384,1012112486,0.3186145764937623,0.14681788,0
fru-F-500384,1012112513,0.3144682793245094,0.107912675,0
fru-F-500384,1074859771,0.35545133015531294,0.08361955,0
fru-F-500384,916288036,0.36554408529361987,0.15092373,0
fru-F-500384,1070810640,0.3116883116883117,0.09987355,0
fru-F-500384,1101133698,0.4171080508474576,0.010134635,0
fru-F-500384,980737209,0.33041117835528655,0.039322503,0
fru-F-500384,5813022925,0.3265872079301393,0.035544366,0
fru-F-500384,5813041705,0.3661066168844638,0.031808622,0
Gad1-F-400798,1815809293,0.4877239548772396,0.4273204,0
Gad1-F-400798,1781674298,0.5216678805535324,0.48093364,0
Gad1-F-400798,1783068831,0.5047086521483225,0.5477555,1
Gad1-F-400798,1747569967,0.45004061738424045,0.17037733,0
Gad1-F-400798,5812998136,0.6444929116684842,0.59925604,1
Gad1-F-400798,1906499952,0.6707182320441989,0.58720636,1
Gad1-F-400798,1564123481,0.5452208106473079,0.33823472,0
Gad1-F-400798,2031266973,0.5478547854785478,0.47063857,0
Gad1-F-400798,1789933168,0.6385542168674698,0.5523855,1
Gad1-F-400798,1966864706,0.4989075018208302,0.45531756,0
Cha-F-500085,883941593,0.4246698679471788,0.26050305,0
Cha-F-500085,912951014,0.33055155875299763,0.038779072,0
Cha-F-500085,519046655,0.36117149067612403,0.013263517,0
Cha-F-500085,606703149,0.34578495709237755,0.019768871,0
Cha-F-500085,797989902,0.31865841745359813,0.008300413,0
Cha-F-500085,611452437,0.40690861390467864,0.011206089,0
Cha-F-500085,328417092,0.4246794871794871,0.24632089,0
Cha-F-500085,486315287,0.39212507237984945,0.011012615,0
Cha-F-500085,859372751,0.3459390862944163,0.016519459,0
Cha-F-500085,640104852,0.34828564062902806,0.0044016233,0
fru-M-500113,1947464610,0.4948035487959442,0.44519752,0
fru-M-500113,5901203780,0.5294117647058825,0.46907756,0
fru-M-500113,5813000146,0.5820025348542459,0.42073748,0
fru-M-500113,947453617,0.5286302395209582,0.43335488,0
fru-M-500113,760225398,0.5054545454545455,0.37535807,0
fru-M-500113,5813016450,0.4991103202846975,0.46042702,0
fru-M-500113,5813064406,0.518199233716475,0.4034288,0
fru-M-500113,762262916,0.46218487394957986,0.5276049,1
fru-M-500113,944055652,0.4426392572944297,0.4739981,0
fru-M-500113,758239379,0.5060689115113548,0.41758928,0
npf-M-200002,330415332,0.428535246939637,0.08595809,0
npf-M-200002,516283789,0.4736175601519629,0.010965823,0
npf-M-200002,550081666,0.3830026734205713,0.21779093,0
npf-M-200002,392130578,0.43123680878007603,0.4134878,0
npf-M-200002,331774819,0.36949486421837624,0.20228793,0
npf-M-200002,358290805,0.40495286337413816,0.17309311,0
npf-M-200002,548691397,0.4116504854368932,0.26113573,0
npf-M-200002,486932201,0.3799071338117349,0.19053881,0
npf-M-200002,761489398,0.44102997045166736,0.028844474,0
npf-M-200002,298254517,0.3928521176305051,0.24926887,0
Gad1-F-500602,735134301,0.41168289290681503,0.09830596,0
Gad1-F-500602,1171690479,0.4558456417724152,0.08376551,0
Gad1-F-500602,1173045815,0.32392026578073096,0.14782435,0
Gad1-F-500602,1140655624,0.40913899739583337,0.17709915,0
Gad1-F-500602,1172031461,0.3850830119067583,0.09237829,0
Gad1-F-500602,481112669,0.43455678670360104,0.27579045,0
Gad1-F-500602,517207902,0.4219397774383591,0.05486747,0
Gad1-F-500602,516875221,0.4581648522550545,0.0446958,0
Gad1-F-500602,549610772,0.46252731713587864,0.041290756,0
Gad1-F-500602,1141337557,0.4833468724614135,0.08237542,0
VGlut-F-000491,1510648834,0.5642498205312275,0.68194884,1
VGlut-F-000491,1888860489,0.6223115577889446,0.7081421,1
VGlut-F-000491,5813078133,0.6452261306532663,0.82652175,1
VGlut-F-000491,2071677193,0.5425028184892898,0.7434881,1
VGlut-F-000491,5813034306,0.6840646651270208,0.5983669,1
VGlut-F-000491,5901198734,0.6016887816646561,0.8108455,1
VGlut-F-000491,5813034531,0.6247906197654942,0.3743674,0
VGlut-F-000491,1794080892,0.6004889975550122,0.64496106,1
VGlut-F-000491,1448929233,0.4856720827178729,0.4420403,0
VGlut-F-000491,1729935421,0.4267487901451826,0.29935616,0
Trh-F-700010,1162862472,0.40085046066619423,0.07738073,0
Trh-F-700010,1349102153,0.445074415308292,0.12044207,0
Trh-F-700010,921814579,0.43033309709425943,0.09508136,0
Trh-F-700010,1135294306,0.34733777038269553,0.14249496,0
Trh-F-700010,1015592525,0.452127659574468,0.09321984,0
Trh-F-700010,1103577592,0.35492026448852587,0.11147155,0
Trh-F-700010,5813016287,0.3518683274021352,0.12566106,0
Trh-F-700010,1318394745,0.42012756909992915,0.12527193,0
Trh-F-700010,1072533704,0.4009037410676755,0.1589877,0
Trh-F-700010,1324209745,0.43302622253720763,0.14552365,0
Cha-F-900037,1076185604,0.3533460803059273,0.59435236,1
Cha-F-900037,1570111396,0.3481835564053537,0.1255955,0
Cha-F-900037,1261130146,0.2931166347992352,0.5740417,1
Cha-F-900037,1138696627,0.27826817990752417,0.2667451,0
Cha-F-900037,1166674437,0.221414913957935,0.0149820335,0
Cha-F-900037,296531421,0.35996955859969554,0.5789466,1
Cha-F-900037,1200027441,0.37991858887381275,0.35303286,0
Cha-F-900037,518369709,0.2655831739961759,0.17507437,0
Cha-F-900037,1014465666,0.35736137667304013,0.33931357,0
Cha-F-900037,1320480289,0.33502824858757063,0.36785746,0
Gad1-F-400498,1532060472,0.40305635148042024,0.5221925,1
Gad1-F-400498,2090681039,0.4486873508353222,0.410693,0
Gad1-F-400498,1500020379,0.42232789855072456,0.40726736,0
Gad1-F-400498,1854022847,0.5948189134808852,0.3670461,0
Gad1-F-400498,1655496596,0.46369580178940123,0.5172579,1
Gad1-F-400498,1872396010,0.445,0.4966491,0
Gad1-F-400498,1504096339,0.48329621380846327,0.52161884,1
Gad1-F-400498,2031266973,0.4922566371681416,0.5535986,1
Gad1-F-400498,1442314421,0.5212053571428571,0.57303077,1
Gad1-F-400498,1875409122,0.4862604540023895,0.52499783,1
VGlut-F-200231,5812983328,0.44676409185803756,0.840509,1
VGlut-F-200231,798537638,0.453027139874739,0.8441765,1
VGlut-F-200231,1420306364,0.5153409090909089,0.8669482,1
VGlut-F-200231,891642345,0.44780793319415446,0.8471817,1
VGlut-F-200231,753489951,0.3892316320807628,0.77806747,1
VGlut-F-200231,5813021033,0.5334702258726899,0.8289039,1
VGlut-F-200231,332690153,0.4311064718162839,0.8247956,1
VGlut-F-200231,456820863,0.4838204592901879,0.8431197,1
VGlut-F-200231,518212987,0.505240174672489,0.8409111,1
VGlut-F-200231,736126732,0.42693110647181626,0.83061075,1
fru-M-800144,1258755799,0.5594746716697936,0.6618549,1
fru-M-800144,1261130146,0.5087127599775154,0.6635514,1
fru-M-800144,1322176928,0.598874296435272,0.60881734,1
fru-M-800144,1313340316,0.5438450899031811,0.5349739,1
fru-M-800144,1199383847,0.5429808286951144,0.6685277,1
fru-M-800144,1475615790,0.5430229624022206,0.59283715,1
fru-M-800144,1289799863,0.5607180570221754,0.73860025,1
fru-M-800144,1195999722,0.546875,0.36540914,0
fru-M-800144,1261130112,0.5802841694957878,0.7595174,1
fru-M-800144,1281963826,0.5416666666666666,0.67442286,1
Trh-F-600064,5813009926,0.5210843373493976,0.2284139,0
Trh-F-600064,829598814,0.7360752056404231,0.4127521,0
Trh-F-600064,5813082459,0.6284371327849588,0.49646685,0
Trh-F-600064,736839651,0.664159811985899,0.44143984,0
Trh-F-600064,952724101,0.6439482961222092,0.4777916,0
Trh-F-600064,266187532,0.5197415649676956,0.19290334,0
Trh-F-600064,2011308218,0.3807285546415981,0.16982035,0
Trh-F-600064,797187575,0.7142082429501084,0.5022748,1
Trh-F-600064,5813011840,0.6467685076380728,0.43318626,0
Trh-F-600064,5812979082,0.4418331374853114,0.05251114,0
VGlut-F-100084,823058891,0.419336952754996,0.3725209,0
VGlut-F-100084,5813078595,0.37840963855421683,0.71733665,1
VGlut-F-100084,454002974,0.46294706723891277,0.64679104,1
VGlut-F-100084,1103076052,0.4350321395775942,0.6095095,1
VGlut-F-100084,885163107,0.5078341013824885,0.7206915,1
VGlut-F-100084,917527702,0.4664755183061314,0.7264582,1
VGlut-F-100084,5813063093,0.44456692913385826,0.61656034,1
VGlut-F-100084,5813047832,0.5194186323564451,0.5860239,1
VGlut-F-100084,1352676969,0.4315988136964141,0.39933652,0
VGlut-F-100084,5813049966,0.46167741935483875,0.59672505,1
Cha-F-300262,734327429,0.5074349442379182,0.38804036,0
Cha-F-300262,296203440,0.4350672645739911,0.369679,0
Cha-F-300262,853437941,0.45125529833713734,0.6246855,1
Cha-F-300262,764131610,0.5409077933200114,0.27495998,0
Cha-F-300262,514013549,0.5004389815627744,0.3722252,0
Cha-F-300262,451390676,0.5159235668789809,0.34102455,0
Cha-F-300262,605554875,0.48677517802644965,0.3750807,0
Cha-F-300262,638312678,0.4339250493096646,0.06717125,0
Cha-F-300262,796730640,0.39413680781758964,0.48229215,0
Cha-F-300262,706520453,0.38314361830951804,0.06952845,0
VGlut-F-100045,5813083780,0.5551411736657471,0.23796727,0
VGlut-F-100045,425790257,0.5689597873047524,0.5000569,1
VGlut-F-100045,792368888,0.5261809269162211,0.65757287,1
VGlut-F-100045,297251714,0.5960612071408331,0.23210536,0
VGlut-F-100045,511271574,0.5688562854284761,0.4716996,0
VGlut-F-100045,329897255,0.5300661455201444,0.582944,1
VGlut-F-100045,328533761,0.49490766648013423,0.29362968,0
VGlut-F-100045,5813105172,0.569364161849711,0.11864739,0
VGlut-F-100045,329225149,0.55730447614363,0.44608277,0
VGlut-F-100045,296139882,0.5810836562281649,0.24469468,0
VGlut-F-500008,1913403687,0.6026351658337119,0.8407338,1
VGlut-F-500008,5813047809,0.5768287142208087,0.8680375,1
VGlut-F-500008,1684204798,0.5134029986369832,0.4688392,0
VGlut-F-500008,1318986524,0.371830985915493,0.26164302,0
VGlut-F-500008,1655971809,0.480145388459791,0.56035084,1
VGlut-F-500008,5813055632,0.6197183098591549,0.6825818,1
VGlut-F-500008,1375297611,0.49577464788732395,0.4413553,0
VGlut-F-500008,1374900967,0.4543389368468878,0.31398734,0
VGlut-F-500008,1068302710,0.44252612448886863,0.4467496,0
VGlut-F-500008,5812988389,0.5084961381190368,0.45440575,0
Gad1-F-900315,5812987747,0.39542079207920794,0.44141605,0
Gad1-F-900315,1750243366,0.46039603960396036,0.46553522,0
Gad1-F-900315,5813069377,0.5996287128712872,0.48516986,0
Gad1-F-900315,1808927915,0.5240174672489083,0.48409882,0
Gad1-F-900315,1876147437,0.41604938271604935,0.49139056,0
Gad1-F-900315,1567482299,0.5222672064777328,0.5193831,1
Gad1-F-900315,1784730276,0.7017326732673268,0.49504215,0
Gad1-F-900315,1848143184,0.5910891089108911,0.4740445,0
Gad1-F-900315,1906159299,0.6536585365853659,0.56506854,1
Gad1-F-900315,5901225222,0.3608910891089109,0.35896072,0
Gad1-F-100745,698224251,0.5402298850574712,0.6178508,1
Gad1-F-100745,5901205793,0.4813056379821958,0.30362013,0
Gad1-F-100745,1479225680,0.5637319316688568,0.39704764,0
Gad1-F-100745,1946769600,0.5106822880771882,0.3168437,0
Gad1-F-100745,696830498,0.5323218997361477,0.54209876,1
Gad1-F-100745,1480520765,0.5037128712871287,0.3591813,0
Gad1-F-100745,1480179511,0.5482303955586398,0.3335123,0
Gad1-F-100745,760323253,0.5152647975077882,0.5723046,1
Gad1-F-100745,1480520817,0.5441361916771752,0.32321274,0
Gad1-F-100745,760397191,0.46802181457610326,0.6027902,1
fru-F-100049,1630342124,0.43081326490327676,0.38306007,0
fru-F-100049,1694721025,0.39672765657987324,0.35837188,0
fru-F-100049,1752089949,0.3552528420227362,0.33799502,0
fru-F-100049,1876276621,0.5569620253164557,0.2585007,0
fru-F-100049,1718287247,0.3843490304709141,0.42451692,0
fru-F-100049,1971052935,0.5633381226053639,0.24013115,0
fru-F-100049,5813023617,0.3901565622918055,0.3172685,0
fru-F-100049,5813031663,0.38317757009345793,0.3696343,0
fru-F-100049,1716577833,0.3885480572597137,0.43590492,0
fru-F-100049,1375284097,0.33157119914346894,0.462299,0
5HT1A-F-500009,1200753147,0.37802197802197807,0.5840922,1
5HT1A-F-500009,1261044051,0.4538461538461538,0.6512207,1
5HT1A-F-500009,1280107250,0.5206991720331187,0.68267965,1
5HT1A-F-500009,1198680426,0.389010989010989,0.90973383,1
5HT1A-F-500009,5813049445,0.5036630036630036,0.6539736,1
5HT1A-F-500009,1168664374,0.5556756756756757,0.71401167,1
5HT1A-F-500009,1228692168,0.3595848595848596,0.90295744,1
5HT1A-F-500009,1198330641,0.38974358974358975,0.8546993,1
5HT1A-F-500009,1033887446,0.4139194139194139,0.4149162,0
5HT1A-F-500009,5813037866,0.546888248261828,0.8385013,1
Trh-M-200143,1669255212,0.3797747847206888,0.08774356,0
Trh-M-200143,1600489166,0.4002431610942249,0.020233495,0
Trh-M-200143,912951014,0.4203712603628499,0.01681297,0
Trh-M-200143,861073717,0.4162594080368925,0.13818456,0
Trh-M-200143,1293896697,0.45901127296476135,0.009338719,0
Trh-M-200143,425276848,0.461355867831371,0.008546815,0
Trh-M-200143,864156049,0.45501330967169473,0.4326726,0
Trh-M-200143,673863199,0.45770409481962854,0.07148837,0
Trh-M-200143,1731354634,0.5039948865452221,0.49878597,0
Trh-M-200143,5813061538,0.38467406380027735,0.05046204,0
Gad1-F-500266,5813053805,0.6612141652613828,0.77810323,1
Gad1-F-500266,888146447,0.6454493087557605,0.79422283,1
Gad1-F-500266,612336669,0.5889328063241107,0.7871889,1
Gad1-F-500266,916456567,0.6731424676209954,0.8145276,1
Gad1-F-500266,796755936,0.6146648672964463,0.78265494,1
Gad1-F-500266,1204063702,0.6343911917098446,0.7357721,1
Gad1-F-500266,1010235132,0.68168709444845,0.7614501,1
Gad1-F-500266,707854620,0.5480715483510341,0.70209163,1
Gad1-F-500266,948851462,0.65243553008596,0.7826566,1
Gad1-F-500266,1653139353,0.6499352331606217,0.8144402,1
Gad1-F-400176,1003672766,0.4377637130801688,0.48803315,0
Gad1-F-400176,1081086613,0.2694193548387097,0.28844783,0
Gad1-F-400176,5813060817,0.279741935483871,0.24849832,0
Gad1-F-400176,1078693835,0.30994152046783624,0.548167,1
Gad1-F-400176,1004700437,0.4885161290322581,0.8353783,1
Gad1-F-400176,1479623035,0.34425806451612906,0.6624731,1
Gad1-F-400176,893149866,0.36103225806451616,0.20392501,0
Gad1-F-400176,1136273393,0.38193548387096776,0.74738556,1
Gad1-F-400176,1066420480,0.41341935483870973,0.83464956,1
Gad1-F-400176,941939879,0.47561290322580646,0.78368104,1
VGlut-F-600118,796733478,0.513715515554686,0.7242613,1
VGlut-F-600118,703282980,0.45148804683688415,0.2758529,0
VGlut-F-600118,479935033,0.5095181011747782,0.5350886,1
VGlut-F-600118,388924424,0.46794871794871806,0.5882302,1
VGlut-F-600118,5813078603,0.42219242373449556,0.756761,1
VGlut-F-600118,417550216,0.41929133858267714,0.47365382,0
VGlut-F-600118,884477487,0.46861204308670307,0.7192121,1
VGlut-F-600118,883803361,0.5234857849196539,0.8036665,1
VGlut-F-600118,5812981058,0.5237101103489413,0.66607547,1
VGlut-F-600118,791017605,0.45519159456118663,0.8083691,1
Gad1-F-800102,1284675398,0.4813964170877354,0.21603209,0
Gad1-F-800102,861251942,0.39579158316633267,0.20243554,0
Gad1-F-800102,5813014249,0.5048416215329067,0.4294795,0
Gad1-F-800102,5813133450,0.43619660082682593,0.5212864,1
Gad1-F-800102,1098776577,0.40753330271015153,0.5645449,1
Gad1-F-800102,1160854977,0.45980707395498394,0.56422746,1
Gad1-F-800102,1100792636,0.4415239726027398,0.017718513,0
Gad1-F-800102,1345048347,0.4538355535140102,0.64798087,1
Gad1-F-800102,1006366928,0.41433164905833714,0.22091791,0
Gad1-F-800102,5813057105,0.4406675853621191,0.5457378,1
Gad1-F-100103,1480525278,0.5484482195360993,0.33005542,0
Gad1-F-100103,1320622829,0.6626851409460106,0.4315353,0
Gad1-F-100103,1504437450,0.6027096774193548,0.33294386,0
Gad1-F-100103,1190417843,0.5094038890659867,0.091576844,0
Gad1-F-100103,200326126,0.5787904599659285,0.2771289,0
Gad1-F-100103,1075443614,0.4371842371168743,0.44188675,0
Gad1-F-100103,1385093648,0.5545369504209542,0.33006075,0
Gad1-F-100103,5813027278,0.6217162872154115,0.33693364,0
Gad1-F-100103,1289233728,0.6491228070175438,0.51547444,1
Gad1-F-100103,1352331062,0.5768282662284305,0.48070678,0
Gad1-F-900605,815921891,0.5210970464135021,0.7020223,1
Gad1-F-900605,5812980597,0.5364406779661016,0.658209,1
Gad1-F-900605,785232629,0.5389830508474576,0.660714,1
Gad1-F-900605,754538763,0.40499040307101725,0.6643418,1
Gad1-F-900605,364070309,0.44966442953020136,0.69526607,1
Gad1-F-900605,755234235,0.48335552596537945,0.5922712,1
Gad1-F-900605,736122569,0.4788661098456088,0.6691481,1
Gad1-F-900605,846611449,0.5232974910394266,0.7076218,1
Gad1-F-900605,301314208,0.3872720217306946,0.680345,1
Gad1-F-900605,846270628,0.39616613418530344,0.75542593,1
Cha-F-400129,1097718901,0.5539797395079595,0.60220176,1
Cha-F-400129,1102191192,0.568451519536903,0.53030294,1
Cha-F-400129,1169739559,0.4991126885536823,0.3374669,0
Cha-F-400129,1318049780,0.4810419681620839,0.37429616,0
Cha-F-400129,1318028213,0.5151953690303908,0.4813733,0
Cha-F-400129,1005261469,0.5070572312451662,0.6264583,1
Cha-F-400129,912488890,0.5176073323685481,0.6374652,1
Cha-F-400129,5813010807,0.546410365335599,0.50298667,1
Cha-F-400129,881458181,0.546979865771812,0.6924311,1
Cha-F-400129,1097718659,0.5771345875542692,0.5642683,1
fru-M-400109,1447205602,0.6474064346684176,0.76510316,1
fru-M-400109,542652506,0.6263286999182338,0.7402096,1
fru-M-400109,573669915,0.7004846526655897,0.7807686,1
fru-M-400109,572663539,0.6562449637389203,0.7778975,1
fru-M-400109,1694850602,0.5592991913746631,0.7664538,1
fru-M-400109,604031203,0.6041189931350114,0.7424148,1
fru-M-400109,5813013823,0.6641176470588235,0.7820402,1
fru-M-400109,1447201088,0.5457479119210327,0.761415,1
fru-M-400109,697145036,0.6837539432176656,0.7669719,1
fru-M-400109,1571025824,0.5594179466451091,0.773297,1
Trh-F-600059,1443040649,0.6940438871473356,0.39932126,0
Trh-F-600059,1437224617,0.7173489278752437,0.40293938,0
Trh-F-600059,1632309827,0.5793485793485793,0.36478317,0
Trh-F-600059,1318986524,0.48644578313253006,0.10685745,0
Trh-F-600059,1533481571,0.44757149341806624,0.24920043,0
Trh-F-600059,1501729681,0.3972602739726027,0.24330139,0
Trh-F-600059,1443044897,0.6673267326732674,0.35320553,0
Trh-F-600059,1447103034,0.5585585585585586,0.37228745,0
Trh-F-600059,1070646938,0.4748520710059172,0.34170818,0
Trh-F-600059,1728479593,0.6086597938144329,0.31694344,0
fru-M-000354,704233784,0.33959495157029645,0.051442206,0
fru-M-000354,330079381,0.33620689655172414,0.17720507,0
fru-M-000354,1102514975,0.35362409789770943,0.0439996,0
fru-M-000354,330661786,0.40468227424749165,0.30469662,0
fru-M-000354,1076293806,0.4177376526818906,0.06088343,0
fru-M-000354,828027702,0.39525962460611047,0.13932282,0
fru-M-000354,790508166,0.3262469337694195,0.40407366,0
fru-M-000354,1568711739,0.4101599247412982,0.026872853,0
fru-M-000354,608754263,0.37395607794618,0.32973567,0
fru-M-000354,5813088712,0.3370212765957447,0.047431845,0
Gad1-F-100005,970777114,0.539855072463768,0.7833971,1
Gad1-F-100005,767502639,0.37665198237885467,0.62726337,1
