fc,em,similarity_score
Trh-F-000008,820015203,-0.7278092066129846
Trh-F-000008,633447561,-0.6947692448792004
Trh-F-000008,666567261,-0.6848799027240334
Trh-F-000008,769263962,-0.434397103270177
Trh-F-000008,5813069859,-0.42705368667208565
Trh-F-000008,520617773,-0.48562888511809854
Trh-F-000008,5813063093,-0.5577976736893493
Trh-F-000008,5901213440,-0.16454624953536587
Trh-F-000008,663799582,-0.6569337567745365
Trh-F-000008,5813047522,-0.77809790464847
Trh-F-000008,1671638278,0.49070999485584443
Trh-F-000008,819993149,-0.24685604522075094
Trh-F-000008,5812982656,-0.0875249105219874
Trh-F-000008,917643796,-0.6234193039853703
Trh-F-000008,884916323,-0.5827681547433786
Trh-F-000008,767473384,-0.33328970031643773
Trh-F-000008,5813021899,-0.6472544067369437
Trh-F-000008,5813022424,-0.44683921954528766
Trh-F-000008,947193705,-0.4834123859622192
Trh-F-000008,549597974,-0.1235131847732314
Trh-F-000008,1727979406,-0.015228190609001848
Trh-F-000008,1789013008,-0.15333231171271608
Trh-F-000008,543010474,-0.3594568171807639
Trh-F-000008,5901211896,-0.8185838424281483
Trh-F-000008,2031343357,-0.6365586660389119
Trh-F-000008,1948107641,-0.8000967363609867
Trh-F-000008,973423536,-0.7657611499812212
Trh-F-000008,1284117939,-0.7245878130465605
Trh-F-000008,5813027244,-0.7450914635785052
Trh-F-000008,1097917776,-0.7627798519914111
Trh-F-000008,728633073,-0.7899404080993253
Trh-F-000008,725839388,-0.7893037187172091
Trh-F-000008,611323175,-0.16651013481889965
Trh-F-000008,642723975,-0.18938159388311365
Trh-F-000008,887165687,-0.3089592983125406
Trh-F-000008,703033179,-0.3140510313340219
Trh-F-000008,700002191,-0.4193889499155465
Trh-F-000008,5813063587,-0.611078435797169
Trh-F-100001,1079625867,-0.19014787359334942
Trh-F-100001,5813063915,-0.32018977497797885
Trh-F-100001,730014166,-0.19887296487334452
Trh-F-100001,5813022259,-0.1913157247368424
Trh-F-100001,706183853,-0.6240785067903718
Trh-F-100001,1132431845,-0.6182435770171336
Trh-F-100001,605852310,-0.25397895474798504
Trh-F-100001,634884062,-0.4076113800553466
Trh-F-100001,696617614,-0.5809560285373669
Trh-F-100001,5813058320,-0.12574694086707328
Trh-F-100001,5813123585,-0.06122480590581113
Trh-F-100001,644118254,-0.22295494326014115
Trh-F-100001,612742316,-0.4139853009864005
Trh-F-100001,5813054079,-0.3385102939770636
Trh-F-100001,1081957306,-0.06496376007822928
Trh-F-100001,800588608,-0.07809681191496366
Trh-F-100001,706499298,-0.11569069329749039
Trh-F-100001,863815503,-0.3141179581436222
Trh-F-100001,769924974,-0.159071459087035
Trh-F-100001,895091952,-0.2209891645673526
Trh-F-100001,828597380,-0.05044093514074256
Trh-F-100001,704777224,0.016702977237808933
Trh-F-100001,5813062858,0.619429159678983
Trh-F-100001,614081151,0.051450283018474374
Trh-F-100001,707539688,0.10762308184746035
Trh-F-100001,922069357,0.10369261401969139
Trh-F-100001,644788121,-0.23953875702545782
Trh-F-100001,643847447,-0.6038593769972705
Trh-F-100001,5813055817,-0.46745902720975263
Trh-F-100001,1048172314,-0.5645802005375736
Trh-F-100001,1718114551,-0.5040802946363824
Trh-F-100001,706183807,-0.5131903805972736
Trh-F-100001,5813132515,-0.07205623796242619
Trh-F-100001,576574889,-0.13492180879031343
Trh-F-100001,635908014,-0.10328337700212598
Trh-F-100001,582381054,-0.31635988645467394
Trh-F-100001,5813011868,-0.20769215748496075
Trh-F-100001,1008680614,-0.35156892842331333
Trh-F-100001,5813026661,-0.1540646362668354
Trh-F-100001,517280671,-0.5420872560816088
Trh-F-100001,5813009620,-0.028058941384979354
Trh-F-100001,390486371,-0.7119486549319789
Trh-F-100001,328935472,-0.07591402449922746
Trh-F-100001,1817712927,-0.2635470584155778
Trh-F-100001,800212579,-0.21050175308707744
Trh-F-100001,5813022163,-0.5999422543751399
Trh-F-100001,673776769,-0.03473406145768134
Trh-F-100001,762037782,-0.142778167089727
Trh-F-100001,892376440,-0.10107875586789093
Trh-F-100001,925465972,-0.09512352786195917
Trh-F-100001,1205220831,-0.1686882820418935
Trh-F-100001,357250005,-0.2299056416788412
Trh-F-100001,5813061974,-0.22046270199394946
Trh-F-100001,5813057861,-0.016690314634996966
Trh-F-100001,452742028,-0.010198970378778507
Trh-F-100001,727647972,-0.3486402927016875
Trh-F-100001,1175433492,-0.15364159154070517
Trh-F-100001,1455438367,-0.14335744766141914
Trh-F-100001,642694410,0.03699556131072127
Trh-F-100001,298961895,-0.6301484056340246
Trh-F-100001,455172836,-0.568722757543421
Trh-F-100001,546917498,-0.6100605665276557
Trh-F-100001,485934965,-0.2012362454465767
Trh-F-100038,693927941,0.037962684816999444
Trh-F-100038,704699661,0.0898854607830471
Trh-F-100038,5813067732,-0.7134654763856539
Trh-F-100038,769263962,-0.45442706782574793
Trh-F-100038,5813069859,-0.41157671267301055
Trh-F-100038,1671638278,0.48816514460399424
Trh-F-100038,5812982656,-0.07270063142024306
Trh-F-100038,884916323,-0.6206011611517831
Trh-F-100038,767473384,-0.2955332162669242
Trh-F-100038,5813021899,-0.669383090342045
Trh-F-100038,549597974,-0.1393449829122087
Trh-F-100038,642723975,-0.15403129767758966
Trh-F-100038,887165687,-0.2528354768357055
Trh-F-100038,703033179,-0.2640106783503192
Trh-F-100066,1079625867,-0.1667141983600871
Trh-F-100066,730014166,-0.16403780622334674
Trh-F-100066,5813022259,-0.16888201315218607
Trh-F-100066,706183853,-0.6559296075297417
Trh-F-100066,605852310,-0.26161091132421493
Trh-F-100066,634884062,-0.43167720491991746
Trh-F-100066,5813058320,-0.00945758830009475
Trh-F-100066,644118254,-0.12018672119331654
Trh-F-100066,612742316,-0.32302822132557973
Trh-F-100066,612742298,-0.2890503482372674
Trh-F-100066,5813054079,-0.2477356027998348
Trh-F-100066,1081957306,0.025791491242630357
Trh-F-100066,800588608,-0.067016955408533
Trh-F-100066,706499298,-0.1193795223192704
Trh-F-100066,863815503,-0.3034388102838079
Trh-F-100066,769924974,-0.150697941339209
Trh-F-100066,895091952,-0.24149598801651675
Trh-F-100066,704777224,-0.006549267138454712
Trh-F-100066,5813062858,0.6202377684959806
Trh-F-100066,614081151,0.08245895028357016
Trh-F-100066,707539688,0.12461161426039764
Trh-F-100066,644788121,-0.14865882085388843
Trh-F-100066,643847447,-0.5705560224177054
Trh-F-100066,5813055817,-0.4317609504293001
Trh-F-100066,1718114551,-0.5177117164290256
Trh-F-100066,706183807,-0.5260754977136027
Trh-F-100066,5813132515,-0.017179938073774315
Trh-F-100066,576574889,-0.0829738776500303
Trh-F-100066,635908014,-0.057180023887222625
Trh-F-100066,582381054,-0.2968399053239105
Trh-F-100066,5813011868,-0.16689848282299338
Trh-F-100066,1008680614,-0.36274107846152503
Trh-F-100066,298957166,0.0455476108608977
Trh-F-100066,5813009620,0.052261674751850964
Trh-F-100066,390486371,-0.6263687085607553
Trh-F-100066,328935472,-0.021472286492848033
Trh-F-100066,1817712927,-0.21458503126732947
Trh-F-100066,800212579,-0.16225839835634367
Trh-F-100066,673776769,0.05211304247456079
Trh-F-100066,762037782,-0.05803481271171855
Trh-F-100066,892376440,-0.08585955176492764
Trh-F-100066,925465972,-0.0702393179737848
Trh-F-100066,1205220831,-0.13178717356099096
Trh-F-100066,357250005,-0.17329722434323108
Trh-F-100066,5813061974,-0.15696465954063402
Trh-F-100066,5813057861,0.07375396948908802
Trh-F-100066,452742028,0.025229883815855093
Trh-F-100066,727647972,-0.32903748201564187
Trh-F-100066,1175433492,-0.1443246629273384
Trh-F-100066,1455438367,-0.13993148955298934
Trh-F-100066,642694410,0.04997484848729892
Trh-F-100066,298961895,-0.5847685159004865
Trh-F-100066,455172836,-0.5195309210257544
Trh-F-300112,800373114,-0.15481561296258362
Trh-F-300112,5813058320,-0.015768769556527975
Trh-F-300112,551751981,-0.11901304385033233
Trh-F-300112,5813058319,0.018491570833593415
Trh-F-300112,760690116,-0.07705329710944975
Trh-F-300112,863815503,-0.4339677328283078
Trh-F-300112,766864238,0.06658310612672451
Trh-F-300112,858933153,0.21822529840974
Trh-F-300112,5813087837,0.3070837315365305
Trh-F-300112,1225290633,0.40060768397572977
Trh-F-300112,859618655,0.18446787278794483
Trh-F-300112,858937324,0.25931585927853723
Trh-F-300112,1051280385,0.2708873090008879
Trh-F-300112,5812983538,0.18290052786160968
Trh-F-300112,1226296238,0.3316523942780932
Trh-F-300112,1019607245,0.15690001942002388
Trh-F-300112,1131831990,0.0768583458374175
Trh-F-300112,832016427,0.39557687618182186
Trh-F-300112,5812983883,0.276187564307923
Trh-F-300112,1051980223,0.29667822323105786
Trh-F-300112,5813065004,0.3502518484705496
Trh-F-300112,988567837,0.4189230489207222
Trh-F-300112,953414780,0.474774740982402
Trh-F-300112,1131822592,0.2330750034806986
Trh-F-300112,614081151,0.23500161295020083
Trh-F-300112,707539688,0.2533266407516162
Trh-F-300112,766863785,0.19021900306168343
Trh-F-300112,5812980666,0.34640064858428465
Trh-F-300112,1070426862,0.4299686076992674
Trh-F-300112,1008024276,0.46831333437924155
Trh-F-300112,922069357,0.47173090738316964
Trh-F-300112,957506896,0.5038723042767879
Trh-F-300112,5813053851,0.4639165962215137
Trh-F-300112,5813071020,0.26291029437441776
Trh-F-300112,860305498,0.17837620123832323
Trh-F-300112,644788121,-0.17804751694117832
Trh-F-300112,5813011074,-0.3034400141004707
Trh-F-300112,1170352367,-0.20523233817215483
Trh-F-300112,895441451,-0.010407005517081703
Trh-F-300112,643847447,-0.544283416611241
Trh-F-300112,517280671,-0.4314560630036346
Trh-F-300112,549347735,-0.4724493889508208
Trh-F-300112,5813055773,-0.4386453196116689
Trh-F-300112,550988122,0.02608667156524818
Trh-F-400055,800373114,-0.06705347822304926
Trh-F-400055,5813058319,0.054990149090508714
Trh-F-400055,760690116,-0.1414303928128961
Trh-F-400055,766864238,-0.05841088418758109
Trh-F-400055,858933153,0.0996114831967705
Trh-F-400055,5813087837,0.2544357581208454
Trh-F-400055,1106857669,0.03709237238861983
Trh-F-400055,1225290633,0.3213545915380423
Trh-F-400055,859618655,0.08206480197830356
Trh-F-400055,858937324,0.16350931936785038
Trh-F-400055,1051280385,0.2449346846009558
Trh-F-400055,5812983538,0.2232326269445188
Trh-F-400055,1226296238,0.3505714598039066
Trh-F-400055,1019607245,0.13153637139133778
Trh-F-400055,1131831990,-0.005180964931698689
Trh-F-400055,832016427,0.4025232648173187
Trh-F-400055,5812983883,0.23115429540566393
Trh-F-400055,1051980223,0.24192754664250152
Trh-F-400055,5813065004,0.2861302147066147
Trh-F-400055,1132526832,0.19198688908349432
Trh-F-400055,988567837,0.3931832338202557
Trh-F-400055,953414780,0.464235027795656
Trh-F-400055,1131822592,0.19269989387484565
Trh-F-400055,766863785,0.09806814947665028
Trh-F-400055,5812980666,0.33214849542835884
Trh-F-400055,977339122,0.2560769166173745
Trh-F-400055,1070426862,0.4828449677825696
Trh-F-400055,1008024276,0.4735983872221402
Trh-F-400055,864073833,0.04945561606565382
Trh-F-400055,922069357,0.431581674462589
Trh-F-400055,957506896,0.48515168187915714
Trh-F-400055,5813053851,0.40830873384079613
Trh-F-400055,5813071020,0.1438582851827518
Trh-F-400055,860305498,0.04933401567120596
Trh-F-400055,644788121,-0.10937970665539624
Trh-F-400055,5813011074,-0.2308244279239171
Trh-F-400055,1170352367,-0.14925920913970422
Trh-F-400055,895441451,-0.03898371405796638
Trh-F-400055,549347735,-0.39219160811399234
Trh-F-400055,5813055773,-0.29091184590580343
Trh-M-100020,328611004,0.0785158245266805
Trh-M-100020,361312808,0.2745041354548048
Trh-M-100024,5813078603,-0.6254313936841354
Trh-M-100024,479925776,-0.6537303091798863
Trh-M-100024,356913605,-0.22286800629048334
Trh-M-100024,357249801,-0.5152403957548074
Trh-M-100024,388280137,-0.3710189891813828
Trh-M-100024,947258925,-0.3987145701681062
Trh-M-100024,357249838,-0.4549134530898242
Trh-M-100024,387939267,-0.4226851294699408
Trh-M-100024,697891313,-0.4517405705036255
Trh-M-100024,728598851,-0.7328260717546897
Trh-M-100024,697537598,-0.7456748043102104
Trh-M-100024,514013549,-0.6852861864028823
Trh-M-100024,511686666,-0.6575254477681487
Trh-M-100024,946308203,0.5197388564526041
Trh-M-100024,5813055834,0.5344511100672826
Trh-M-100024,915610561,0.4561865216141079
Trh-M-100024,5813057169,0.4401824006113171
Trh-M-100024,5813049824,0.5769253477286123
Trh-M-100024,513788774,0.4660683619368206
Trh-M-100024,329289084,0.4862888870389085
Trh-M-100024,5813020684,0.5554148585409866
Trh-M-100024,295136778,-0.0009430759049030385
Trh-M-100024,980391580,0.012248143509823676
Trh-M-100024,295820069,0.052777497404885375
Trh-M-100024,5813021192,-0.3975422325667466
Trh-M-100024,5813049380,0.10636315588783261
Trh-M-100024,5812980006,-0.29217452641629615
Trh-M-100024,420221276,-0.4194605006253803
Trh-M-100024,233105330,-0.6072486339524177
Trh-M-100024,5813057439,-0.2973899657241061
Trh-M-100024,330640044,0.1883371229938845
Trh-M-100024,5813020676,0.12144732965314045
Trh-M-100024,329970706,0.12776562753711623
Trh-M-100024,5813020673,0.0031888698418070043
Trh-M-100024,5813010836,-0.4276934233578118
Trh-M-100024,5813057933,-0.3068011649212929
Trh-M-100024,420325753,-0.1127942109911433
Trh-M-100024,298603633,0.00524967364817644
Trh-M-100024,296859399,-0.02172223968655672
Trh-M-100024,1009578838,0.029179477574991772
Trh-M-100024,5901196319,-0.056216388870536066
Trh-M-100024,297217528,-0.08935924673629296
Trh-M-100024,479260891,-0.23432195270085085
Trh-M-100024,267214250,-0.36889409602065404
Trh-M-100025,1079625867,-0.18255168344392758
Trh-M-100025,730014166,-0.1694452364641628
Trh-M-100025,667603691,-0.3697471398278178
Trh-M-100025,1132431845,-0.6134489897968511
Trh-M-100025,919659561,-0.5482833090196317
Trh-M-100025,605852310,-0.2170368396001459
Trh-M-100025,696617614,-0.5344230408140195
Trh-M-100025,5813058320,-0.061404613270379084
Trh-M-100025,736830579,-0.08106728199525316
Trh-M-100025,644118254,-0.15365740393092542
Trh-M-100025,612742316,-0.3029994696776335
Trh-M-100025,612742298,-0.29156430730500155
Trh-M-100025,644148661,-0.44272484822170244
Trh-M-100025,739572008,-0.2988746220345503
Trh-M-100025,892722090,-0.023555738317403558
Trh-M-100025,827323331,-0.1469621802081636
Trh-M-100025,800588608,-0.10084114231020865
Trh-M-100025,706499298,-0.13790180770881888
Trh-M-100025,769355285,-0.16641456099196072
Trh-M-100025,863815503,-0.2813243208302382
Trh-M-100025,769924974,-0.16399986649944426
Trh-M-100025,895091952,-0.2467432731353468
Trh-M-100025,1298985697,-0.3344132349737914
Trh-M-100025,983905050,-0.19737547267576455
Trh-M-100025,673047760,0.022001183338092645
Trh-M-100025,889993487,-0.015480343412602113
Trh-M-100025,734408687,-0.03251640795740449
Trh-M-100025,736632557,-0.47583307380632917
Trh-M-100025,705463175,-0.008934803720258459
Trh-M-100025,705795727,0.06399112952685022
Trh-M-100025,766653726,-0.5020531174488494
Trh-M-100025,891111303,-0.4227604656804807
Trh-M-100025,736507123,-0.06359436264838585
Trh-M-100025,767313008,-0.3993194525516822
Trh-M-100025,1160807120,-0.0037677708507798725
Trh-M-100025,580093930,-0.452541936648882
Trh-M-100025,704777224,-0.04567751523619428
Trh-M-100025,550275987,-0.07362980167112228
Trh-M-100025,549727330,-0.4831733925717125
Trh-M-100025,5813062858,0.5981823353852156
Trh-M-100025,5813060787,0.03802449562900532
Trh-M-100025,1224591253,-0.12788230687312133
Trh-M-100025,614081151,0.08173076593891798
Trh-M-100025,296838079,-0.42478859308235806
Trh-M-100025,5901201676,-0.23902569207947993
Trh-M-100025,1048172314,-0.5104742750485578
Trh-M-100025,423096449,-0.20557274101501777
Trh-M-100025,483797945,-0.2248251202054074
Trh-M-100025,642509080,-0.20809689480354132
Trh-M-100025,730717696,-0.35736037382537805
Trh-M-100025,298957166,0.02097289605932587
Trh-M-100025,517280671,-0.48367083155424734
Trh-M-100025,580662960,-0.3073308896434603
Trh-M-100025,5813009620,0.017070281940415426
Trh-M-100025,1817712927,-0.19795368674442426
Trh-M-100025,5813022163,-0.569524313901535
Trh-M-100025,610321522,-0.1634945542117706
Trh-M-100025,673776769,0.013334278783902403
Trh-M-100025,544637659,-0.38538460521067425
Trh-M-100025,766186252,-0.03146650654039922
Trh-M-100025,892376440,-0.06849520538612132
Trh-M-100025,925465972,-0.030764159412778113
Trh-M-100025,356909006,-0.11437057082278783
Trh-M-100025,357250005,-0.12949697306896102
Trh-M-100025,5813057861,0.04847031510035399
Trh-M-100025,727647972,-0.3220113298269385
Trh-M-100025,763483246,-0.320164391160203
Trh-M-100025,1019357327,-0.28834168890158113
Trh-M-100025,642694410,0.014200199977303679
Trh-M-100025,455172836,-0.47441222617260437
Trh-M-100025,546917498,-0.5281840314520004
Trh-M-100025,516283789,-0.48160656721515827
Trh-M-100037,693927941,-0.002897612255697605
Trh-M-100037,704699661,0.052898766203406535
Trh-M-100037,5813067732,-0.7120532049691687
Trh-M-100037,5813062161,-0.685963001421501
Trh-M-100037,820015203,-0.7474503769690111
Trh-M-100037,633447561,-0.6835982663727189
Trh-M-100037,666567261,-0.7011946884168287
Trh-M-100037,769263962,-0.47095561858280943
Trh-M-100037,5813069859,-0.477470519640102
Trh-M-100037,520617773,-0.517773672491999
Trh-M-100037,5901213440,-0.199871002170735
Trh-M-100037,663799582,-0.678350080971862
Trh-M-100037,5813047522,-0.8119634392441064
Trh-M-100037,1198132041,-0.7884292050696986
Trh-M-100037,1671638278,0.476646010959771
Trh-M-100037,819993149,-0.17942731163746214
Trh-M-100037,5812982656,-0.031149951634250515
Trh-M-100037,917643796,-0.6433660183776004
Trh-M-100037,884916323,-0.5967923930956704
Trh-M-100037,767473384,-0.34265384494947465
Trh-M-100037,5813021899,-0.6983880011144005
Trh-M-100037,5813022424,-0.4486339385441981
Trh-M-100037,947193705,-0.49155544156462266
Trh-M-100037,451982486,-0.5514618462568731
Trh-M-100037,549597974,-0.1873710878443813
Trh-M-100037,1727979406,0.04399261614237861
Trh-M-100037,543010474,-0.3109728957747519
Trh-M-100037,5901211896,-0.808647993921886
Trh-M-100037,2031343357,-0.6373523062595171
Trh-M-100037,1948107641,-0.7956651305501071
Trh-M-100037,1284117939,-0.7358096661835861
Trh-M-100037,5813027244,-0.7442125924447971
Trh-M-100037,1097917776,-0.7641044060977256
Trh-M-100037,728633073,-0.7909652845737759
Trh-M-100037,725839388,-0.7854004857746495
Trh-M-100037,611323175,-0.18220048565001526
Trh-M-100037,642723975,-0.23023025903366756
Trh-M-100037,887165687,-0.32354568381584
Trh-M-100037,703033179,-0.34102362123410346
Trh-M-100037,700002191,-0.3757169474935094
Trh-M-100037,5813063587,-0.6759149003427618
Trh-M-100071,605852310,-0.23569508767440092
Trh-M-100071,5813087868,-0.3703588205202427
Trh-M-100071,5813068769,0.024559755596716908
Trh-M-100071,5813058320,0.018549612315869234
Trh-M-100071,551751981,-0.09298577830173628
Trh-M-100071,5813062858,0.5924019321444685
Trh-M-100071,1225290633,0.31488910805355397
Trh-M-100071,614081151,0.10236603955868617
Trh-M-100071,707539688,0.1438115683407129
Trh-M-100071,922069357,0.09559025004507558
Trh-M-100071,914298735,-0.2346165527293451
Trh-M-100071,666572081,-0.15107747549079054
Trh-M-100071,730692294,-0.20040144110452077
Trh-M-100071,644788121,-0.09645579411778675
Trh-M-100071,1170352367,-0.14293133099463373
Trh-M-100071,642732835,-0.10544094457912051
Trh-M-100071,643847447,-0.536761434533591
Trh-M-100071,485511772,-0.17814194775324305
Trh-M-100071,706524889,-0.6401668597481753
Trh-M-100071,919314668,-0.6049325561178884
Trh-M-100071,675485886,-0.5994849472952293
Trh-M-100071,5813132515,0.01892093261641137
Trh-M-100071,576574889,-0.062214939965068806
Trh-M-100071,635908014,-0.015409035751227106
Trh-M-100071,582381054,-0.3061808542540753
Trh-M-100071,5813011868,-0.1494479359840481
Trh-M-100071,5813026661,-0.14865561987836082
Trh-M-100071,517280671,-0.5075040132298141
Trh-M-100071,390486371,-0.6099834305932855
Trh-M-100071,328935472,-0.07181990655229899
Trh-M-100071,1817712927,-0.18305640570283913
Trh-M-100071,800212579,-0.12623147445550184
Trh-M-100071,5813071257,-0.16284560442326806
Trh-M-100071,892376440,-0.04325306541877208
Trh-M-100071,5813057861,0.05778146783857721
Trh-M-100071,452742028,-0.034432314371393
Trh-M-100071,388975834,-0.36094715667599214
Trh-M-100071,727647972,-0.3269978823338373
Trh-M-100071,550988122,0.06761907169165308
Trh-M-100071,1175433492,-0.10872766990823785
Trh-M-100071,1455438367,-0.09246813343154071
Trh-M-100071,298961895,-0.6119202895090158
Trh-M-100071,485934965,-0.1566236088746064
Trh-M-200043,2040301572,0.13306187752421753
Trh-M-200043,1671620613,0.6213260196573299
Trh-M-300071,5813022976,-0.20146968392007375
Trh-M-300071,5813068769,0.05443946928437095
Trh-M-300071,551751981,-0.2382940602178767
Trh-M-300071,5813062858,0.24042118289672226
Trh-M-300071,1106857669,-0.12116601767551567
Trh-M-300071,1225290633,0.11585918219049793
Trh-M-300071,1051280385,0.06160107150947204
Trh-M-300071,5812983538,0.011506669236552861
Trh-M-300071,1226296238,0.04739239167506504
Trh-M-300071,832016427,0.1640913141994222
Trh-M-300071,5812983883,-0.019297764888882216
Trh-M-300071,5813065004,0.01637401886129682
Trh-M-300071,953414780,0.23335135877547783
Trh-M-300071,1131822592,-0.06770424603061471
Trh-M-300071,1070426862,0.2879173082543501
Trh-M-300071,1008024276,0.3925721045644012
Trh-M-300071,922069357,0.19001238119770308
Trh-M-300071,957506896,0.2882214297951044
Trh-M-300071,5813053851,0.18203709781763952
Trh-M-300071,914298735,-0.35334290544545477
Trh-M-300071,666572081,-0.33124862364871993
Trh-M-300071,644788121,-0.2812402944202024
Trh-M-300071,1170352367,-0.35485845196907567
Trh-M-300071,5812983825,-0.5049684229062112
Trh-M-300071,895441451,-0.19072148875329034
Trh-M-300071,642732835,-0.2454320512730782
Trh-M-300071,643847447,-0.49853693622669654
Trh-M-300071,517280671,-0.2763955310892208
Trh-M-300071,549347735,-0.27108457822126475
Trh-M-300071,550988122,-0.04602980622654518
Trh-M-300071,580732172,-0.37425700637413356
Trh-M-300071,1175433492,-0.1786080448524771
Trh-M-300071,789398359,-0.06201334462978627
Trh-M-300071,5813087891,-0.05463013127589374
Trh-M-300071,976934253,-0.17028511810645403
Trh-M-300071,2184838726,-0.7311297700725179
Trh-M-300071,1912436017,-0.7424521406718263
Trh-M-300071,485934965,-0.1328331594022025
Trh-M-300138,551751981,-0.1232298162824036
Trh-M-300138,766864238,0.0689218997705187
Trh-M-300138,5813087837,0.25914762418226994
Trh-M-300138,1106857669,0.08915938811079054
Trh-M-300138,1225290633,0.3839592323840744
Trh-M-300138,859618655,0.17847069019961426
Trh-M-300138,858937324,0.22840722024228421
Trh-M-300138,1051280385,0.2529566842679783
Trh-M-300138,5812983538,0.19886319786359202
Trh-M-300138,1226296238,0.2795725090304162
Trh-M-300138,1131831990,0.017637132972970457
Trh-M-300138,832016427,0.38936639232398146
Trh-M-300138,5812983883,0.21942076969559066
Trh-M-300138,5813065004,0.28003684521205496
Trh-M-300138,953414780,0.3998719898857358
Trh-M-300138,1131822592,0.16408751513562836
Trh-M-300138,614081151,0.23853554843849503
Trh-M-300138,5812980666,0.26837397078715686
Trh-M-300138,1070426862,0.3908255012010208
Trh-M-300138,1008024276,0.42537698246779365
Trh-M-300138,922069357,0.38839701999882414
Trh-M-300138,957506896,0.45262837182861115
Trh-M-300138,5813053851,0.3793163240617998
Trh-M-300138,860305498,0.08894372827766098
Trh-M-300138,644788121,-0.11284977655566183
Trh-M-300138,1170352367,-0.17443194612784002
Trh-M-300138,895441451,-0.02026253777464817
Trh-M-300138,517280671,-0.3582853373246773
Trh-M-300138,549347735,-0.41245443085321604
Trh-M-300138,5813055773,-0.3179421662600646
Trh-M-300138,550988122,0.10104238973503173
Trh-M-300140,800373114,-0.23093966204759572
Trh-M-300140,5813058319,-0.07852525629688469
Trh-M-300140,760690116,-0.2079212348901556
Trh-M-300140,642715622,0.09347148937993666
Trh-M-300140,766864238,0.05139616331695374
Trh-M-300140,858604252,0.12107096359761756
Trh-M-300140,858933153,0.11567616121876376
Trh-M-300140,5813087837,0.1217185405650503
Trh-M-300140,1225290240,0.0727541781704639
Trh-M-300140,1225290633,0.26199699180055946
Trh-M-300140,1100801188,0.13691944412754017
Trh-M-300140,859618655,0.07908093520131096
Trh-M-300140,858937324,0.12400867407229164
Trh-M-300140,1051280385,0.18847237288188312
Trh-M-300140,5812983538,0.10125054050973849
Trh-M-300140,1226296238,0.14207909443085842
Trh-M-300140,1019607245,-0.0440200202881297
Trh-M-300140,1131831990,-0.11809866446207677
Trh-M-300140,832016427,0.3050661844826651
Trh-M-300140,5812983883,0.06991036283227536
Trh-M-300140,1051980223,0.0683743721876946
Trh-M-300140,5813065004,0.11847084176106933
Trh-M-300140,988567837,0.22144354645683764
Trh-M-300140,953414780,0.30999604131741826
Trh-M-300140,1131822592,0.014463136264627204
Trh-M-300140,766863785,0.20092546182830437
Trh-M-300140,5812980666,0.32626969939020994
Trh-M-300140,977339122,0.2942273144432948
Trh-M-300140,1070426862,0.3737727532931901
Trh-M-300140,1008024276,0.5428022384462788
Trh-M-300140,864073833,-0.009468099548109177
Trh-M-300140,922069357,0.3777223125169889
Trh-M-300140,957506896,0.429703305980211
Trh-M-300140,5813053851,0.33899022470271467
Trh-M-300140,5813071020,0.11311187404800895
Trh-M-300140,860305498,0.18929709712304754
Trh-M-300140,915605943,0.22014497641140204
Trh-M-300140,5813011074,-0.31066922684622017
Trh-M-300140,1170352367,-0.3194752281526742
Trh-M-300140,796978752,-0.629082005298265
Trh-M-300140,912951014,-0.5779455558834513
Trh-M-300140,895441451,-0.19427262706219586
Trh-M-300140,643847447,-0.5086612724458809
Trh-M-300140,517280671,-0.28861674979791957
Trh-M-300140,549347735,-0.3348784389164539
Trh-M-300140,5813055773,-0.32824033902084243
Trh-M-300140,388975834,-0.20496468646955573
Trh-M-300140,704487840,-0.41802817959186145
Trh-M-400023,5813058319,0.09902985133656898
Trh-M-400023,917919724,-0.08309600156870894
Trh-M-400023,858587718,0.17799008284555254
Trh-M-400023,1075827302,-0.13285874476537707
Trh-M-400023,1417573898,-0.049856975992463755
Trh-M-400023,858933153,0.16707273574178227
Trh-M-400023,5813087837,0.30251908422215723
Trh-M-400023,1225290240,0.17146521116408653
Trh-M-400023,1100801188,0.24933288992283772
Trh-M-400023,858937324,0.24247353973765334
Trh-M-400023,1051280385,0.2745424027539808
Trh-M-400023,5812983538,0.2794019001381034
Trh-M-400023,1226296238,0.38437574603181063
Trh-M-400023,1019607245,0.2634580020345691
Trh-M-400023,1131831990,0.1665762047334975
Trh-M-400023,5812983883,0.3158864731425516
Trh-M-400023,1051980223,0.3984117510524009
Trh-M-400023,5813065004,0.3900760845604674
Trh-M-400023,1162862710,0.28510059104079455
Trh-M-400023,1132526832,0.3305184141980876
Trh-M-400023,988567837,0.4683011570675006
Trh-M-400023,953414780,0.5380188194730806
Trh-M-400023,1131822592,0.31828179303493714
Trh-M-400023,1109599486,0.29664415389497867
Trh-M-400023,766863785,0.10269708223555746
Trh-M-400023,5812980666,0.3639776872468635
Trh-M-400023,977339122,0.29964386465698795
Trh-M-400023,864073833,0.13289595020325934
Trh-M-400023,957506896,0.4254091677861529
Trh-M-400023,5813053851,0.43370128231040267
Trh-M-400023,5813071020,0.25645822758035264
Trh-M-400023,860305498,0.13039884020215253
Trh-M-400023,915605943,0.07677511498568605
Trh-M-400023,5813011074,-0.29815081211404737
Trh-M-400023,1572744091,-0.3796849375161486
