fc_id,em_id,nblast_official
Gad1-F-500008,Gad1-F-500008,0.9999999999999998
Gad1-F-500008,Gad1-F-500010,-0.2313224298104008
Gad1-F-500008,Gad1-F-500011,-0.19042600100020418
Gad1-F-500008,Gad1-F-500029,0.06775805253963264
Gad1-F-500008,Gad1-F-500045,0.11996264137392194
Gad1-F-500008,Gad1-F-500051,0.1268629878558294
Gad1-F-500008,Gad1-F-500063,0.04707668769761774
Gad1-F-500008,Gad1-F-500079,-0.059156677429027194
Gad1-F-500008,Gad1-F-500097,0.18665901889908695
Gad1-F-500008,Gad1-F-500114,0.008371500474597247
Gad1-F-500008,Gad1-F-500154,0.1569173433315031
Gad1-F-500008,Gad1-F-500558,0.06597536824114547
Gad1-F-500008,Gad1-F-600020,0.11481867197712534
Gad1-F-500008,Gad1-F-600031,0.13880579815521868
Gad1-F-500008,Gad1-F-600043,-0.0670035456122102
Gad1-F-500008,Gad1-F-600055,-0.02315334988383823
Gad1-F-500008,Gad1-F-600064,0.01651025400970023
Gad1-F-500008,Gad1-F-600078,0.2856846634204998
Gad1-F-500008,Gad1-F-600451,0.13220558698015236
Gad1-F-500008,Gad1-F-700009,-0.05757704828299817
Gad1-F-500008,Gad1-F-700011,-0.2518467477066235
Gad1-F-500008,Gad1-F-700059,0.11650890649864304
Gad1-F-500008,Gad1-F-700439,-0.19320776272835694
Gad1-F-500008,Gad1-F-700448,-0.14249823405086823
Gad1-F-500008,Gad1-F-700462,0.09692172595607605
Gad1-F-500008,Gad1-F-800021,0.05073456339023778
Gad1-F-500008,Gad1-F-800029,-0.2565820004667006
Gad1-F-500008,Gad1-F-900026,-0.06517276361646834
Gad1-F-500008,Gad1-F-900562,-0.009755935118272545
Gad1-F-500008,Gad1-F-900615,0.09336936530433246
Gad1-F-500008,Trh-F-700013,-0.014285532012369151
Gad1-F-500008,VGlut-F-100079,-0.0032009246034854734
Gad1-F-500008,VGlut-F-100195,-0.0021863615511320336
Gad1-F-500008,VGlut-F-100225,-0.020079223744849217
Gad1-F-500008,VGlut-F-200120,-0.2102265800067118
Gad1-F-500008,VGlut-F-200218,0.01090162727928945
Gad1-F-500008,VGlut-F-200334,0.03159147686810385
Gad1-F-500008,VGlut-F-200586,-0.040036574716811574
Gad1-F-500008,VGlut-F-300236,-0.05948357033319186
Gad1-F-500008,VGlut-F-300505,-0.018114250903043375
Gad1-F-500008,VGlut-F-300655,-0.18967224637970886
Gad1-F-500008,VGlut-F-400497,-0.04931844371255421
Gad1-F-500008,VGlut-F-400506,-0.17178802405863977
Gad1-F-500008,VGlut-F-400764,-0.05004927968828944
Gad1-F-500008,VGlut-F-400861,0.06676052078966128
Gad1-F-500008,VGlut-F-500310,-0.0009824114603931193
Gad1-F-500008,VGlut-F-500345,0.012365392046502777
Gad1-F-500008,VGlut-F-500565,0.07062777907569093
Gad1-F-500008,VGlut-F-500567,0.037329764555514344
Gad1-F-500008,VGlut-F-500652,0.06015552123581484
Gad1-F-500008,VGlut-F-500660,0.024180946333099224
Gad1-F-500008,VGlut-F-500679,-0.011393845421504038
Gad1-F-500008,VGlut-F-500800,-0.1356248847405851
Gad1-F-500008,VGlut-F-600255,-0.1968872786388518
Gad1-F-500008,VGlut-F-600511,-0.11061996437466984
Gad1-F-500008,VGlut-F-600684,-0.1600599190465819
Gad1-F-500008,VGlut-F-700294,0.049386947307954156
Gad1-F-500008,VGlut-F-700326,-0.09104789061517352
Gad1-F-500008,VGlut-F-800014,-0.10998544038251967
Gad1-F-500008,VGlut-F-800158,-0.011600628615992089
Gad1-F-500008,VGlut-F-900094,-0.06459759209094162
Gad1-F-500008,VGlut-F-500341,-0.8028596511852457
Gad1-F-500008,VGlut-F-500343,-0.8262988022428299
Gad1-F-500008,VGlut-F-500371,-0.8815503999554717
Gad1-F-500008,VGlut-F-500410,-0.8813018098003181
Gad1-F-500008,VGlut-F-500416,-0.8810578535544453
Gad1-F-500008,VGlut-F-500425,-0.8576735555022226
Gad1-F-500008,VGlut-F-500465,-0.8153849419452819
Gad1-F-500008,VGlut-F-500482,-0.8819289354786362
Gad1-F-500008,VGlut-F-500632,-0.8423337325875386
Gad1-F-500008,VGlut-F-500677,-0.8810751620608552
Gad1-F-500008,VGlut-F-500736,-0.8554898868995776
Gad1-F-500008,VGlut-F-500740,-0.8813421117525095
Gad1-F-500008,VGlut-F-500748,-0.8816120848920641
Gad1-F-500008,VGlut-F-500764,-0.8811390121584071
Gad1-F-500008,VGlut-F-500777,-0.8084735669527566
Gad1-F-500008,VGlut-F-500780,-0.8814103569766856
Gad1-F-500008,VGlut-F-500789,-0.881297971947488
Gad1-F-500008,VGlut-F-500803,-0.8302910121951825
Gad1-F-500008,VGlut-F-500841,-0.8193602413798555
Gad1-F-500008,VGlut-F-500869,-0.8808979982263656
Gad1-F-500008,VGlut-F-600089,-0.8813551082300357
Gad1-F-500008,VGlut-F-600169,-0.8159569179043367
Gad1-F-500008,VGlut-F-600180,-0.7837385310252531
Gad1-F-500008,VGlut-F-600187,-0.824968175032866
Gad1-F-500008,VGlut-F-600192,-0.8115339794715455
Gad1-F-500008,VGlut-F-600195,-0.7819063553135814
Gad1-F-500008,VGlut-F-600291,-0.8812287716588156
Gad1-F-500008,VGlut-F-600312,-0.8813707591798454
Gad1-F-500008,VGlut-F-600388,-0.819973818297325
Gad1-F-500008,VGlut-F-600461,-0.8285771709448649
Gad1-F-500008,VGlut-F-600483,-0.8813606240617812
Gad1-F-500008,VGlut-F-600579,-0.8687575513273675
Gad1-F-500008,VGlut-F-600594,-0.8810933004639216
Gad1-F-500008,VGlut-F-600602,-0.8810827018430227
Gad1-F-500008,VGlut-F-600626,-0.8534584330051014
Gad1-F-500008,VGlut-F-600681,-0.8217562668569818
Gad1-F-500008,VGlut-F-600683,-0.8358392741079541
Gad1-F-500008,VGlut-F-600692,-0.8081745410885196
Gad1-F-500008,VGlut-F-600706,-0.820079711242768
Gad1-F-500008,VGlut-F-600785,-0.8273762986003754
Gad1-F-500008,VGlut-F-600796,-0.88118638238504
Gad1-F-500008,VGlut-F-700004,-0.8248832465609818
Gad1-F-500008,VGlut-F-700025,-0.8768299678828427
Gad1-F-500008,VGlut-F-700029,-0.8266347673847174
Gad1-F-500008,VGlut-F-700036,-0.8144798641356958
Gad1-F-500008,VGlut-F-700037,-0.7873704187065653
Gad1-F-500008,VGlut-F-700041,-0.8603453899326592
Gad1-F-500008,VGlut-F-700046,-0.8001430711213802
Gad1-F-500008,VGlut-F-700074,-0.8816133092053954
Gad1-F-500008,VGlut-F-700081,-0.8807983123392232
Gad1-F-500008,VGlut-F-700102,-0.8813627541212659
Gad1-F-500008,VGlut-F-700108,-0.880629086324275
Gad1-F-500008,VGlut-F-700145,-0.7879750583891357
Gad1-F-500008,VGlut-F-700199,-0.8772444599227324
Gad1-F-500008,VGlut-F-700229,-0.8796656747977324
Gad1-F-500008,VGlut-F-700339,-0.810670715403386
Gad1-F-500008,VGlut-F-700349,-0.8810017306745896
Gad1-F-500008,VGlut-F-700365,-0.8811702919314206
Gad1-F-500008,VGlut-F-700389,-0.8252096887428721
Gad1-F-500008,VGlut-F-700401,-0.8584871932990674
Gad1-F-500008,VGlut-F-700408,-0.7912468604576214
Gad1-F-500008,VGlut-F-700442,-0.8526207024880847
Gad1-F-500008,VGlut-F-700462,-0.8788961047163217
Gad1-F-500008,VGlut-F-700488,-0.8485731642812294
Gad1-F-500008,VGlut-F-700493,-0.8053896259907939
Gad1-F-500008,VGlut-F-700496,-0.8812313682523956
Gad1-F-500008,VGlut-F-700499,-0.8794666495442125
Gad1-F-500008,VGlut-F-700508,-0.8512825936374638
Gad1-F-500008,VGlut-F-700551,-0.853926607281752
Gad1-F-500008,VGlut-F-700555,-0.880874646309499
Gad1-F-500008,VGlut-F-700571,-0.8167868243310334
Gad1-F-500008,VGlut-F-700574,-0.8077739134540295
Gad1-F-500008,VGlut-F-700579,-0.8813652281003439
Gad1-F-500008,VGlut-F-700584,-0.8814943058977647
Gad1-F-500008,VGlut-F-700585,-0.8811056350171305
Gad1-F-500008,VGlut-F-700589,-0.8811843783760722
Gad1-F-500008,VGlut-F-700603,-0.8179267432318709
Gad1-F-500008,VGlut-F-800022,-0.8813983531711538
Gad1-F-500008,VGlut-F-800041,-0.8519960325404794
Gad1-F-500008,VGlut-F-800045,-0.8815234443014364
Gad1-F-500008,VGlut-F-800049,-0.8651217699635665
Gad1-F-500008,VGlut-F-800063,-0.8602472264543339
Gad1-F-500008,VGlut-F-800083,-0.88169386645825
Gad1-F-500008,VGlut-F-800085,-0.8249294639857212
Gad1-F-500008,VGlut-F-800086,-0.8815421533055989
Gad1-F-500008,VGlut-F-800134,-0.8813289398188364
Gad1-F-500008,VGlut-F-800137,-0.8555555128075842
Gad1-F-500008,VGlut-F-800154,-0.8495662367981462
Gad1-F-500008,VGlut-F-800199,-0.8814639701735106
Gad1-F-500008,VGlut-F-800240,-0.8404312898866393
Gad1-F-500008,VGlut-F-800250,-0.8147066609265348
Gad1-F-500008,VGlut-F-800260,-0.881571918402394
Gad1-F-500008,VGlut-F-800278,-0.8378086198985646
Gad1-F-500008,VGlut-F-800328,-0.7892360447885436
Gad1-F-500008,VGlut-F-800330,-0.8815732713405775
Gad1-F-500008,VGlut-F-900032,-0.8815772101502137
Gad1-F-500008,VGlut-F-900049,-0.8613605739896831
Gad1-F-500008,VGlut-F-900080,-0.8251016378831648
Gad1-F-500008,VGlut-F-900131,-0.8816629226961694
Gad1-F-500008,VGlut-F-900136,-0.8813100207540737
Gad1-F-500010,5-HT1B-F-500001,-0.8809454136327515
Gad1-F-500010,5HT1A-F-300008,-0.8811847040324942
Gad1-F-500010,5HT1A-F-700012,-0.8817099352519457
Gad1-F-500010,Cha-F-200058,-0.8808437754472986
Gad1-F-500010,Cha-F-300158,-0.8819253714207461
Gad1-F-500010,Cha-F-300205,-0.8813076777704083
Gad1-F-500010,Gad1-F-000355,-0.8813413647510013
Gad1-F-500010,Gad1-F-000361,-0.8814305327038199
Gad1-F-500010,Gad1-F-000394,-0.8809898765984658
Gad1-F-500010,Gad1-F-000492,-0.8817452265665581
Gad1-F-500010,Gad1-F-100350,-0.8812254413381901
Gad1-F-500010,Gad1-F-100497,-0.8813647587797737
Gad1-F-500010,Gad1-F-100601,-0.8813494716398591
Gad1-F-500010,Gad1-F-200281,-0.8814521353807409
Gad1-F-500010,Gad1-F-200344,-0.8808267368291196
Gad1-F-500010,Gad1-F-200461,-0.8819094094230315
Gad1-F-500010,Gad1-F-200479,-0.8806656766349981
Gad1-F-500010,Gad1-F-200614,-0.8814576779842274
Gad1-F-500010,Gad1-F-300048,-0.8813143414057762
Gad1-F-500010,Gad1-F-300137,-0.8812414451928832
Gad1-F-500010,Gad1-F-300223,-0.8817850487593275
Gad1-F-500010,Gad1-F-300276,-0.8812467600011317
Gad1-F-500010,Gad1-F-400291,-0.8819194705425455
Gad1-F-500010,Gad1-F-400417,-0.8816301671988938
Gad1-F-500010,Gad1-F-400645,-0.8811466599727915
Gad1-F-500010,Gad1-F-400667,-0.8816675838709671
Gad1-F-500010,Gad1-F-400824,-0.8817084660219545
Gad1-F-500010,Gad1-F-500141,-0.8813360832803178
Gad1-F-500010,Gad1-F-500358,-0.8812744356651666
Gad1-F-500010,Gad1-F-500382,-0.8814962123149093
Gad1-F-500010,Gad1-F-500596,-0.8810302865931413
Gad1-F-500010,Gad1-F-500697,-0.8812623061410947
Gad1-F-500010,Gad1-F-600299,-0.8812653869287244
Gad1-F-500010,Gad1-F-600475,-0.8816911003259096
Gad1-F-500010,Gad1-F-600662,-0.8808147730512773
Gad1-F-500010,Gad1-F-600684,-0.8815767472129235
Gad1-F-500010,Gad1-F-700105,-0.8812702990323797
Gad1-F-500010,Gad1-F-700252,-0.881181858523685
Gad1-F-500010,Gad1-F-700276,-0.8817116561725656
Gad1-F-500010,Gad1-F-700488,-0.8813680695222382
Gad1-F-500010,Gad1-F-800183,-0.881338363667362
Gad1-F-500010,Gad1-F-800493,-0.8813966469176673
Gad1-F-500010,Gad1-F-800638,-0.8809787627605775
Gad1-F-500010,Gad1-F-900200,-0.8812996120994525
Gad1-F-500010,Gad1-F-900485,-0.881822389319582
Gad1-F-500010,fru-F-400442,-0.8812106884848238
Gad1-F-500010,fru-F-400547,-0.8811217941796993
Gad1-F-500010,fru-F-500420,-0.881409340901893
Gad1-F-500010,fru-F-500439,-0.881484942028721
Gad1-F-500010,fru-F-500442,-0.881951188200112
Gad1-F-500010,fru-F-500512,-0.8815449705665067
Gad1-F-500010,fru-F-600263,-0.8819619027100398
Gad1-F-500010,fru-F-700165,-0.8821010066705618
Gad1-F-500010,fru-F-800076,-0.8813344077409356
Gad1-F-500010,Gad1-F-000185,-0.8818269899945647
Gad1-F-500010,Gad1-F-000550,-0.8814295619708998
Gad1-F-500010,Gad1-F-000619,-0.8810601244826379
Gad1-F-500010,Gad1-F-100061,-0.8817575606256809
Gad1-F-500010,Gad1-F-200064,-0.8814285236977629
Gad1-F-500010,Gad1-F-300166,-0.8815862404404478
Gad1-F-500010,Gad1-F-300249,-0.8809519055777224
Gad1-F-500010,Gad1-F-300563,-0.882322309707267
Gad1-F-500010,Gad1-F-300664,-0.8818345562800177
Gad1-F-500010,Gad1-F-400129,-0.881812176229005
Gad1-F-500010,Gad1-F-400314,-0.8820555487385413
Gad1-F-500010,Gad1-F-400339,-0.880946830343893
Gad1-F-500010,Gad1-F-500088,-0.8812975510451071
Gad1-F-500010,Gad1-F-500568,-0.8817173360921657
Gad1-F-500010,Gad1-F-500838,-0.8808245280819184
Gad1-F-500010,Gad1-F-700193,-0.8811410111980507
Gad1-F-500010,Gad1-F-700238,-0.8811785788877923
Gad1-F-500010,Gad1-F-700616,-0.8818319704496826
Gad1-F-500010,Gad1-F-900093,-0.8811181010815594
Gad1-F-500010,Trh-F-000032,-0.8808124625913876
Gad1-F-500010,Trh-F-300080,-0.8813369502717271
Gad1-F-500010,Trh-F-400000,-0.8812355088470722
Gad1-F-500010,Trh-F-400014,-0.8811253525224014
Gad1-F-500010,Trh-F-400030,-0.8812308022093601
Gad1-F-500010,Trh-F-500004,-0.8811422646468554
Gad1-F-500010,Trh-F-500049,-0.8813648115714188
Gad1-F-500010,Trh-F-500061,-0.8815665301410291
Gad1-F-500010,Trh-F-500199,-0.8815004379321256
Gad1-F-500010,Trh-F-500211,-0.8812293689174538
Gad1-F-500010,Trh-F-500220,-0.8816415865022997
Gad1-F-500010,Trh-F-600007,-0.881361974409471
Gad1-F-500010,Trh-F-600066,-0.881549694502789
Gad1-F-500010,Trh-F-600072,-0.8819436561715651
Gad1-F-500010,Trh-F-600092,-0.8815771699918056
Gad1-F-500010,Trh-F-600108,-0.8821190972858378
Gad1-F-500010,Trh-F-700019,-0.8818386870997261
Gad1-F-500010,Trh-F-700021,-0.8814843741944102
Gad1-F-500010,Trh-F-800002,-0.881522946671896
Gad1-F-500010,Trh-F-900031,-0.8811479146408274
Gad1-F-500010,VGlut-F-000563,-0.8817440650219526
Gad1-F-500010,VGlut-F-100370,-0.8811933846230569
Gad1-F-500010,VGlut-F-100376,-0.8813277113953211
Gad1-F-500010,VGlut-F-200559,-0.8815381450404473
Gad1-F-500010,VGlut-F-200571,-0.8814368510797084
Gad1-F-500010,VGlut-F-200574,-0.8819266696497368
Gad1-F-500010,VGlut-F-300627,-0.8818011816323946
Gad1-F-500010,VGlut-F-300636,-0.8807114929922636
Gad1-F-500010,VGlut-F-400096,-0.8809822154209946
Gad1-F-500010,VGlut-F-400151,-0.8813510022952342
Gad1-F-500010,VGlut-F-400167,-0.8821291494275094
Gad1-F-500010,VGlut-F-400178,-0.8813270834390285
Gad1-F-500010,VGlut-F-400225,-0.8813118499684407
Gad1-F-500010,VGlut-F-400263,-0.8815974690091748
Gad1-F-500010,VGlut-F-400434,-0.8811704618679177
Gad1-F-500010,VGlut-F-500039,-0.8809251606803519
Gad1-F-500010,VGlut-F-500092,-0.881568941502971
Gad1-F-500010,VGlut-F-500114,-0.8814424486875014
Gad1-F-500010,VGlut-F-500300,-0.8816453960133459
Gad1-F-500010,VGlut-F-500357,-0.8811907324109982
Gad1-F-500010,VGlut-F-500551,-0.8817494312049662
Gad1-F-500010,VGlut-F-500721,-0.8813047689131579
Gad1-F-500010,VGlut-F-500761,-0.8815784728768612
Gad1-F-500010,VGlut-F-500787,-0.8817436568748969
Gad1-F-500010,VGlut-F-500809,-0.8813888231035734
Gad1-F-500010,VGlut-F-600023,-0.8813726491761409
Gad1-F-500010,VGlut-F-600107,-0.8810616178519757
Gad1-F-500010,VGlut-F-600316,-0.8822568958651755
Gad1-F-500010,VGlut-F-600366,-0.8813543376880031
Gad1-F-500010,VGlut-F-600450,-0.8817007427429744
Gad1-F-500010,VGlut-F-600452,-0.8814965989202292
Gad1-F-500010,VGlut-F-600553,-0.8817501559665224
Gad1-F-500010,VGlut-F-600556,-0.8809206520041439
Gad1-F-500010,VGlut-F-600669,-0.8803546487059553
Gad1-F-500010,VGlut-F-600787,-0.8813171728871947
Gad1-F-500010,VGlut-F-700044,-0.8812008992898862
Gad1-F-500010,VGlut-F-700076,-0.8815853331620407
Gad1-F-500010,VGlut-F-700218,-0.8808615039787872
Gad1-F-500010,VGlut-F-700221,-0.8814154061130407
Gad1-F-500010,VGlut-F-700267,-0.8813684743391527
Gad1-F-500010,VGlut-F-700321,-0.8813634087918413
Gad1-F-500010,VGlut-F-700410,-0.8816449149371505
Gad1-F-500010,VGlut-F-700420,-0.8820875523109479
Gad1-F-500010,VGlut-F-700428,-0.8808405413352413
Gad1-F-500010,VGlut-F-700473,-0.8816166724409351
Gad1-F-500010,VGlut-F-700515,-0.8823747114780385
Gad1-F-500010,VGlut-F-700569,-0.8815220273420368
Gad1-F-500010,VGlut-F-800128,-0.8817066344970128
Gad1-F-500010,VGlut-F-800257,-0.8815699177046743
Gad1-F-500010,VGlut-F-800276,-0.881784230016933
Gad1-F-500010,VGlut-F-900045,-0.8814668573073745
Gad1-F-500010,VGlut-F-900120,-0.8814219543677643
Gad1-F-500010,Gad1-F-400019,0.058966065606336514
Gad1-F-500010,Gad1-F-400037,-0.05563920643927999
Gad1-F-500010,Gad1-F-400040,0.2648100717043709
Gad1-F-500010,Gad1-F-400041,0.01135238799976709
Gad1-F-500010,Gad1-F-400056,-0.32602912970751613
Gad1-F-500010,Gad1-F-400082,-0.1914687516587347
Gad1-F-500010,Gad1-F-400185,-0.009853478214783787
Gad1-F-500010,Gad1-F-400408,0.35962816385920027
Gad1-F-500010,Gad1-F-400536,0.11075197336239724
Gad1-F-500010,Gad1-F-400922,0.14580759483432018
Gad1-F-500010,Gad1-F-500008,-0.2313224298104008
Gad1-F-500010,Gad1-F-500010,0.9999999999999998
Gad1-F-500010,Gad1-F-500011,0.14459600551102025
Gad1-F-500010,Gad1-F-500029,0.03675539130708713
Gad1-F-500010,Gad1-F-500045,0.06520940664876866
Gad1-F-500010,Gad1-F-500051,-0.0680716389997595
Gad1-F-500010,Gad1-F-500063,-0.12656601965220712
Gad1-F-500010,Gad1-F-500079,-0.06925419650005815
Gad1-F-500010,Gad1-F-500097,-0.08019505792244629
Gad1-F-500010,Gad1-F-500114,-0.0352012072920559
Gad1-F-500010,Gad1-F-500154,-0.09809279244925359
Gad1-F-500010,Gad1-F-500558,0.13716816307079627
Gad1-F-500010,Gad1-F-600020,-0.004472945916258322
Gad1-F-500010,Gad1-F-600031,0.028620626483073577
Gad1-F-500010,Gad1-F-600043,0.05752079056471913
Gad1-F-500010,Gad1-F-600055,-0.08237772080135293
Gad1-F-500010,Gad1-F-600064,-0.0397226346580564
Gad1-F-500010,Gad1-F-600078,-0.2497082540742795
Gad1-F-500010,Gad1-F-600451,0.046295278398780046
Gad1-F-500010,Gad1-F-700009,0.026928847659739064
Gad1-F-500010,Gad1-F-700011,0.21197981749905298
Gad1-F-500010,Gad1-F-700059,-0.20802588382831766
Gad1-F-500010,Gad1-F-700439,0.3268961363142969
Gad1-F-500010,Gad1-F-700448,0.2456720816922432
Gad1-F-500010,Gad1-F-700462,-0.20281919473081295
Gad1-F-500010,Gad1-F-800021,-0.022209866410899837
Gad1-F-500010,Gad1-F-800029,0.321951295288469
Gad1-F-500010,Gad1-F-900026,0.15091316539609284
Gad1-F-500010,Gad1-F-900562,-0.02281720454352902
Gad1-F-500010,Gad1-F-900615,-0.07245642187572761
Gad1-F-500010,Trh-F-700013,0.10533764013724117
Gad1-F-500010,VGlut-F-100079,0.0732120222283918
Gad1-F-500010,VGlut-F-100195,0.05392738914988869
Gad1-F-500010,VGlut-F-100225,0.02805441111461325
Gad1-F-500010,VGlut-F-200120,0.3305663886515057
Gad1-F-500010,VGlut-F-200218,0.028842606222861708
Gad1-F-500010,VGlut-F-200334,-0.012322681264341474
Gad1-F-500010,VGlut-F-200586,-0.02713757019362635
Gad1-F-500010,VGlut-F-300236,0.22151957694383845
Gad1-F-500010,VGlut-F-300505,-0.008567737429221657
Gad1-F-500010,VGlut-F-300655,0.23058309719274894
Gad1-F-500010,VGlut-F-400497,0.011187271938461673
Gad1-F-500010,VGlut-F-400506,0.22477490182515625
Gad1-F-500010,VGlut-F-400764,0.05174032761478789
Gad1-F-500010,VGlut-F-400861,0.026719788568546593
Gad1-F-500010,VGlut-F-500310,0.054183241563206974
Gad1-F-500010,VGlut-F-500345,-0.003941183697629094
Gad1-F-500010,VGlut-F-500565,-0.05893362765492237
Gad1-F-500010,VGlut-F-500567,-0.0380759470196638
Gad1-F-500010,VGlut-F-500652,-0.0027958696843989675
Gad1-F-500010,VGlut-F-500660,0.1032615497724286
Gad1-F-500010,VGlut-F-500679,-0.0423314623643338
Gad1-F-500010,VGlut-F-500800,0.26698360546579164
Gad1-F-500010,VGlut-F-600255,0.20707051229284923
Gad1-F-500010,VGlut-F-600511,0.16527909612321437
Gad1-F-500010,VGlut-F-600684,0.03176090155033166
Gad1-F-500010,VGlut-F-700294,-0.018225803883394433
Gad1-F-500010,VGlut-F-700326,0.10353433991908902
Gad1-F-500010,VGlut-F-800014,0.16989840722917848
Gad1-F-500010,VGlut-F-800158,0.16599980966043615
Gad1-F-500010,VGlut-F-900094,0.0379689060972335
Gad1-F-500010,VGlut-F-500341,-0.7894174109163892
Gad1-F-500010,VGlut-F-500343,-0.7713268176462249
Gad1-F-500010,VGlut-F-500371,-0.881096267856895
Gad1-F-500010,VGlut-F-500410,-0.7569971977236527
Gad1-F-500010,VGlut-F-500416,-0.804967168457124
Gad1-F-500010,VGlut-F-500425,-0.7342558210827328
Gad1-F-500010,VGlut-F-500465,-0.737690111527364
Gad1-F-500010,VGlut-F-500482,-0.8812083248475098
Gad1-F-500010,VGlut-F-500632,-0.8380383475292132
Gad1-F-500010,VGlut-F-500677,-0.8804575709000997
Gad1-F-500010,VGlut-F-500736,-0.7777541016690166
Gad1-F-500010,VGlut-F-500740,-0.8696082251163955
Gad1-F-500010,VGlut-F-500748,-0.881057206618475
Gad1-F-500010,VGlut-F-500764,-0.8815716957583158
Gad1-F-500010,VGlut-F-500777,-0.8434514493593064
Gad1-F-500010,VGlut-F-500780,-0.8818065441461767
Gad1-F-500010,VGlut-F-500789,-0.8814831812340476
Gad1-F-500010,VGlut-F-500803,-0.8716089024969742
Gad1-F-500010,VGlut-F-500841,-0.7821794065847648
Gad1-F-500010,VGlut-F-500869,-0.8811491351883519
Gad1-F-500010,VGlut-F-600089,-0.7907754870106374
Gad1-F-500010,VGlut-F-600169,-0.8452417852259202
Gad1-F-500010,VGlut-F-600180,-0.7499451651677793
Gad1-F-500010,VGlut-F-600187,-0.8301825603600482
Gad1-F-500010,VGlut-F-600192,-0.8667884013720257
Gad1-F-500010,VGlut-F-600195,-0.7833430112208897
Gad1-F-500010,VGlut-F-600291,-0.8810975855254577
Gad1-F-500010,VGlut-F-600312,-0.8818409869112939
Gad1-F-500010,VGlut-F-600388,-0.8466948706495472
Gad1-F-500010,VGlut-F-600461,-0.8215788728510331
Gad1-F-500010,VGlut-F-600483,-0.8815858914688015
Gad1-F-500010,VGlut-F-600579,-0.7618915567543861
Gad1-F-500010,VGlut-F-600594,-0.8810584909225945
Gad1-F-500010,VGlut-F-600602,-0.8816961811511865
Gad1-F-500010,VGlut-F-600626,-0.8638797928420678
Gad1-F-500010,VGlut-F-600681,-0.7858127137148343
Gad1-F-500010,VGlut-F-600683,-0.763490813161259
Gad1-F-500010,VGlut-F-600692,-0.839587158542735
Gad1-F-500010,VGlut-F-600706,-0.8667029466399624
Gad1-F-500010,VGlut-F-600785,-0.8555968792723827
Gad1-F-500010,VGlut-F-600796,-0.8821611225400279
Gad1-F-500010,VGlut-F-700004,-0.8505066386135696
Gad1-F-500010,VGlut-F-700025,-0.8813668665640058
Gad1-F-500010,VGlut-F-700029,-0.8318267679261835
Gad1-F-500010,VGlut-F-700036,-0.766941441892133
Gad1-F-500010,VGlut-F-700037,-0.7782031297372382
Gad1-F-500010,VGlut-F-700041,-0.7918105371754215
Gad1-F-500010,VGlut-F-700046,-0.7587599384051137
Gad1-F-500010,VGlut-F-700074,-0.8819706752822257
Gad1-F-500010,VGlut-F-700081,-0.882335211910175
Gad1-F-500010,VGlut-F-700102,-0.8820067699488772
Gad1-F-500010,VGlut-F-700108,-0.7884660020329397
Gad1-F-500010,VGlut-F-700145,-0.8089369748820785
Gad1-F-500010,VGlut-F-700199,-0.7727993670885902
Gad1-F-500010,VGlut-F-700229,-0.7836872340466031
Gad1-F-500010,VGlut-F-700339,-0.8075616337022526
Gad1-F-500010,VGlut-F-700349,-0.8703382635172328
Gad1-F-500010,VGlut-F-700365,-0.8668631714024024
Gad1-F-500010,VGlut-F-700389,-0.8474363134907542
Gad1-F-500010,VGlut-F-700401,-0.8391055063801487
Gad1-F-500010,VGlut-F-700408,-0.7401607166562518
Gad1-F-500010,VGlut-F-700442,-0.7890139400317835
Gad1-F-500010,VGlut-F-700462,-0.8810358766815094
Gad1-F-500010,VGlut-F-700488,-0.8293754839532649
Gad1-F-500010,VGlut-F-700493,-0.8323942199313299
Gad1-F-500010,VGlut-F-700496,-0.8810292713343651
Gad1-F-500010,VGlut-F-700499,-0.7967442891300327
Gad1-F-500010,VGlut-F-700508,-0.8808835180191091
Gad1-F-500010,VGlut-F-700551,-0.8537867418817287
Gad1-F-500010,VGlut-F-700555,-0.881817274957123
Gad1-F-500010,VGlut-F-700571,-0.7505436422332965
Gad1-F-500010,VGlut-F-700574,-0.7849826933709354
Gad1-F-500010,VGlut-F-700579,-0.7896156816731572
Gad1-F-500010,VGlut-F-700584,-0.881199254928748
Gad1-F-500010,VGlut-F-700585,-0.7950843015704907
Gad1-F-500010,VGlut-F-700589,-0.8772547184379018
Gad1-F-500010,VGlut-F-700603,-0.8593935433504847
Gad1-F-500010,VGlut-F-800022,-0.8807135698517756
Gad1-F-500010,VGlut-F-800041,-0.8499791941810242
Gad1-F-500010,VGlut-F-800045,-0.877413393422023
Gad1-F-500010,VGlut-F-800049,-0.7748399110391533
Gad1-F-500010,VGlut-F-800063,-0.8553056790051068
Gad1-F-500010,VGlut-F-800083,-0.7687733949961624
Gad1-F-500010,VGlut-F-800085,-0.746882860561551
Gad1-F-500010,VGlut-F-800086,-0.7763047270628989
Gad1-F-500010,VGlut-F-800134,-0.8816749017628212
Gad1-F-500010,VGlut-F-800137,-0.8597421936655908
Gad1-F-500010,VGlut-F-800154,-0.7795147217473459
Gad1-F-500010,VGlut-F-800199,-0.8162523473078522
Gad1-F-500010,VGlut-F-800240,-0.7775146350566169
Gad1-F-500010,VGlut-F-800250,-0.801696776130596
Gad1-F-500010,VGlut-F-800260,-0.8811488447587781
Gad1-F-500010,VGlut-F-800278,-0.8820370709072485
