neuron_id,group,exclusive,n_pairs,sidetot_top1,sidetot_top2,sidetot_top1_2_sum,sidetot_top3_sum,sidetot_balance21,sidetot_dominance_gap,sidetot_hhi,sidetot_entropy,sidetot_neff_shannon,sidetot_neff_simpson,sidetot_n_above_thr,sidetot_n_above_10pct,sidetot_n_above_20pct,regiontot_top1,regiontot_top2,regiontot_top1_2_sum,regiontot_top3_sum,regiontot_balance21,regiontot_dominance_gap,regiontot_hhi,regiontot_entropy,regiontot_neff_shannon,regiontot_neff_simpson,regiontot_n_above_thr,regiontot_n_above_10pct,regiontot_n_above_20pct,top_region,second_region,top_region_laterality,other_fraction,neuropil_fraction,total_voxels,neuropil_voxels
Trh-M-100060,dense,True,3,0.3156337721420966,0.23027780466556966,0.5459115768076662,0.6128339463749879,0.7295727675234317,0.08535596747652693,0.23218282002607504,1.6515535668018226,5.215075505137081,4.306950875554428,4.0,2.0,2.0,0.3811465492207918,0.23126391443229116,0.6124104636530829,0.6828174910463652,0.6067585156026793,0.1498826347885006,0.2744882331615699,1.452931628934332,4.275630722505488,3.643143418142,3.0,2.0,2.0,dfp_5,dlp_23,0.6562331354560172,0.2632368599361146,0.7367631400638854,165296.0,121784.0
Trh-M-100071,dense,True,6,0.35231655909576476,0.1518956572912602,0.504212216387025,0.6295744286162054,0.43113402810559565,0.20042090180450456,0.2107556820185447,1.782857943151243,5.9468278512737545,4.744830556511443,4.0,4.0,1.0,0.35231655909576476,0.2772578695204406,0.6295744286162054,0.7331175518611153,0.7869566796179963,0.07505868957532413,0.2501521839143399,1.5565510529003284,4.742436593546477,3.9975665387052226,4.0,3.0,2.0,dfp_5,fb_6,1.0,0.18841432601339467,0.8115856739866053,156331.0,126876.0
Trh-M-200043,dense,True,3,0.7383347359702909,0.009057027211156974,0.7473917631814478,0.7487409663500715,0.01226683070688064,0.7292777087591339,0.6078512505347732,0.6297110384842353,1.8770681004468683,1.645139331572031,1.0,1.0,1.0,0.7383347359702909,0.009057027211156974,0.7473917631814478,0.7487409663500715,0.01226683070688064,0.7292777087591339,0.6078512505347731,0.6297110384842353,1.8770681004468683,1.6451393315720315,1.0,1.0,1.0,al_3,ammc_2,1.0,0.25025715010887134,0.7497428498911286,74859.0,56125.0
Trh-M-300071,dense,True,6,0.2670850342208412,0.22892422673084345,0.4960092609516846,0.6786693474684701,0.8571211314728919,0.03816080748999773,0.19766233614844975,1.7325154058289671,5.654860302080833,5.05913275885282,4.0,3.0,2.0,0.4115843132476289,0.2670850342208412,0.6786693474684701,0.7753813034383313,0.6489193723477745,0.14449927902678772,0.28129562226079485,1.4477789029462063,4.253656231850154,3.5549788936028297,3.0,2.0,2.0,fb_6,dfp_5,0.11240501332280667,0.17140884258413047,0.8285911574158695,49239.0,40799.0
Trh-M-300138,dense,True,6,0.2704405686057062,0.1834862385321101,0.4539268071378163,0.6149561447726586,0.6784715750232992,0.0869543300735961,0.1932913047951742,1.7868991825010778,5.970909032127136,5.173538463407209,4.0,3.0,1.0,0.34451557616695233,0.2704405686057062,0.6149561447726586,0.7075814094162719,0.7849879288901894,0.07407500756124613,0.2525366574201125,1.5367469089860935,4.64944058930095,3.9598211610777345,3.0,2.0,2.0,fb_6,dfp_5,0.06518399297680884,0.2238380885169876,0.7761619114830124,39676.0,30795.0
Trh-M-300140,dense,True,5,0.262590537506883,0.20744207717395907,0.47003261468084206,0.6710364691431234,0.7899830631502539,0.05514846033292392,0.2095186620248496,1.7036931082512274,5.494200647720193,4.772844530103942,3.0,3.0,3.0,0.40844593163624043,0.262590537506883,0.6710364691431234,0.7138802998856368,0.6429015866431609,0.14585539412935744,0.29303792149324553,1.4099469666762792,4.09573818770219,3.412527617259426,2.0,2.0,2.0,fb_6,dfp_5,0.015762729441045318,0.23304671947138803,0.766953280528612,47218.0,36214.0
Trh-M-400023,dense,True,5,0.21586467811024607,0.15201825970046587,0.3678829378107119,0.5022668292530407,0.7042294322132098,0.0638464184097802,0.17549765598719871,1.897608150553959,6.669921898935524,5.698081802716173,5.0,4.0,1.0,0.2864021511427946,0.21586467811024607,0.5022668292530407,0.6084482381265047,0.7537117903930131,0.07053747303254854,0.21787943247595493,1.662158992393792,5.270677922859166,4.589694349008181,5.0,3.0,2.0,fb_6,dfp_5,0.06157205240174673,0.2669855860926117,0.7330144139073883,31983.0,23444.0
Trh-M-400052,dense,True,6,0.26917246932878597,0.21138269148784994,0.4805551608166359,0.6715219553787125,0.785305763308403,0.05778977784093603,0.20202669697902564,1.7316096664909648,5.649740791475392,4.949840862387706,4.0,3.0,2.0,0.4023494860499266,0.26917246932878597,0.6715219553787126,0.7412012694803658,0.6690016482222746,0.13317701672114063,0.2827621630010853,1.4518469083508683,4.270995372337869,3.5365410611750123,3.0,2.0,2.0,fb_6,dfp_5,0.050741700023546034,0.20539055468712994,0.79460944531287,42222.0,33550.0
Trh-M-400110,dense,True,6,0.24641361795593383,0.18765872743496465,0.43407234539089845,0.5793808772050244,0.7615598885793872,0.05875489052096919,0.18821739883056565,1.797323267360091,6.033475828813109,5.313005100555053,4.0,4.0,1.0,0.3292607591461322,0.24641361795593383,0.575674377102066,0.7209829089161919,0.7483844069209924,0.08284714119019834,0.24136371602287027,1.571705173573546,4.814851355171916,4.143124809634791,3.0,3.0,2.0,fb_6,dfp_5,0.1398790910986033,0.22447205253163108,0.775527947468369,43707.0,33896.0
Trh-M-400131,dense,True,6,0.17282399881779223,0.17270085217476971,0.3455248509925619,0.511969853701788,0.9992874447769702,0.00012314664302251477,0.17527160765235195,1.9023992122290783,6.701954580123265,5.705430636452436,4.0,4.0,0.0,0.33914585488399585,0.17282399881779223,0.511969853701788,0.6387616373577656,0.5095860566448802,0.16632185606620362,0.23281091908047857,1.660707869788983,5.263035069682308,4.295331180984333,3.0,3.0,1.0,fb_6,dfp_5,0.018445896877269427,0.26323826412491996,0.7367617358750801,40602.0,29914.0
Trh-M-500163,dense,True,8,0.6854971754236865,0.06454031895215717,0.7500374943758437,0.7549367594860771,0.09415110851808633,0.6209568564715293,0.5341518249341037,0.8063967559142073,2.2398228007150656,1.872126899731862,2.0,1.0,1.0,0.6854971754236865,0.06454031895215717,0.7500374943758437,0.7549367594860771,0.09415110851808633,0.6209568564715293,0.5341518249341037,0.8063967559142073,2.2398228007150656,1.872126899731862,2.0,1.0,1.0,dfp_5,mb_4,1.0,0.24506324051392292,0.7549367594860771,20003.0,15101.0
Trh-M-700039,dense,True,8,0.23122854990373615,0.22288568319428556,0.4541142330980217,0.5912204581601048,0.9639193918185109,0.008342866709450586,0.17287793536480417,1.8919852501897676,6.632522836798081,5.784428174074479,5.0,4.0,2.0,0.23122854990373615,0.22288568319428556,0.4541142330980217,0.5912204581601048,0.9639193918185109,0.008342866709450586,0.1728779353648042,1.8919852501897676,6.632522836798081,5.7844281740744785,5.0,4.0,2.0,spp_20,dlp_23,1.0,0.1699545188202796,0.8300454811797204,143356.0,118992.0
VGlut-F-000016,dense,True,6,0.9352260582686678,0.011688372034080876,0.9469144303027487,0.9546236023165534,0.012497910992470539,0.9235376862345869,0.8767475446081243,0.30032962994966533,1.3503038348099226,1.140579185137,1.0,1.0,1.0,0.9352260582686678,0.011688372034080876,0.9469144303027487,0.9546236023165534,0.012497910992470539,0.9235376862345869,0.8767475446081242,0.3003296299496654,1.3503038348099226,1.1405791851370002,1.0,1.0,1.0,vlp_21,dlp_23,1.0,0.04359800786546755,0.9564019921345325,236731.0,226410.0
VGlut-F-000111,dense,True,7,0.7195893465624373,0.06510573261174583,0.7846950791741831,0.8400481058328322,0.09047623192695049,0.6544836139506915,0.5313418446877226,1.1604110371651775,3.191244726756117,1.8820275685001144,3.0,1.0,1.0,0.7197083583884546,0.09442648827420325,0.8141348466626579,0.8785515634395671,0.13120104438642297,0.6252818701142513,0.5365404781228263,1.0542805281385172,2.8699095917372657,1.8637922780750145,3.0,1.0,1.0,vlp_21,spp_20,0.9996692776327241,0.06933378432551614,0.9306662156744838,159648.0,148579.0
VGlut-F-000158,dense,True,9,0.671457748031949,0.1185720723744139,0.7900298204063629,0.8482035842018966,0.17658902994559242,0.5528856756575351,0.4774747571982607,1.1384171476480187,3.121823067395844,2.094351554557202,3.0,2.0,1.0,0.671457748031949,0.1185720723744139,0.7900298204063629,0.8482035842018966,0.17658902994559242,0.5528856756575351,0.4774747571982608,1.1384171476480187,3.121823067395844,2.0943515545572016,3.0,2.0,1.0,dlp_23,idlp_24,1.0,0.08420669089374921,0.9157933091062508,104291.0,95509.0
VGlut-F-000177,dense,True,6,0.5194048830111903,0.298118006103764,0.8175228891149542,0.8853128179043743,0.573960730548891,0.22128687690742627,0.36919866138650026,1.2411716364933434,3.4596645603471705,2.708568867082477,3.0,2.0,2.0,0.5194048830111903,0.298118006103764,0.8175228891149542,0.8853128179043743,0.573960730548891,0.22128687690742627,0.3691986613865003,1.2411716364933434,3.4596645603471705,2.7085688670824766,3.0,2.0,2.0,vlp_21,dlp_23,1.0,0.06069430315361139,0.9393056968463886,78640.0,73867.0
VGlut-F-000303,dense,True,5,0.2557926891217328,0.12811985668131912,0.3839125458030519,0.49840493623131465,0.500873801832336,0.1276728324404137,0.13584180236659113,2.209080431679063,9.107337721993273,7.361504209884803,6.0,4.0,1.0,0.2557926891217328,0.12811985668131912,0.3839125458030519,0.5013038207026408,0.500873801832336,0.1276728324404137,0.13895645707957516,2.163749822492759,8.703713924929643,7.196498968215183,6.0,4.0,1.0,dlp_23,spp_20,1.0,0.13051075906070725,0.8694892409392928,147643.0,128374.0
VGlut-F-000463,dense,True,5,0.5464594795236594,0.07244770321255327,0.6189071827362126,0.6911311563768012,0.1325765329859496,0.4740117763111061,0.34316518083439845,1.4989428288068165,4.4769536612661565,2.914048556932619,4.0,1.0,1.0,0.5464594795236594,0.07244770321255327,0.6189071827362126,0.6911311563768012,0.1325765329859496,0.4740117763111061,0.34316518083439845,1.4989428288068165,4.4769536612661565,2.914048556932619,4.0,1.0,1.0,al_3,pan_11,1.0,0.16688192163363266,0.8331180783663673,98333.0,81923.0
VGlut-F-000556,dense,True,5,0.5133036818696213,0.09703397636655525,0.6103376582361766,0.6909492854699055,0.18903814602132896,0.416269705503066,0.31277300202874336,1.6011206648363343,4.958586225059667,3.1972068992965754,3.0,1.0,1.0,0.5180145800984288,0.10021843829776035,0.6182330183961892,0.7152669947627444,0.1934664431235076,0.4177961418006685,0.320804019341533,1.5224105120653133,4.583259893433908,3.1171679271742048,3.0,2.0,1.0,dmp_10,ccp_16,0.9818117156937459,0.17292154643787666,0.8270784535621233,75994.0,62853.0
VGlut-F-100002,dense,True,5,0.1743714963717027,0.15710011349176325,0.33147160986346597,0.463431578223338,0.9009506528342078,0.017271382879939456,0.13741015787172278,2.11017802491747,8.249709807813613,7.277482360027089,5.0,5.0,0.0,0.1743714963717027,0.15710011349176325,0.33147160986346597,0.463431578223338,0.9009506528342078,0.017271382879939456,0.13741015787172278,2.11017802491747,8.249709807813613,7.277482360027089,5.0,5.0,0.0,al_3,vmp_15,1.0,0.185108505003955,0.814891494996045,145385.0,118473.0
VGlut-F-100003,dense,True,5,0.3896310044201324,0.06963540013187135,0.45926640455200374,0.5084434296319813,0.17872140394860545,0.319995604288261,0.21159961539022148,2.085774239981855,8.050822337838229,4.725906510538073,2.0,1.0,1.0,0.4118110332364649,0.11881242521184888,0.5306234584483138,0.5774255781581968,0.2885120009488088,0.292998608024616,0.236058243507947,1.8922590050838866,6.634338770934098,4.236242654098774,2.0,2.0,1.0,al_3,ms_12,0.8922805509021097,0.21136657793841118,0.7886334220615888,163796.0,129175.0
VGlut-F-100035,dense,True,5,0.19926430775313056,0.14820417178757747,0.34746847954070803,0.47057660739301954,0.7437567392710805,0.05106013596555309,0.11895893613349723,2.310680862072319,10.081286284308117,8.406262131310482,5.0,4.0,0.0,0.19926430775313056,0.17483863759421758,0.3741029453473481,0.4972110731996596,0.877420746172094,0.024425670158912977,0.1269056087754697,2.2314100754051154,9.312988841780967,7.879872368519741,5.0,4.0,0.0,spp_20,dfp_5,1.0,0.12291045353364331,0.8770895464663567,116353.0,102052.0
VGlut-F-100125,dense,True,6,0.5986667742158512,0.13800672950611878,0.73667350372197,0.8150250051854071,0.2305234488533015,0.46066004470973243,0.3915558124294682,1.411014534780076,4.100113001943457,2.553914329084649,3.0,2.0,1.0,0.6076720979004863,0.13800672950611878,0.7456788274066051,0.8698923739946072,0.2271072342846307,0.46966536839436746,0.4103436510370545,1.2576558937688542,3.51716720312865,2.4369817772803772,4.0,3.0,1.0,vlp_21,dlp_23,0.9703612401630796,0.05716623262888618,0.9428337673711138,173564.0,163642.0
VGlut-F-200036,dense,True,7,0.4068184978907424,0.27546175190892774,0.6822802497996702,0.8112793955006921,0.6771121601823213,0.13135674598181468,0.2726110885565827,1.57506621744448,4.831061508066204,3.668229364017383,3.0,3.0,2.0,0.4068184978907424,0.27546175190892774,0.6822802497996702,0.8112793955006921,0.6771121601823213,0.13135674598181468,0.2730014990690881,1.5559030161714942,4.739364316031545,3.6629835492109564,3.0,3.0,2.0,vlp_21,dmp_10,1.0,0.11747604320501188,0.8825239567949881,151001.0,133262.0
VGlut-F-200062,dense,True,8,0.4170112039144197,0.2612327085989348,0.6782439125133546,0.7354152517802747,0.6264405036286406,0.15577849531548488,0.27239301139078315,1.5449362545670693,4.687672799765619,3.671166139300726,4.0,2.0,2.0,0.4170112039144197,0.2612327085989348,0.6782439125133546,0.7354152517802747,0.6264405036286406,0.15577849531548488,0.2723930113907831,1.5449362545670697,4.687672799765622,3.6711661393007264,4.0,2.0,2.0,dfp_5,dlp_23,1.0,0.1486295956502917,0.8513704043497082,251787.0,214364.0
VGlut-F-200143,dense,True,4,0.6159436554312914,0.12049843272319183,0.7364420881544832,0.8166789210943849,0.19563223301458854,0.49544522270809954,0.4097881912275248,1.3374909895739977,3.8094734960409755,2.440285058006405,4.0,2.0,1.0,0.6240547966409968,0.13087728803064896,0.7549320846716459,0.8851747223404667,0.2097208269772172,0.49317750861034787,0.4303060895565135,1.1712084121490842,3.2258884869983895,2.323927139935738,3.0,3.0,1.0,dlp_23,idlp_24,0.9740050352841959,0.07616578305793119,0.9238342169420688,129205.0,119364.0
VGlut-F-200251,dense,True,5,0.38526403157518313,0.24342735544596855,0.6286913870211517,0.6969100292706186,0.6318455279894574,0.14183667612921458,0.2349670418548288,1.7790141281580474,5.9240132209165335,4.255916030205787,4.0,2.0,2.0,0.6286913870211517,0.09858856459182277,0.7272799516129744,0.7983859218478899,0.15681551652703946,0.5301028224293289,0.4283489203219072,1.2471589651694959,3.480440844333824,2.3345453964223677,4.0,1.0,1.0,dfp_5,mb_4,0.22560620211652843,0.1246848883257471,0.8753151116742529,226507.0,198265.0
VGlut-F-200319,dense,True,5,0.6126494045200881,0.16214800401975668,0.7747974085398448,0.8196561825140585,0.2646668760688235,0.4505014005003314,0.4162023923822217,1.2480931051531428,3.4836935823069997,2.402677202973991,2.0,2.0,1.0,0.6126494045200881,0.16214800401975668,0.7747974085398448,0.8196561825140585,0.2646668760688235,0.4505014005003314,0.4162023923822217,1.2480931051531428,3.4836935823069997,2.402677202973991,2.0,2.0,1.0,lh_25,dlp_23,1.0,0.09876200047039706,0.9012379995296029,93538.0,84300.0
VGlut-F-200392,dense,True,6,0.7277194582784672,0.15685942752892884,0.884578885807396,0.9021090652287456,0.21554931058186083,0.5708600307495384,0.5590667765109351,0.928586838936194,2.5309300374785653,1.7886950933498023,2.0,2.0,1.0,0.7277194582784672,0.15685942752892884,0.884578885807396,0.9021090652287456,0.21554931058186083,0.5708600307495384,0.559066776510935,0.928586838936194,2.5309300374785653,1.7886950933498025,2.0,2.0,1.0,vlp_21,lh_25,1.0,0.06498598615535138,0.9350140138446487,135937.0,127103.0
VGlut-F-200459,dense,True,1,0.2826172310239078,0.10562730137843947,0.38824453240234724,0.4872926769740123,0.3737468554049488,0.17698992964546834,0.14024871318530382,2.22510785293746,9.254480873030408,7.13019019774355,6.0,2.0,1.0,0.2826172310239078,0.10672029033182295,0.38933752135573074,0.4949648227341702,0.377614237975444,0.17589694069208484,0.14588285045510355,2.1354642337890555,8.460973465048466,6.854815332167895,7.0,3.0,1.0,dlp_23,ccp_16,1.0,0.12816621921326019,0.8718337807867398,94237.0,82159.0
VGlut-F-300438,dense,True,5,0.3605634847997625,0.21437405694214262,0.5749375417419051,0.7371558611818834,0.5945528762048503,0.1461894278576199,0.2253571240643061,1.6653271879495914,5.287402941305247,4.437401320912526,4.0,4.0,2.0,0.3605634847997625,0.21437405694214262,0.5749375417419051,0.7371558611818834,0.5945528762048503,0.1461894278576199,0.2253571240643061,1.6653271879495914,5.287402941305247,4.437401320912526,4.0,4.0,2.0,dlp_23,lh_25,1.0,0.0999579488955401,0.9000420511044599,80854.0,72772.0
VGlut-F-400049,dense,True,6,0.4279209846095473,0.30365908605847897,0.7315800706680262,0.7883753468187531,0.7096148517594901,0.12426189855106834,0.29840171856674746,1.4403762571711656,4.222284182863292,3.3511871339183212,3.0,2.0,2.0,0.4279209846095473,0.30365908605847897,0.7315800706680262,0.7883753468187531,0.7096148517594901,0.12426189855106834,0.29840171856674746,1.4403762571711656,4.222284182863292,3.3511871339183212,3.0,2.0,2.0,dfp_5,dlp_23,1.0,0.13222983708411393,0.867770162915886,42169.0,36593.0
VGlut-F-400184,dense,True,8,0.5633732052793291,0.0770836151423216,0.6404568204216508,0.7170959825310634,0.13682513548741168,0.4862895901370075,0.3845200746596493,1.2708872249562844,3.564013241523878,2.6006444550005123,3.0,1.0,1.0,0.6404568204216506,0.08390500299522696,0.7243618234168776,0.7468550116910472,0.13100805599975862,0.5565518174264237,0.4724874572491634,1.0107144999019866,2.7475634476685222,2.116458298855235,2.0,1.0,1.0,al_3,ms_12,0.7592855203210331,0.23351175868132718,0.7664882413186728,51749.0,39665.0
VGlut-F-400186,dense,True,7,0.6227448419677932,0.08221255621438878,0.704957398182182,0.7769012838471179,0.13201643863417276,0.5405322857534045,0.4420761370557381,1.1135818975437901,3.045246643971476,2.2620537870695276,3.0,1.0,1.0,0.7049573981821821,0.07207026930246764,0.7770276674846497,0.7853268596825664,0.10223351012175991,0.6328871288797144,0.5444962443626753,0.8559399960370946,2.353585702328385,1.8365599585916061,2.0,1.0,1.0,al_3,ms_12,0.7667587958467169,0.20553139053597194,0.7944686094640281,94949.0,75434.0
VGlut-F-400334,dense,True,5,0.227161455107446,0.22414718599397146,0.45130864110141744,0.5555044329221893,0.9867307192936899,0.003014269113474549,0.16489261418524542,2.0711419018838004,7.933877657010326,6.064553011917012,5.0,3.0,2.0,0.2279813834964342,0.22414718599397146,0.4521285694904057,0.5563243613111776,0.9831819710729902,0.0038341975024627495,0.16552054704600236,2.050200289023488,7.769457087451676,6.0415460065031965,5.0,3.0,2.0,dfp_5,spp_20,0.9928070583973713,0.2071056527868717,0.7928943472131283,169527.0,134417.0
VGlut-F-400757,dense,True,9,0.6898476977985087,0.08675218205590303,0.7765998798544118,0.7984204388847662,0.12575555783218934,0.6030955157426057,0.5174611785454238,0.9701916002752874,2.6384499386621987,1.9325121216068537,2.0,1.0,1.0,0.7116682568288633,0.08873105056715785,0.8003993073960212,0.8069366408707023,0.12468035452717297,0.6229372062617053,0.5479245451701633,0.8585677571296935,2.3597784962930755,1.8250688143372737,2.0,1.0,1.0,al_3,ms_12,0.9386777228828919,0.18302766882221988,0.8169723311777801,56598.0,46239.0
VGlut-F-400898,dense,True,8,0.7059279778393351,0.07403508771929825,0.7799630655586334,0.8179501385041551,0.10487626222989589,0.6318928901200369,0.5294277245331828,0.992843777643863,2.698898637201402,1.8888319475179343,2.0,1.0,1.0,0.7799630655586334,0.04810710987996306,0.8280701754385964,0.8376177285318559,0.061678702497928256,0.7318559556786703,0.6347914361887611,0.7118621560073387,2.0377823964373993,1.5753205588341315,1.0,1.0,1.0,al_3,ms_12,0.8101574523499467,0.15490304709141275,0.8450969529085872,54150.0,45762.0
VGlut-F-500002,dense,True,5,0.5754564417465489,0.1262919820938899,0.7017484238404388,0.7540253591768815,0.219464016617114,0.44916445965265894,0.3798668533755901,1.3231037289140564,3.755057991533634,2.6325013385973386,3.0,2.0,1.0,0.5754564417465489,0.1262919820938899,0.7017484238404388,0.7540253591768815,0.219464016617114,0.44916445965265894,0.3798668533755901,1.3231037289140561,3.7550579915336333,2.6325013385973386,3.0,2.0,1.0,dfp_5,fspp_19,1.0,0.16552605057772987,0.8344739494222702,85334.0,71209.0
VGlut-F-500335,dense,True,7,0.6595784957092378,0.08818147400302877,0.7477599697122665,0.8226432357395255,0.13369367645651964,0.571397021706209,0.474439130822827,1.0713598029738292,2.919346538274868,2.1077519433645464,3.0,1.0,1.0,0.7344617617364967,0.08818147400302877,0.8226432357395255,0.8316980060575466,0.12006271612362808,0.6462802877334679,0.5732688212647867,0.8206560965350749,2.2719899933982943,1.744382326242213,2.0,1.0,1.0,al_3,ms_12,0.7960866857106037,0.16110865724381626,0.8388913427561837,63392.0,53179.0
VGlut-F-500876,dense,True,8,0.7522559265867959,0.04787152689268417,0.80012745347948,0.8238338006627581,0.06363728779099319,0.7043843996941117,0.5960696348891539,0.7997440355365343,2.2249713420028447,1.6776563365553114,1.0,1.0,1.0,0.7759622737700739,0.04787152689268417,0.823833800662758,0.8338516441498852,0.061693111264413125,0.7280907468773897,0.631736115221844,0.6937072598437758,2.0011204723150366,1.5829394202812583,1.0,1.0,1.0,al_3,ms_12,0.9388981965112841,0.1650012745347948,0.8349987254652051,39230.0,32757.0
VGlut-F-600204,dense,True,5,0.4164211466105478,0.13060391556660927,0.5470250621771571,0.6532619093170079,0.3136342057305625,0.2858172310439385,0.22815796444709308,1.8932187519424861,6.640709113197391,4.382928303306665,5.0,3.0,1.0,0.4164211466105478,0.13060391556660927,0.5470250621771571,0.6532619093170079,0.3136342057305625,0.2858172310439385,0.22889611949121394,1.8631316885747822,6.443885447705975,4.36879402858721,5.0,3.0,1.0,lob_27,vlp_21,1.0,0.1317581786875837,0.8682418213124163,156810.0,136149.0
VGlut-F-700261,dense,True,7,0.4936850096036764,0.13156272448912007,0.6252477340927964,0.7457191039285914,0.26649122807017545,0.36212228511455635,0.2954655673546005,1.617796163443703,5.041966393558349,3.3844891266123693,4.0,3.0,1.0,0.4936850096036764,0.13156272448912007,0.6252477340927964,0.7457191039285914,0.26649122807017545,0.36212228511455635,0.2954655673546005,1.6177961634437028,5.041966393558347,3.3844891266123693,4.0,3.0,1.0,vlp_21,dmp_10,1.0,0.12368108661649999,0.8763189133835,196279.0,172003.0
VGlut-F-700541,dense,True,9,0.6146293195311311,0.13190744405541177,0.7465367635865429,0.8134609529608768,0.2146130030959752,0.4827218754757193,0.42437009552171,1.192969289072352,3.2968560066126327,2.356433713291284,3.0,2.0,1.0,0.6815535089054651,0.1424303546963008,0.8239838636017659,0.8353820977317704,0.20897897646369043,0.5391231542091642,0.5094969444004845,0.9239122496832181,2.5191265887564667,1.962720308708978,2.0,2.0,1.0,al_3,ms_12,0.8036128095597063,0.1566067894656721,0.8433932105343279,52552.0,44322.0
VGlut-F-800130,dense,True,9,0.73041274921651,0.11478962459158498,0.8452023738080949,0.848536373941455,0.15715720284827459,0.6156231246249251,0.5680442268208112,0.8124161297475414,2.253345790607388,1.760426306234512,2.0,2.0,1.0,0.73041274921651,0.11478962459158498,0.8452023738080949,0.848536373941455,0.15715720284827459,0.6156231246249251,0.5680442268208112,0.8124161297475414,2.253345790607388,1.760426306234512,2.0,2.0,1.0,al_3,ms_12,1.0,0.14609588584383543,0.8539041141561645,89982.0,76836.0
fru-F-000094,dense,True,5,0.540950501411295,0.13586295522867567,0.6768134566399706,0.744027812837047,0.25115598354049123,0.40508754618261933,0.3311392689720863,1.566650843397409,4.790576903896403,3.0198774162429403,5.0,2.0,1.0,0.5972416641806457,0.13586295522867567,0.7331046194093214,0.8003189756063978,0.22748405440713132,0.4613787089519701,0.39232894189454454,1.3591147414848583,3.8927456897372807,2.548881546110339,4.0,2.0,1.0,dfp_5,dlp_23,0.8114961961115807,0.09328315395736284,0.9067168460426371,87154.0,79024.0
fru-F-000131,dense,True,8,0.44190960082501196,0.10839600573483915,0.5503056065598511,0.6474457328269235,0.24528999943081564,0.3335135950901728,0.2588210133610759,1.6650470171723093,5.2859217730131025,3.8636739228159986,5.0,2.0,1.0,0.44190960082501196,0.14460346605629198,0.5865130668813039,0.696606886837538,0.32722408788206503,0.29730613476872,0.2688382800199949,1.5582475891595222,4.750489137969727,3.71970836863569,4.0,3.0,1.0,dlp_23,dfp_5,1.0,0.17528988605780113,0.8247101139421988,79514.0,65576.0
fru-M-000335,dense,True,1,0.4679319281982365,0.11007501062764834,0.5780069388258848,0.6313371638577677,0.23523723002080707,0.35785691757058813,0.30183972030925404,1.5234943675716914,4.588230177955125,3.313016587000002,3.0,2.0,1.0,0.4679319281982365,0.11007501062764834,0.5780069388258848,0.6647011231024506,0.23523723002080707,0.35785691757058813,0.30555769091945334,1.4638644070030058,4.322631701785085,3.272704401551475,4.0,2.0,1.0,dfp_5,mb_4,1.0,0.2528420388629102,0.7471579611370898,72923.0,54485.0
fru-M-000339,dense,True,2,0.41916191303318,0.2401160610307325,0.6592779740639125,0.854252610386278,0.5728479939724995,0.17904585200244752,0.28310748070288544,1.4402764993347017,4.221862997936872,3.5322273982914503,3.0,3.0,2.0,0.4350906973530979,0.41916191303318,0.854252610386278,0.8774450782622427,0.9633897382388967,0.0159287843199179,0.3767413167580306,1.1400726557345136,3.1269955510914613,2.6543412031504614,2.0,2.0,2.0,fb_6,dfp_5,0.10375175792768679,0.10530367329214614,0.8946963267078538,50663.0,45328.0
fru-M-300299,dense,True,2,0.20616282696849517,0.1006528229579787,0.30681564992647387,0.3888975535849561,0.4882200367448395,0.10551000401051647,0.2295904738342529,1.8349273194595503,6.264678808647297,4.355581411108219,4.0,2.0,1.0,0.20616282696849517,0.15856022458892205,0.36472305155741724,0.46537587451539597,0.7691019128931157,0.04760260237957312,0.2425100677577302,1.7068932813289648,5.511811204101624,4.1235401451415585,3.0,3.0,1.0,dfp_5,fb_6,1.0,0.4006617352167907,0.5993382647832093,89764.0,53799.0
npf-M-300037,dense,True,1,0.4637096774193548,0.08141489181402181,0.5451245692333766,0.585856731258121,0.17557298408589053,0.38229478560533303,0.34175470872931235,1.364727202858412,3.9146549996243283,2.926075265262994,2.0,1.0,1.0,0.5451245692333766,0.0413959663295859,0.5865205355629625,0.6160386418846392,0.07593854444645957,0.5037286029037907,0.4173172995276881,1.130518614663697,3.097262369357118,2.3962581976155346,1.0,1.0,1.0,dfp_5,dlp_23,0.7012980283441719,0.34220524264165864,0.6577947573583414,141608.0,93149.0
Cha-F-000009,projection,True,2,0.4235105422155782,0.2606434333053038,0.6841539755208821,0.7559407019838675,0.6154355259771298,0.1628671089102744,0.2825516248721065,1.4776549951124567,4.382656270899845,3.53917624948233,3.0,2.0,2.0,0.684153975520882,0.1000498302656576,0.7842038057865396,0.8324457317263072,0.1462387618072152,0.5841041452552244,0.507760157657954,0.9488114338037594,2.5826381979006814,1.9694337669432442,2.0,2.0,1.0,mb_4,dfp_5,0.23805621941504496,0.16538976610919057,0.8346102338908095,64218.0,53597.0
Cha-F-400112,projection,True,2,0.43459884864825477,0.27861983531297824,0.713218683961233,0.8409604313925527,0.6410965794768612,0.15597901333527653,0.3079318873069995,1.2775569672296385,3.5878637412300867,3.2474714091659753,3.0,3.0,2.0,0.43510894119361654,0.4063615827442979,0.8414705239379144,0.8415433943015376,0.9339306648802547,0.02874735844931864,0.37955802783664877,1.0206279880332012,2.7749368440352704,2.6346432604776107,2.0,2.0,2.0,dfp_5,mb_4,0.9976553341148886,0.15845660569846243,0.8415433943015376,27446.0,23097.0
