em_id,cph_p100,cph_p99,cph_p95,cph_p90
1640555311,0.025240222646124733,0.025877856763636346,0.027051936686865903,0.027704881303573688
1640572741,0.034598784452892085,0.03476024304286378,0.03552195701339705,0.035644675107736855
1640887603,0.020747258655619737,0.026129559746749745,0.027613202454471523,0.02845915020861686
1640909284,0.043444912148615095,0.044152974898621196,0.045970301942679016,0.04783295513689778
1640922516,0.03209183384113446,0.036530049922751925,0.03831948016709764,0.040029275435810516
1640922754,0.02053024391474236,0.020789951423529667,0.021879504223124742,0.022533087589085406
1641250106,0.022324095298340434,0.02252008508035336,0.023015617968628038,0.023640844925091185
1666561406,0.006828890252450024,0.0077991752299799355,0.01059339297522481,0.011375344159007005
1667251683,0.03203421439482453,0.03647870323800358,0.04044114823821597,0.04348546151187554
1668944259,0.007811667464884399,0.007976771393351578,0.010775342952978318,0.011533877320726563
1669924220,0.02005089430479573,0.0218268949415245,0.024011068262827947,0.024024292508401723
1670278227,0.007030017980847311,0.007100231923757769,0.007363970959615063,0.008387151944899607
1670597533,0.015521633143821593,0.02421445588259866,0.026153557768081048,0.02675329309264696
1671257931,0.01961637141855758,0.021110741263221915,0.021964537137133765,0.022835396610365297
1671620613,0.03956404958065977,0.04331675407639374,0.045845204806442205,0.04728926938299991
1671638278,0.002844669120165794,0.0028836366663262713,0.0030166767152195223,0.003343647218116671
1672320134,0.02945187030525947,0.029900874101337845,0.030630130692336957,0.0310200464602381
1699974843,0.04006662415170371,0.040738845741974054,0.04326968165790734,0.044268840995134215
1700644008,0.006963532258727994,0.007118549628452589,0.008079895168616463,0.009525619472094333
1702306037,0.024256039461824867,0.025108857106944178,0.025836329635083727,0.026855771131387058
1704347707,0.041246698090329714,0.0412172718395343,0.043393900440943566,0.044669745864786045
1727979406,0.0027630815097080988,0.002749815445469792,0.00269360736797345,0.0026975992189161918
1729935421,0.0038327472827304142,0.004198712125122464,0.005944982983016322,0.008552248608927126
1730651751,0.007111269315258551,0.007111766275122067,0.009368654975502337,0.01061024559868122
1733677514,0.0035662085023254212,0.0035338695686564646,0.0036294122116525603,0.0047556981175440535
1762359683,0.021812418925844783,0.022601065386003896,0.023422385791557372,0.02412781521061773
1793403571,0.003069148768664583,0.0030622067758422264,0.0030370613765230013,0.0030171255894839272
1794055377,0.004235096728047528,0.004346519495937213,0.004645291948297897,0.004763084999892147
1888199872,0.008081047244539105,0.008902947915764537,0.010828837325200647,0.013712332042387896
1916800213,0.019921595092802277,0.020225529422349408,0.020378030864103343,0.02164328221114661
1978573010,0.0045077887198236265,0.004676708461316947,0.005097624906813817,0.005214658661580269
203253253,0.005014525666920284,0.005195235176804181,0.005270791883433964,0.005567250689923046
2040301572,0.007847848037878784,0.007882454907085121,0.008564276246491634,0.009761656992682265
2095549849,0.006107735230745935,0.006413617684011779,0.0067994730657327295,0.0074843170714182505
2135408892,0.018574308266472963,0.01871243767426193,0.01891046864421543,0.01929194091821652
266187383,0.011231987130395112,0.0114594388032033,0.011805202500716736,0.01220683655414295
267551639,0.002718556295880751,0.0028265627111246166,0.003305407585873061,0.0038849145280010935
267896360,0.009777958330689505,0.009969329977084187,0.010670629201536629,0.011574242884147545
294436967,0.01057894503031916,0.016199254212629986,0.017442240529451834,0.01806047170142702
